# Untitled0,TW,TE,TAW,TP,RE_over_IN,RTHI,FRD,KCF1,KCF,RCFS,H,HI,FMY,KTHP,THETA_1,DELTA,DELTAstar__1,N,CH,H,HU,CTH,THU,DSU,X
1.100000000000000000e+01,5.400000000000000000e+02,7.042000000000000455e+02,8.796000000000000227e+02,5.917999999999999545e+02,3.982683000000000000e+06,5.109000000000000000e+03,1.218339999999999979e+00,2.956010000000000026e+00,3.517189999999999817e+00,3.522120000000000140e+00,8.142000000000000348e-01,1.350200000000000067e+00,1.496490000000000098e+00,1.905999999999999917e-01,1.049000000000000019e-03,8.699999999999999400e-03,8.540000000000000499e-04,5.725050000000000416e+00,9.130179999999999962e-01,1.072299999999999989e-03,1.075299999999999954e-03,1.072299999999999989e-03,1.075299999999999954e-03,9.799999999999999684e-04,1.640000000000000069e-01
1.200000000000000000e+01,5.400000000000000000e+02,7.007000000000000455e+02,8.792999999999999545e+02,5.907999999999999545e+02,3.982646000000000000e+06,5.098000000000000000e+03,1.213989999999999903e+00,2.957240000000000091e+00,3.507420000000000204e+00,3.513479999999999936e+00,8.228999999999999648e-01,1.350100000000000078e+00,1.521169999999999911e+00,1.581599999999999950e-01,1.051000000000000068e-03,8.699999999999999400e-03,8.649999999999999920e-04,5.725050000000000416e+00,9.130179999999999962e-01,1.072299999999999989e-03,1.075299999999999954e-03,1.072299999999999989e-03,1.075299999999999954e-03,9.799999999999999684e-04,1.640000000000000069e-01
1.300000000000000000e+01,5.400000000000000000e+02,6.970000000000000000e+02,8.788999999999999773e+02,5.897000000000000455e+02,3.981791000000000000e+06,5.085000000000000000e+03,1.209440000000000071e+00,2.958670000000000133e+00,3.497390000000000221e+00,3.504729999999999901e+00,8.320999999999999508e-01,1.350000000000000089e+00,1.462919999999999998e+00,2.128200000000000092e-01,1.051999999999999984e-03,8.699999999999999400e-03,8.760000000000000425e-04,5.725050000000000416e+00,9.130179999999999962e-01,1.072299999999999989e-03,1.075299999999999954e-03,1.072299999999999989e-03,1.075299999999999954e-03,9.799999999999999684e-04,1.640000000000000069e-01
1.400000000000000000e+01,5.400000000000000000e+02,6.935000000000000000e+02,8.785000000000000000e+02,5.886000000000000227e+02,3.980158000000000000e+06,5.074000000000000000e+03,1.204960000000000031e+00,2.959849999999999870e+00,3.487220000000000208e+00,3.495999999999999996e+00,8.413000000000000478e-01,1.349900000000000100e+00,1.407159999999999966e+00,2.641499999999999959e-01,1.054000000000000032e-03,8.699999999999999400e-03,8.869999999999999846e-04,5.725050000000000416e+00,9.130179999999999962e-01,1.072299999999999989e-03,1.075299999999999954e-03,1.072299999999999989e-03,1.075299999999999954e-03,9.799999999999999684e-04,1.640000000000000069e-01
1.500000000000000000e+01,5.400000000000000000e+02,6.897000000000000455e+02,8.781000000000000227e+02,5.875000000000000000e+02,3.977646000000000000e+06,5.062000000000000000e+03,1.200280000000000014e+00,2.961139999999999883e+00,3.476669999999999927e+00,3.487089999999999801e+00,8.508999999999999897e-01,1.349800000000000111e+00,1.428010000000000002e+00,2.343999999999999972e-01,1.056999999999999997e-03,8.800000000000000530e-03,8.989999999999999511e-04,5.725050000000000416e+00,9.130179999999999962e-01,1.072299999999999989e-03,1.075299999999999954e-03,1.072299999999999989e-03,1.075299999999999954e-03,9.799999999999999684e-04,1.640000000000000069e-01
1.600000000000000000e+01,5.400000000000000000e+02,6.855000000000000000e+02,8.777000000000000455e+02,5.862000000000000455e+02,3.973789000000000000e+06,5.045000000000000000e+03,1.194919999999999982e+00,2.963049999999999962e+00,3.465069999999999872e+00,3.477279999999999927e+00,8.619999999999999885e-01,1.349699999999999900e+00,1.410770000000000080e+00,2.446500000000000064e-01,1.059000000000000045e-03,8.800000000000000530e-03,9.129999999999999661e-04,5.725050000000000416e+00,9.130179999999999962e-01,1.072299999999999989e-03,1.075299999999999954e-03,1.072299999999999989e-03,1.075299999999999954e-03,9.799999999999999684e-04,1.640000000000000069e-01
1.700000000000000000e+01,5.400000000000000000e+02,6.812999999999999545e+02,8.772999999999999545e+02,5.848999999999999773e+02,3.968932000000000000e+06,5.029000000000000000e+03,1.189559999999999951e+00,2.964850000000000207e+00,3.453320000000000167e+00,3.467400000000000038e+00,8.731999999999999762e-01,1.349599999999999911e+00,1.334200000000000053e+00,3.172400000000000220e-01,1.062000000000000010e-03,8.899999999999999925e-03,9.269999999999999811e-04,5.725050000000000416e+00,9.130179999999999962e-01,1.072299999999999989e-03,1.075299999999999954e-03,1.072299999999999989e-03,1.075299999999999954e-03,9.799999999999999684e-04,1.640000000000000069e-01
1.800000000000000000e+01,5.400000000000000000e+02,6.768999999999999773e+02,8.767999999999999545e+02,5.836000000000000227e+02,3.962914000000000000e+06,5.013000000000000000e+03,1.184029999999999916e+00,2.966600000000000126e+00,3.441069999999999851e+00,3.457129999999999814e+00,8.849000000000000199e-01,1.349499999999999922e+00,1.344039999999999901e+00,2.973000000000000087e-01,1.064999999999999974e-03,8.899999999999999925e-03,9.420000000000000205e-04,5.725050000000000416e+00,9.130179999999999962e-01,1.072299999999999989e-03,1.075299999999999954e-03,1.072299999999999989e-03,1.075299999999999954e-03,9.799999999999999684e-04,1.640000000000000069e-01
1.900000000000000000e+01,5.400000000000000000e+02,6.717999999999999545e+02,8.762999999999999545e+02,5.820000000000000000e+02,3.954553000000000000e+06,4.990000000000000000e+03,1.177510000000000057e+00,2.969259999999999788e+00,3.427280000000000104e+00,3.445780000000000065e+00,8.988000000000000433e-01,1.349399999999999933e+00,1.328009999999999913e+00,3.045800000000000174e-01,1.067999999999999939e-03,8.999999999999999320e-03,9.600000000000000243e-04,5.725050000000000416e+00,9.130179999999999962e-01,1.072299999999999989e-03,1.075299999999999954e-03,1.072299999999999989e-03,1.075299999999999954e-03,9.799999999999999684e-04,1.640000000000000069e-01
2.000000000000000000e+01,5.400000000000000000e+02,6.666000000000000227e+02,8.757000000000000455e+02,5.803999999999999773e+02,3.944795000000000000e+06,4.967000000000000000e+03,1.170919999999999961e+00,2.971900000000000208e+00,3.413279999999999870e+00,3.435090000000000199e+00,9.131000000000000227e-01,1.349299999999999944e+00,1.266869999999999941e+00,3.599300000000000277e-01,1.072000000000000036e-03,8.999999999999999320e-03,9.779999999999999197e-04,5.725050000000000416e+00,9.130179999999999962e-01,1.072299999999999989e-03,1.075299999999999954e-03,1.072299999999999989e-03,1.075299999999999954e-03,9.799999999999999684e-04,1.640000000000000069e-01
2.100000000000000000e+01,5.400000000000000000e+02,6.611000000000000227e+02,8.752000000000000455e+02,5.787000000000000455e+02,3.932768000000000000e+06,4.941000000000000000e+03,1.163769999999999971e+00,2.974839999999999929e+00,3.398130000000000095e+00,3.424990000000000201e+00,9.286999999999999700e-01,1.349199999999999955e+00,1.262259999999999938e+00,3.544300000000000228e-01,1.075999999999999917e-03,9.100000000000000450e-03,9.990000000000001049e-04,5.861299999999999955e+00,2.032920999999999978e+00,1.872900000000000042e-03,1.881099999999999916e-03,1.872900000000000042e-03,1.881099999999999916e-03,3.820000000000000045e-03,8.619999999999999885e-01
2.200000000000000000e+01,5.400000000000000000e+02,6.547999999999999545e+02,8.745000000000000000e+02,5.767999999999999545e+02,3.917394000000000000e+06,4.908000000000000000e+03,1.155640000000000001e+00,2.978680000000000216e+00,3.381429999999999936e+00,3.416619999999999990e+00,9.466999999999999860e-01,1.349099999999999966e+00,1.220669999999999922e+00,3.895399999999999974e-01,1.080000000000000014e-03,9.199999999999999845e-03,1.023000000000000038e-03,5.861299999999999955e+00,2.032920999999999978e+00,1.872900000000000042e-03,1.881099999999999916e-03,1.872900000000000042e-03,1.881099999999999916e-03,3.820000000000000045e-03,8.619999999999999885e-01
2.300000000000000000e+01,5.400000000000000000e+02,6.482999999999999545e+02,8.737999999999999545e+02,5.747999999999999545e+02,3.899769000000000000e+06,4.873000000000000000e+03,1.147270000000000012e+00,2.982660000000000089e+00,3.364219999999999988e+00,3.412080000000000002e+00,9.656000000000000139e-01,1.348999999999999977e+00,1.211910000000000043e+00,3.904799999999999938e-01,1.085999999999999943e-03,9.199999999999999845e-03,1.048000000000000103e-03,5.861299999999999955e+00,2.032920999999999978e+00,1.872900000000000042e-03,1.881099999999999916e-03,1.872900000000000042e-03,1.881099999999999916e-03,3.820000000000000045e-03,8.619999999999999885e-01
2.400000000000000000e+01,5.400000000000000000e+02,6.405000000000000000e+02,8.730000000000000000e+02,5.723999999999999773e+02,3.876165000000000000e+06,4.825000000000000000e+03,1.137140000000000040e+00,2.988339999999999996e+00,3.344269999999999854e+00,3.409139999999999837e+00,9.888000000000000123e-01,1.348899999999999988e+00,1.194760000000000044e+00,4.011700000000000266e-01,1.090999999999999956e-03,9.299999999999999239e-03,1.079000000000000098e-03,5.861299999999999955e+00,2.032920999999999978e+00,1.872900000000000042e-03,1.881099999999999916e-03,1.872900000000000042e-03,1.881099999999999916e-03,3.820000000000000045e-03,8.619999999999999885e-01
2.500000000000000000e+01,5.400000000000000000e+02,6.323999999999999773e+02,8.722000000000000455e+02,5.697999999999999545e+02,3.848887000000000000e+06,4.772000000000000000e+03,1.126500000000000057e+00,2.994619999999999838e+00,3.323570000000000135e+00,3.408679999999999932e+00,1.013600000000000056e+00,1.348799999999999999e+00,1.171030000000000015e+00,4.198100000000000165e-01,1.097000000000000102e-03,9.400000000000000369e-03,1.111999999999999924e-03,5.861299999999999955e+00,2.032920999999999978e+00,1.872900000000000042e-03,1.881099999999999916e-03,1.872900000000000042e-03,1.881099999999999916e-03,3.820000000000000045e-03,8.619999999999999885e-01
2.600000000000000000e+01,5.400000000000000000e+02,5.863999999999999773e+02,8.673999999999999773e+02,5.552000000000000455e+02,3.649656000000000000e+06,4.396000000000000000e+03,1.064759999999999929e+00,3.042349999999999888e+00,3.213309999999999889e+00,3.394379999999999953e+00,1.167699999999999960e+00,1.348799999999999999e+00,1.010920000000000041e+00,5.577299999999999480e-01,1.126999999999999964e-03,1.000000000000000021e-02,1.315999999999999896e-03,5.861299999999999955e+00,2.032920999999999978e+00,1.872900000000000042e-03,1.881099999999999916e-03,1.872900000000000042e-03,1.881099999999999916e-03,3.820000000000000045e-03,8.619999999999999885e-01
2.700000000000000000e+01,5.400000000000000000e+02,4.381000000000000227e+02,8.520000000000000000e+02,5.046000000000000227e+02,2.683857000000000000e+06,2.894000000000000000e+03,8.476399999999999491e-01,3.304860000000000131e+00,2.869120000000000115e+00,3.193589999999999929e+00,1.884500000000000064e+00,1.350899999999999990e+00,-5.271900000000000475e-01,2.264639999999999986e+00,1.266999999999999897e-03,1.250000000000000069e-02,2.386999999999999799e-03,5.861299999999999955e+00,2.032920999999999978e+00,1.872900000000000042e-03,1.881099999999999916e-03,1.872900000000000042e-03,1.881099999999999916e-03,3.820000000000000045e-03,8.619999999999999885e-01
2.800000000000000000e+01,5.400000000000000000e+02,4.316000000000000227e+02,8.512999999999999545e+02,5.023000000000000114e+02,2.635937000000000000e+06,3.515000000000000000e+03,8.375099999999999767e-01,3.178360000000000074e+00,2.731469999999999843e+00,3.157049999999999912e+00,1.919499999999999984e+00,1.344899999999999984e+00,3.292300000000000226e-01,1.056820000000000093e+00,1.585000000000000037e-03,1.590000000000000094e-02,3.041999999999999999e-03,5.861299999999999955e+00,2.032920999999999978e+00,1.872900000000000042e-03,1.881099999999999916e-03,1.872900000000000042e-03,1.881099999999999916e-03,3.820000000000000045e-03,8.619999999999999885e-01
2.900000000000000000e+01,5.400000000000000000e+02,4.238000000000000114e+02,8.505000000000000000e+02,4.993999999999999773e+02,2.577063000000000000e+06,3.575000000000000000e+03,8.250300000000000411e-01,3.167800000000000171e+00,2.688250000000000028e+00,3.160190000000000055e+00,1.971000000000000085e+00,1.343800000000000106e+00,3.185000000000000053e-01,1.047150000000000025e+00,1.673000000000000008e-03,1.700000000000000122e-02,3.298000000000000150e-03,5.861299999999999955e+00,2.032920999999999978e+00,1.872900000000000042e-03,1.881099999999999916e-03,1.872900000000000042e-03,1.881099999999999916e-03,3.820000000000000045e-03,8.619999999999999885e-01
3.000000000000000000e+01,5.400000000000000000e+02,4.146999999999999886e+02,8.495000000000000000e+02,4.960000000000000000e+02,2.508755000000000000e+06,3.825000000000000000e+03,8.105099999999999527e-01,3.125879999999999992e+00,2.613449999999999829e+00,3.053690000000000015e+00,2.031299999999999883e+00,1.341199999999999948e+00,2.750500000000000167e-01,1.012119999999999909e+00,1.871000000000000050e-03,1.930000000000000118e-02,3.801000000000000125e-03,5.861299999999999955e+00,2.032920999999999978e+00,1.872900000000000042e-03,1.881099999999999916e-03,1.872900000000000042e-03,1.881099999999999916e-03,3.820000000000000045e-03,8.619999999999999885e-01
3.100000000000000000e+01,5.400000000000000000e+02,4.046999999999999886e+02,8.485000000000000000e+02,4.923000000000000114e+02,2.432816000000000000e+06,3.997000000000000000e+03,7.942700000000000315e-01,3.099040000000000017e+00,2.547550000000000203e+00,2.921800000000000175e+00,2.102199999999999847e+00,1.339199999999999946e+00,2.206700000000000050e-01,1.006930000000000103e+00,2.056999999999999801e-03,2.149999999999999828e-02,4.324999999999999852e-03,6.219859999999999722e+00,3.067410000000000192e+00,5.022000000000000422e-03,5.070999999999999987e-03,5.022000000000000422e-03,5.070999999999999987e-03,1.549999999999999989e-02,4.032000000000000028e+00
3.200000000000000000e+01,5.400000000000000000e+02,3.938999999999999773e+02,8.473999999999999773e+02,4.883000000000000114e+02,2.351103000000000000e+06,4.172000000000000000e+03,7.766699999999999715e-01,3.073249999999999815e+00,2.479629999999999779e+00,2.782099999999999795e+00,2.182300000000000129e+00,1.337099999999999955e+00,1.689400000000000068e-01,1.007319999999999993e+00,2.271000000000000015e-03,2.409999999999999989e-02,4.956999999999999601e-03,6.219859999999999722e+00,3.067410000000000192e+00,5.022000000000000422e-03,5.070999999999999987e-03,5.022000000000000422e-03,5.070999999999999987e-03,1.549999999999999989e-02,4.032000000000000028e+00
3.300000000000000000e+01,5.400000000000000000e+02,3.826999999999999886e+02,8.462000000000000455e+02,4.840000000000000000e+02,2.265460000000000000e+06,4.341000000000000000e+03,7.580500000000000016e-01,3.049780000000000157e+00,2.411630000000000162e+00,2.652940000000000076e+00,2.270999999999999908e+00,1.334999999999999964e+00,1.264800000000000091e-01,1.008839999999999959e+00,2.511000000000000211e-03,2.709999999999999909e-02,5.702999999999999736e-03,6.219859999999999722e+00,3.067410000000000192e+00,5.022000000000000422e-03,5.070999999999999987e-03,5.022000000000000422e-03,5.070999999999999987e-03,1.549999999999999989e-02,4.032000000000000028e+00
3.400000000000000000e+01,5.400000000000000000e+02,3.711999999999999886e+02,8.450000000000000000e+02,4.795000000000000000e+02,2.177645000000000000e+06,4.503000000000000000e+03,7.387299999999999978e-01,3.028230000000000199e+00,2.344069999999999876e+00,2.540789999999999882e+00,2.367599999999999927e+00,1.332899999999999974e+00,9.525000000000000133e-02,1.005630000000000024e+00,2.779999999999999919e-03,3.049999999999999933e-02,6.581000000000000044e-03,6.219859999999999722e+00,3.067410000000000192e+00,5.022000000000000422e-03,5.070999999999999987e-03,5.022000000000000422e-03,5.070999999999999987e-03,1.549999999999999989e-02,4.032000000000000028e+00
3.500000000000000000e+01,5.400000000000000000e+02,3.596000000000000227e+02,8.437999999999999545e+02,4.750000000000000000e+02,2.089269000000000000e+06,4.657000000000000000e+03,7.190199999999999925e-01,3.008659999999999890e+00,2.277699999999999836e+00,2.439869999999999983e+00,2.471099999999999852e+00,1.330899999999999972e+00,7.149999999999999412e-02,9.999099999999999655e-01,3.076999999999999874e-03,3.429999999999999716e-02,7.603999999999999648e-03,6.219859999999999722e+00,3.067410000000000192e+00,5.022000000000000422e-03,5.070999999999999987e-03,5.022000000000000422e-03,5.070999999999999987e-03,1.549999999999999989e-02,4.032000000000000028e+00
3.600000000000000000e+01,5.400000000000000000e+02,3.481000000000000227e+02,8.426000000000000227e+02,4.705000000000000000e+02,2.001752000000000000e+06,4.803000000000000000e+03,6.992099999999999982e-01,2.990950000000000220e+00,2.213080000000000158e+00,2.348619999999999930e+00,2.580600000000000005e+00,1.328899999999999970e+00,5.371999999999999692e-02,9.914399999999999880e-01,3.403999999999999908e-03,3.869999999999999829e-02,8.784000000000000141e-03,6.219859999999999722e+00,3.067410000000000192e+00,5.022000000000000422e-03,5.070999999999999987e-03,5.022000000000000422e-03,5.070999999999999987e-03,1.549999999999999989e-02,4.032000000000000028e+00
3.700000000000000000e+01,5.400000000000000000e+02,3.368000000000000114e+02,8.413999999999999773e+02,4.658999999999999773e+02,1.916290000000000000e+06,4.940000000000000000e+03,6.795299999999999674e-01,2.974979999999999958e+00,2.150659999999999794e+00,2.263459999999999805e+00,2.695199999999999818e+00,1.326999999999999957e+00,3.925000000000000017e-02,9.841499999999999693e-01,3.759999999999999887e-03,4.349999999999999700e-02,1.013499999999999991e-02,6.219859999999999722e+00,3.067410000000000192e+00,5.022000000000000422e-03,5.070999999999999987e-03,5.022000000000000422e-03,5.070999999999999987e-03,1.549999999999999989e-02,4.032000000000000028e+00
3.800000000000000000e+01,5.400000000000000000e+02,3.258999999999999773e+02,8.402999999999999545e+02,4.615000000000000000e+02,1.833848000000000000e+06,5.069000000000000000e+03,6.602099999999999635e-01,2.960399999999999920e+00,2.090650000000000119e+00,2.182789999999999786e+00,2.813800000000000079e+00,1.325099999999999945e+00,2.667999999999999886e-02,9.807599999999999651e-01,4.146999999999999645e-03,4.889999999999999902e-02,1.166999999999999982e-02,6.219859999999999722e+00,3.067410000000000192e+00,5.022000000000000422e-03,5.070999999999999987e-03,5.022000000000000422e-03,5.070999999999999987e-03,1.549999999999999989e-02,4.032000000000000028e+00
3.900000000000000000e+01,5.400000000000000000e+02,3.153999999999999773e+02,8.392000000000000455e+02,4.571999999999999886e+02,1.755163000000000000e+06,5.193000000000000000e+03,6.414199999999999902e-01,2.946870000000000100e+00,2.033170000000000144e+00,2.107200000000000184e+00,2.935299999999999798e+00,1.323299999999999921e+00,1.598000000000000115e-02,9.806500000000000217e-01,4.565999999999999746e-03,5.480000000000000149e-02,1.340099999999999972e-02,6.219859999999999722e+00,3.067410000000000192e+00,5.022000000000000422e-03,5.070999999999999987e-03,5.022000000000000422e-03,5.070999999999999987e-03,1.549999999999999989e-02,4.032000000000000028e+00
4.000000000000000000e+01,5.400000000000000000e+02,3.053999999999999773e+02,8.382000000000000455e+02,4.530000000000000000e+02,1.680760000000000000e+06,5.313000000000000000e+03,6.233100000000000307e-01,2.934180000000000010e+00,1.978380000000000027e+00,2.037170000000000147e+00,3.058800000000000185e+00,1.321600000000000108e+00,7.139999999999999646e-03,9.827700000000000324e-01,5.015000000000000360e-03,6.140000000000000319e-02,1.533999999999999947e-02,6.219859999999999722e+00,3.067410000000000192e+00,5.022000000000000422e-03,5.070999999999999987e-03,5.022000000000000422e-03,5.070999999999999987e-03,1.549999999999999989e-02,4.032000000000000028e+00
4.100000000000000000e+01,5.400000000000000000e+02,2.960000000000000000e+02,8.372000000000000455e+02,4.490000000000000000e+02,1.610979000000000000e+06,5.429000000000000000e+03,6.059900000000000286e-01,2.922169999999999934e+00,1.926399999999999890e+00,1.972630000000000106e+00,3.182999999999999829e+00,1.319800000000000084e+00,-6.000000000000000152e-05,9.866599999999999815e-01,5.494999999999999885e-03,6.850000000000000533e-02,1.749099999999999960e-02,6.505550000000000388e+00,4.210318000000000005e+00,1.070940000000000086e-02,1.092929999999999943e-02,1.070940000000000086e-02,1.092929999999999943e-02,4.560000000000000164e-02,9.574999999999999289e+00
4.200000000000000000e+01,5.400000000000000000e+02,2.871000000000000227e+02,8.362999999999999545e+02,4.451999999999999886e+02,1.546002000000000000e+06,5.544000000000000000e+03,5.895500000000000185e-01,2.910719999999999974e+00,1.877320000000000100e+00,1.913389999999999924e+00,3.306900000000000173e+00,1.318200000000000038e+00,-5.859999999999999758e-03,9.918700000000000294e-01,6.003999999999999788e-03,7.610000000000000098e-02,1.985500000000000112e-02,6.505550000000000388e+00,4.210318000000000005e+00,1.070940000000000086e-02,1.092929999999999943e-02,1.070940000000000086e-02,1.092929999999999943e-02,4.560000000000000164e-02,9.574999999999999289e+00
4.300000000000000000e+01,5.400000000000000000e+02,2.788999999999999773e+02,8.353999999999999773e+02,4.416000000000000227e+02,1.485884000000000000e+06,5.656000000000000000e+03,5.740399999999999947e-01,2.899760000000000115e+00,1.831190000000000095e+00,1.859089999999999909e+00,3.429499999999999993e+00,1.316599999999999993e+00,-1.055000000000000035e-02,9.985399999999999832e-01,6.538999999999999674e-03,8.440000000000000280e-02,2.242600000000000149e-02,6.505550000000000388e+00,4.210318000000000005e+00,1.070940000000000086e-02,1.092929999999999943e-02,1.070940000000000086e-02,1.092929999999999943e-02,4.560000000000000164e-02,9.574999999999999289e+00
4.400000000000000000e+01,5.400000000000000000e+02,2.711999999999999886e+02,8.346000000000000227e+02,4.381999999999999886e+02,1.430582000000000000e+06,5.767000000000000000e+03,5.595200000000000173e-01,2.889219999999999899e+00,1.788010000000000099e+00,1.809350000000000014e+00,3.549900000000000055e+00,1.315099999999999936e+00,-1.440999999999999920e-02,1.006920000000000037e+00,7.097000000000000010e-03,9.310000000000000220e-02,2.519400000000000112e-02,6.505550000000000388e+00,4.210318000000000005e+00,1.070940000000000086e-02,1.092929999999999943e-02,1.070940000000000086e-02,1.092929999999999943e-02,4.560000000000000164e-02,9.574999999999999289e+00
