# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.000000000000000000e+00,1.561327799999999932e+01,0.000000000000000000e+00,4.000000000000000000e+00,1.447751200000000082e+01,6.578481999999999630e+01,0.000000000000000000e+00,3.903319399999999995e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.630517000000000039e+01,1.786458300000000055e-01,4.000000000000000000e+00,1.447751200000000082e+01,6.578481999999999630e+01,0.000000000000000000e+00,4.076292500000000096e+00,4.466149999999999981e-02
3.000000000000000000e+00,1.699706199999999967e+01,3.572916700000000056e-01,4.000000000000000000e+00,1.447751200000000082e+01,6.578481999999999630e+01,0.000000000000000000e+00,4.249265600000000198e+00,8.932289999999999675e-02
4.000000000000000000e+00,1.768895499999999998e+01,5.359374999999999556e-01,4.000000000000000000e+00,1.447751200000000082e+01,6.578481999999999630e+01,0.000000000000000000e+00,4.422238700000000300e+00,1.339844000000000035e-01
5.000000000000000000e+00,1.838084699999999927e+01,7.145833299999999610e-01,4.000000000000000000e+00,1.447751200000000082e+01,6.578481999999999630e+01,0.000000000000000000e+00,4.595211700000000121e+00,1.786457999999999935e-01
6.000000000000000000e+00,1.907273899999999855e+01,8.932291700000000167e-01,4.000000000000000000e+00,1.447751200000000082e+01,6.578481999999999630e+01,0.000000000000000000e+00,4.768184800000000223e+00,2.233072999999999864e-01
7.000000000000000000e+00,1.976463199999999887e+01,1.071874999999999911e+00,4.000000000000000000e+00,1.447751200000000082e+01,6.578481999999999630e+01,0.000000000000000000e+00,4.941157900000000325e+00,2.679688000000000070e-01
8.000000000000000000e+00,2.045652400000000171e+01,1.250520800000000099e+00,4.000000000000000000e+00,1.447751200000000082e+01,6.578481999999999630e+01,0.000000000000000000e+00,5.114131000000000427e+00,3.126302000000000247e-01
9.000000000000000000e+00,2.114841600000000099e+01,1.429166699999999901e+00,4.000000000000000000e+00,1.447751200000000082e+01,6.578481999999999630e+01,0.000000000000000000e+00,5.287104099999999640e+00,3.572916999999999899e-01
1.000000000000000000e+01,2.184030900000000130e+01,1.607812500000000089e+00,4.000000000000000000e+00,1.447751200000000082e+01,6.578481999999999630e+01,0.000000000000000000e+00,5.460077199999999742e+00,4.019531000000000076e-01
1.100000000000000000e+01,2.253220100000000059e+01,1.786458300000000055e+00,4.000000000000000000e+00,1.447751200000000082e+01,6.578481999999999630e+01,0.000000000000000000e+00,5.633050199999999563e+00,4.466145999999999727e-01
1.200000000000000000e+01,2.322409299999999988e+01,1.965104200000000079e+00,4.000000000000000000e+00,1.447751200000000082e+01,6.578481999999999630e+01,0.000000000000000000e+00,5.806023299999999665e+00,4.912759999999999905e-01
1.300000000000000000e+01,2.391598600000000019e+01,2.143749999999999822e+00,4.000000000000000000e+00,1.447751200000000082e+01,6.578481999999999630e+01,0.000000000000000000e+00,5.978996399999999767e+00,5.359374999999999556e-01
1.400000000000000000e+01,2.460787799999999947e+01,2.322395799999999788e+00,4.000000000000000000e+00,1.447751200000000082e+01,6.578481999999999630e+01,0.000000000000000000e+00,6.151969499999999869e+00,5.805989999999999762e-01
1.500000000000000000e+01,2.529976999999999876e+01,2.501041700000000034e+00,4.000000000000000000e+00,1.447751200000000082e+01,6.578481999999999630e+01,0.000000000000000000e+00,6.324942599999999970e+00,6.252604000000000495e-01
1.600000000000000000e+01,2.599166299999999907e+01,2.679687500000000000e+00,4.000000000000000000e+00,1.447751200000000082e+01,6.578481999999999630e+01,0.000000000000000000e+00,6.497915700000000072e+00,6.699218999999999591e-01
1.700000000000000000e+01,2.668355499999999836e+01,2.858333299999999966e+00,4.000000000000000000e+00,1.447751200000000082e+01,6.578481999999999630e+01,0.000000000000000000e+00,6.670888800000000174e+00,7.145833000000000323e-01
