# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.000000000000000000e+00,1.561327799999999932e+01,0.000000000000000000e+00,4.000000000000000000e+00,1.447751200000000082e+01,6.578481999999999630e+01,0.000000000000000000e+00,3.903319399999999995e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.536563100000000048e+01,6.393938600000000083e-02,3.999881300000000195e+00,1.447795099999999913e+01,6.578325100000000702e+01,1.568487400000000056e-03,3.841407799999999817e+00,1.598480000000000040e-02
3.000000000000000000e+00,1.511964200000000069e+01,1.274309999999999887e-01,3.999078900000000214e+00,1.448091999999999935e+01,6.577265099999999620e+01,1.216872100000000040e-02,3.779910399999999893e+00,3.185779999999999862e-02
4.000000000000000000e+00,1.487476700000000029e+01,1.905721200000000115e-01,3.996986199999999823e+00,1.448866699999999952e+01,6.574498900000000390e+01,3.983057899999999790e-02,3.718691699999999933e+00,4.764299999999999785e-02
5.000000000000000000e+00,1.463016200000000033e+01,2.535135600000000267e-01,3.993074899999999872e+00,1.450317000000000078e+01,6.569323300000000643e+01,9.158698699999999471e-02,3.657540399999999803e+00,6.337840000000000140e-02
6.000000000000000000e+00,1.438474000000000075e+01,3.164452300000000218e-01,3.986888899999999847e+00,1.452616699999999916e+01,6.561122600000000205e+01,1.735941400000000079e-01,3.596185100000000023e+00,7.911129999999999551e-02
7.000000000000000000e+00,1.413723300000000016e+01,3.795812499999999812e-01,3.978037699999999788e+00,1.455920200000000087e+01,6.549356299999999464e+01,2.912572399999999728e-01,3.534308300000000180e+00,9.489530000000000187e-02
8.000000000000000000e+00,1.388623699999999950e+01,4.431448599999999738e-01,3.966189700000000151e+00,1.460365900000000039e+01,6.533546599999999671e+01,4.493534399999999929e-01,3.471559300000000015e+00,1.107862000000000013e-01
9.000000000000000000e+00,1.363026400000000038e+01,5.073530499999999721e-01,3.951066899999999826e+00,1.466080499999999986e+01,6.513267299999999693e+01,6.521463499999999858e-01,3.407566000000000095e+00,1.268382999999999872e-01
1.000000000000000000e+01,1.336778100000000080e+01,5.724012099999999936e-01,3.932439000000000018e+00,1.473182100000000005e+01,6.488133100000000297e+01,9.034885400000000066e-01,3.341945200000000060e+00,1.431003000000000136e-01
1.100000000000000000e+01,1.309725000000000072e+01,6.384479199999999466e-01,3.910119599999999807e+00,1.481783199999999923e+01,6.457791000000000281e+01,1.206909800000000033e+00,3.274312500000000181e+00,1.596120000000000039e-01
1.200000000000000000e+01,1.281716699999999953e+01,7.056002500000000399e-01,3.883962200000000031e+00,1.491993599999999986e+01,6.421913000000000693e+01,1.565689700000000073e+00,3.204291800000000023e+00,1.764001000000000041e-01
1.300000000000000000e+01,1.252609299999999948e+01,7.738997199999999577e-01,3.853857599999999994e+00,1.503922500000000007e+01,6.380190600000000245e+01,1.982914300000000019e+00,3.131523399999999846e+00,1.934749000000000052e-01
1.400000000000000000e+01,1.222269299999999959e+01,8.433092399999999600e-01,3.819731899999999847e+00,1.517680400000000063e+01,6.332330499999999773e+01,2.461514699999999944e+00,3.055673200000000200e+00,2.108272999999999953e-01
1.500000000000000000e+01,1.190576399999999957e+01,9.137016100000000529e-01,3.781545799999999957e+00,1.533380599999999916e+01,6.278053100000000342e+01,3.004289099999999824e+00,2.976440900000000056e+00,2.284254000000000007e-01
1.600000000000000000e+01,1.157427299999999981e+01,9.848497899999999472e-01,3.739294199999999790e+00,1.551140299999999961e+01,6.217091500000000082e+01,3.613904600000000134e+00,2.893568300000000093e+00,2.462123999999999979e-01
1.700000000000000000e+01,1.122739200000000004e+01,1.056419800000000020e+00,3.693007000000000151e+00,1.571080899999999936e+01,6.149193999999999960e+01,4.292879600000000018e+00,2.806848000000000010e+00,2.641049999999999787e-01
1.800000000000000000e+01,1.086452700000000071e+01,1.127966900000000106e+00,3.642750500000000002e+00,1.593328299999999942e+01,6.074127599999999916e+01,5.043543699999999852e+00,2.716131700000000038e+00,2.819917000000000118e-01
1.900000000000000000e+01,1.048535399999999917e+01,1.198935400000000095e+00,3.588629399999999858e+00,1.618012099999999975e+01,5.991684699999999708e+01,5.867973100000000386e+00,2.621338600000000074e+00,2.997337999999999947e-01
2.000000000000000000e+01,1.008985400000000077e+01,1.268663799999999897e+00,3.530789299999999908e+00,1.645264500000000041e+01,5.901692100000000352e+01,6.767899199999999560e+00,2.522463500000000192e+00,3.171660000000000035e-01
2.100000000000000000e+01,9.678336099999999220e+00,1.336395400000000011e+00,3.469420200000000065e+00,1.675217400000000012e+01,5.804023200000000315e+01,7.744588099999999642e+00,2.419583999999999957e+00,3.340988999999999765e-01
2.200000000000000000e+01,9.251465500000000119e+00,1.401294999999999957e+00,3.404759199999999986e+00,1.707999099999999970e+01,5.698613300000000237e+01,8.798687299999999212e+00,2.312866399999999878e+00,3.503237000000000156e-01
2.300000000000000000e+01,8.810280300000000508e+00,1.462472400000000006e+00,3.337094500000000075e+00,1.743729599999999991e+01,5.585477999999999810e+01,9.930039999999999978e+00,2.202570099999999975e+00,3.656181000000000014e-01
2.400000000000000000e+01,8.356199500000000668e+00,1.519013699999999911e+00,3.266768700000000081e+00,1.782513099999999895e+01,5.464735499999999746e+01,1.113746500000000061e+01,2.089049900000000015e+00,3.797534000000000187e-01
2.500000000000000000e+01,7.891019700000000192e+00,1.570017400000000007e+00,3.194181200000000054e+00,1.824429699999999954e+01,5.336631500000000017e+01,1.241850400000000043e+01,1.972754899999999978e+00,3.925042999999999727e-01
2.600000000000000000e+01,7.416896799999999956e+00,1.614637099999999936e+00,3.119791399999999992e+00,1.869523699999999877e+01,5.201567399999999708e+01,1.376914599999999922e+01,1.854224199999999989e+00,4.036592999999999987e-01
2.700000000000000000e+01,6.936312899999999892e+00,1.652126699999999948e+00,3.044119400000000031e+00,1.917789199999999994e+01,5.060129599999999783e+01,1.518352400000000024e+01,1.734078199999999903e+00,4.130317000000000016e-01
2.800000000000000000e+01,6.452024800000000226e+00,1.681885999999999992e+00,2.967746399999999785e+00,1.969152599999999964e+01,4.913119700000000023e+01,1.665362299999999962e+01,1.613006200000000057e+00,4.204714999999999980e-01
2.900000000000000000e+01,5.966996299999999920e+00,1.703502999999999989e+00,2.891313400000000033e+00,2.023452100000000087e+01,4.761582899999999796e+01,1.816899099999999834e+01,1.491749100000000050e+00,4.258758000000000266e-01
3.000000000000000000e+01,5.484315099999999887e+00,1.716789099999999957e+00,2.815517900000000129e+00,2.080413599999999974e+01,4.606832200000000199e+01,1.971649800000000141e+01,1.371078800000000042e+00,4.291973000000000038e-01
3.100000000000000000e+01,5.007097800000000376e+00,1.721802499999999903e+00,2.741109499999999866e+00,2.139624600000000143e+01,4.450465400000000216e+01,2.128016600000000125e+01,1.251774399999999954e+00,4.304506000000000165e-01
3.200000000000000000e+01,4.538389600000000357e+00,1.718857499999999927e+00,2.668883000000000116e+00,2.200506700000000038e+01,4.294372500000000059e+01,2.284109499999999926e+01,1.134597400000000089e+00,4.297143999999999964e-01
3.300000000000000000e+01,4.081064800000000048e+00,1.708515999999999924e+00,2.599670000000000147e+00,2.262289499999999975e+01,4.140728800000000120e+01,2.437753199999999865e+01,1.020266200000000012e+00,4.271289999999999809e-01
3.400000000000000000e+01,3.637739799999999857e+00,1.691562299999999963e+00,2.534329899999999913e+00,2.323988299999999896e+01,3.991972899999999669e+01,2.586509099999999961e+01,9.094349000000000460e-01,4.228906000000000054e-01
3.500000000000000000e+01,3.210711400000000104e+00,1.668963200000000091e+00,2.473738099999999829e+00,2.384391899999999964e+01,3.850767299999999693e+01,2.727714699999999937e+01,8.026779000000000552e-01,4.172408000000000228e-01
3.600000000000000000e+01,2.801947600000000094e+00,1.641819200000000034e+00,2.418774299999999933e+00,2.442064399999999935e+01,3.719940100000000172e+01,2.858541800000000066e+01,7.004869000000000234e-01,4.104548000000000085e-01
3.700000000000000000e+01,2.413183200000000195e+00,1.611318100000000086e+00,2.370309900000000081e+00,2.495370099999999880e+01,3.602410799999999824e+01,2.976071100000000058e+01,6.032958000000000487e-01,4.028295000000000070e-01
3.800000000000000000e+01,2.046271500000000021e+00,1.578714699999999915e+00,2.329192700000000116e+00,2.542525799999999947e+01,3.501099899999999820e+01,3.077382100000000165e+01,5.115678999999999643e-01,3.946786999999999934e-01
3.900000000000000000e+01,1.704298199999999985e+00,1.545399699999999932e+00,2.296234699999999851e+00,2.581683100000000053e+01,3.418833099999999803e+01,3.159648899999999827e+01,4.260746000000000255e-01,3.863499000000000239e-01
