7.600000,2.804268,0
7.680000,2.823232,0
7.760000,2.842105,0
7.840000,2.860887,0
7.920000,2.879581,0
8.000000,2.898188,0
8.080000,2.916709,0
8.160000,2.935145,0
8.240000,2.953498,0
8.320000,2.971768,0
8.400000,2.989957,0
8.480000,3.008067,0
8.560000,3.026098,0
8.640000,3.044053,0
8.720000,3.061931,0
8.800000,3.079735,0
8.880000,3.097465,0
8.960000,3.115123,0
9.040000,3.132711,0
9.120000,3.150229,0
9.200000,3.167678,0
9.280000,3.185061,0
9.360000,3.202377,0
9.440000,3.219628,0
9.520000,3.236813,0
9.600000,3.253933,0
9.680000,3.270988,0
9.760000,3.287979,0
9.840000,3.304905,0
9.920000,3.321768,0
10.000000,3.338568,0
10.080000,3.355304,0
10.160000,3.371978,0
10.240000,3.388590,0
10.320000,3.405140,0
10.400000,3.421628,0
10.480000,3.438055,0
10.560000,3.454421,0
10.640000,3.470727,0
10.720000,3.486973,0
10.800000,3.503159,0
10.880000,3.519286,0
10.960000,3.535354,0
11.040000,3.551363,0
11.120000,3.567313,0
11.200000,3.583206,0
11.280000,3.599041,0
11.360000,3.614820,0
11.440000,3.630541,0
11.520000,3.646207,0
11.600000,3.661818,0
11.680000,3.677373,0
11.760000,3.692874,0
11.840000,3.708322,0
11.920000,3.723716,0
12.000000,3.739058,0
12.080000,3.754348,0
12.160000,3.769586,0
12.240000,3.784774,0
12.320000,3.799911,0
12.400000,3.814998,0
12.480000,3.830036,0
12.560000,3.845026,0
12.640000,3.859967,0
12.720000,3.874861,0
12.800000,3.889707,0
12.880000,3.904508,0
12.960000,3.919262,0
13.040000,3.933971,0
13.120000,3.948636,0
13.200000,3.963256,0
13.280000,3.977832,0
13.360000,3.992366,0
13.440000,4.006857,0
13.520000,4.021306,0
13.600000,4.035714,0
13.680000,4.050080,0
13.760000,4.064407,0
13.840000,4.078693,0
13.920000,4.092939,0
14.000000,4.107145,0
14.080000,4.121311,0
14.160000,4.135438,0
14.240000,4.149525,0
14.320000,4.163574,0
14.400000,4.177584,0
14.480000,4.191556,0
14.560000,4.205489,0
14.640000,4.219384,0
14.720000,4.233241,0
14.800000,4.247061,0
14.880000,4.260843,0
14.960000,4.274588,0
15.040000,4.288297,0
15.120000,4.301968,0
15.200000,4.315603,0
15.280000,4.329202,0
15.360000,4.342765,0
15.440000,4.356291,0
15.520000,4.369783,0
15.600000,4.383239,0
15.680000,4.396660,0
15.760000,4.410046,0
15.840000,4.423397,0
15.920000,4.436714,0
16.000000,4.449996,0
16.080000,4.463245,0
16.160000,4.476460,0
16.240000,4.489641,0
16.320000,4.502789,0
16.400000,4.515904,0
16.480000,4.528986,0
16.560000,4.542035,0
16.640000,4.555052,0
16.720000,4.568037,0
16.800000,4.580990,0
16.880000,4.593911,0
16.960000,4.606800,0
17.040000,4.619659,0
17.120000,4.632486,0
17.200000,4.645282,0
17.280000,4.658048,0
17.360000,4.670784,0
17.440000,4.683489,0
17.520000,4.696165,0
17.600000,4.708810,0
17.680000,4.721427,0
17.760000,4.734014,0
17.840000,4.746572,0
17.920000,4.759102,0
