3	41	3.200000	1.369472	0
3	42	3.280000	1.415382	0
3	43	3.360000	1.461640	0
3	44	3.440000	1.508202	0
3	45	3.520000	1.555025	0
3	46	3.600000	1.602064	0
3	47	3.680000	1.649276	0
3	48	3.760000	1.696617	0
3	49	3.840000	1.744043	0
3	50	3.920000	1.791510	0
3	51	4.000000	1.838975	0
3	52	4.080000	1.886393	0
3	53	4.160000	1.933722	0
3	54	4.240000	1.980916	0
3	55	4.320000	2.027932	0
3	56	4.400000	2.074727	0
3	57	4.480000	2.121257	0
3	58	4.560000	2.167484	0
3	59	4.640000	2.213407	0
3	60	4.720000	2.259038	0
3	61	4.800000	2.304384	0
3	62	4.880000	2.349457	0
3	63	4.960000	2.394267	0
3	64	5.040000	2.438822	0
3	65	5.120000	2.483133	0
3	66	5.200000	2.527211	0
3	67	5.280000	2.571064	0
3	68	5.360000	2.614703	0
3	69	5.440000	2.658138	0
3	70	5.520000	2.701378	0
3	71	5.600000	2.744434	0
3	72	5.680000	2.787316	0
3	73	5.760000	2.830032	0
3	74	5.840000	2.872594	0
3	75	5.920000	2.915011	0
3	76	6.000000	2.957293	0
3	77	6.080000	2.999451	0
3	78	6.160000	3.041493	0
3	79	6.240000	3.083429	0
3	80	6.320000	3.125271	0
3	81	6.400000	3.167027	0
3	82	6.480000	3.208707	0
3	83	6.560000	3.250323	0
3	84	6.640000	3.291882	0
3	85	6.720000	3.333395	0
3	86	6.800000	3.374873	0
3	87	6.880000	3.416325	0
3	88	6.960000	3.457761	0
3	89	7.040000	3.499186	0
3	90	7.120000	3.540597	0
3	91	7.200000	3.581988	0
3	92	7.280000	3.623355	0
3	93	7.360000	3.664692	0
3	94	7.440000	3.705995	0
3	95	7.520000	3.747259	0
3	96	7.600000	3.788478	0
3	97	7.680000	3.829648	0
3	98	7.760000	3.870764	0
3	99	7.840000	3.911820	0
3	100	7.920000	3.952812	0
3	101	8.000000	3.993735	0
3	102	8.080000	4.034583	0
3	103	8.160000	4.075353	0
3	104	8.240000	4.116038	0
3	105	8.320000	4.156634	0
3	106	8.400000	4.197135	0
3	107	8.480000	4.237538	0
3	108	8.560000	4.277836	0
3	109	8.640000	4.318026	0
3	110	8.720000	4.358101	0
3	111	8.800000	4.398057	0
3	112	8.880000	4.437889	0
3	113	8.960000	4.477592	0
3	114	9.040000	4.517161	0
3	115	9.120000	4.556590	0
3	116	9.200000	4.595876	0
3	117	9.280000	4.635013	0
3	118	9.360000	4.673996	0
3	119	9.440000	4.712820	0
3	120	9.520000	4.751480	0
3	121	9.600000	4.789971	0
3	122	9.680000	4.828288	0
3	123	9.760000	4.866426	0
3	124	9.840000	4.904381	0
3	125	9.920000	4.942146	0
3	126	10.000000	4.979718	0
3	127	10.080000	5.017091	0
3	128	10.160000	5.054260	0
3	129	10.240000	5.091220	0
3	130	10.320000	5.127967	0
3	131	10.400000	5.164495	0
3	132	10.480000	5.200799	0
3	133	10.560000	5.236877	0
3	134	10.640000	5.272731	0
3	135	10.720000	5.308366	0
3	136	10.800000	5.343785	0
3	137	10.880000	5.378991	0
3	138	10.960000	5.413988	0
3	139	11.040000	5.448778	0
3	140	11.120000	5.483367	0
3	141	11.200000	5.517756	0
3	142	11.280000	5.551950	0
3	143	11.360000	5.585952	0
3	144	11.440000	5.619765	0
3	145	11.520000	5.653393	0
3	146	11.600000	5.686840	0
3	147	11.680000	5.720109	0
3	148	11.760000	5.753203	0
3	149	11.840000	5.786126	0
3	150	11.920000	5.818881	0
3	151	12.000000	5.851472	0
3	152	12.080000	5.883902	0
3	153	12.160000	5.916175	0
3	154	12.240000	5.948294	0
3	155	12.320000	5.980262	0
3	156	12.400000	6.012084	0
3	157	12.480000	6.043763	0
3	158	12.560000	6.075301	0
3	159	12.640000	6.106703	0
3	160	12.720000	6.137972	0
3	161	12.800000	6.169112	0
3	162	12.880000	6.200125	0
3	163	12.960000	6.231016	0
