# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.000000000000000000e+00,1.672404000000000002e+00,0.000000000000000000e+00,1.784295900000000046e+00,3.408658799999999900e+01,1.700697200000000109e+01,0.000000000000000000e+00,8.362020000000000008e-01,0.000000000000000000e+00
2.000000000000000000e+00,1.792866700000000035e+00,8.053402499999999520e-02,1.855053700000000028e+00,3.262021299999999968e+01,1.861702299999999966e+01,8.193368800000000451e-01,8.964332999999999885e-01,4.026699999999999724e-02
3.000000000000000000e+00,1.910928600000000088e+00,1.577164199999999961e-01,1.928770899999999955e+00,3.122933700000000101e+01,2.025196700000000050e+01,1.678428299999999984e+00,9.554643000000000441e-01,7.885820000000000329e-02
4.000000000000000000e+00,2.025051500000000004e+00,2.309764199999999879e-01,2.004486500000000060e+00,2.992598699999999923e+01,2.188386399999999909e+01,2.561267599999999867e+00,1.012525700000000084e+00,1.154881999999999992e-01
5.000000000000000000e+00,2.133862199999999820e+00,2.998403099999999988e-01,2.081191700000000200e+00,2.871766799999999975e+01,2.348677899999999852e+01,3.452149100000000193e+00,1.066931099999999910e+00,1.499202000000000035e-01
6.000000000000000000e+00,2.236202399999999813e+00,3.639319300000000146e-01,2.157871800000000118e+00,2.760798600000000036e+01,2.503801400000000044e+01,4.336501400000000395e+00,1.118101199999999906e+00,1.819659999999999889e-01
7.000000000000000000e+00,2.331167999999999907e+00,4.229778499999999886e-01,2.233552099999999818e+00,2.659732400000000041e+01,2.651894300000000015e+01,5.201556400000000302e+00,1.165583999999999953e+00,2.114889000000000074e-01
8.000000000000000000e+00,2.418131699999999995e+00,4.768127999999999811e-01,2.307338500000000181e+00,2.568351300000000137e+01,2.791541300000000092e+01,6.036762799999999984e+00,1.209065899999999916e+00,2.384063999999999905e-01
9.000000000000000000e+00,2.496746100000000190e+00,5.253818799999999678e-01,2.378451399999999882e+00,2.486247300000000138e+01,2.921774600000000177e+01,6.833951800000000354e+00,1.248373100000000013e+00,2.626909000000000050e-01
1.000000000000000000e+01,2.566927900000000040e+00,5.687376200000000548e-01,2.446249499999999966e+00,2.412878800000000012e+01,3.042041100000000142e+01,7.587292599999999609e+00,1.283463999999999938e+00,2.843687999999999771e-01
1.100000000000000000e+01,2.628827499999999873e+00,6.070313299999999801e-01,2.510241100000000003e+00,2.347620099999999965e+01,3.152148499999999842e+01,8.293097100000000665e+00,1.314413700000000018e+00,3.035156999999999994e-01
