# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.000000000000000000e+00,1.315862800000000021e+01,0.000000000000000000e+00,1.073506899999999931e+01,5.345002400000000264e+00,7.415747700000000009e+01,0.000000000000000000e+00,6.579314100000000387e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.348263500000000015e+01,3.047255499999999839e-02,1.098829500000000081e+01,5.221480299999999630e+00,7.451585199999999531e+01,1.791497400000000018e-01,6.741317300000000401e+00,1.523629999999999950e-02
3.000000000000000000e+00,1.379523499999999991e+01,6.016501400000000277e-02,1.122942699999999938e+01,5.109056800000000287e+00,7.484250600000000020e+01,3.422654800000000108e-01,6.897617600000000238e+00,3.008250000000000160e-02
4.000000000000000000e+00,1.409728199999999987e+01,8.911205699999999452e-02,1.145873899999999956e+01,5.006550599999999740e+00,7.514073600000000397e+01,4.907268000000000185e-01,7.048640899999999654e+00,4.455599999999999838e-02
5.000000000000000000e+00,1.438972099999999976e+01,1.173634000000000066e-01,1.167658600000000035e+01,4.912912799999999969e+00,7.541348399999999685e+01,6.257973900000000089e-01,7.194860300000000208e+00,5.868170000000000330e-02
6.000000000000000000e+00,1.467357299999999931e+01,1.449816499999999897e-01,1.188338199999999922e+01,4.827213200000000093e+00,7.566337300000000710e+01,7.486121199999999920e-01,7.336786400000000263e+00,7.249079999999999413e-02
7.000000000000000000e+00,1.494992000000000054e+01,1.720402799999999899e-01,1.207957999999999998e+01,4.748627400000000165e+00,7.589273599999999931e+01,8.601885700000000412e-01,7.474959799999999710e+00,8.602010000000000212e-02
8.000000000000000000e+00,1.521988799999999920e+01,1.986219499999999916e-01,1.226566099999999970e+01,4.676425100000000334e+00,7.610364900000000432e+01,9.614360299999999970e-01,7.609943999999999598e+00,9.931099999999999650e-02
9.000000000000000000e+00,1.548464199999999913e+01,2.248168999999999862e-01,1.244211199999999984e+01,4.609960400000000291e+00,7.629795300000000680e+01,1.053164100000000047e+00,7.742320999999999565e+00,1.124084000000000055e-01
1.000000000000000000e+01,1.574537399999999998e+01,2.507216600000000128e-01,1.260942200000000035e+01,4.548662700000000392e+00,7.647727799999999831e+01,1.136090999999999962e+00,7.872687100000000271e+00,1.253607999999999945e-01
1.100000000000000000e+01,1.600329999999999941e+01,2.764379100000000089e-01,1.276806599999999925e+01,4.492028600000000260e+00,7.664306600000000458e+01,1.210850999999999900e+00,8.001649799999999146e+00,1.382190000000000085e-01
1.200000000000000000e+01,1.625965100000000163e+01,3.020714999999999928e-01,1.291849599999999931e+01,4.439615400000000101e+00,7.679658799999999985e+01,1.278002300000000035e+00,8.129825500000000815e+00,1.510356999999999950e-01
1.300000000000000000e+01,1.651567500000000166e+01,3.277314900000000142e-01,1.306113700000000044e+01,4.391034499999999952e+00,7.693896200000000363e+01,1.338034299999999899e+00,8.257837699999999614e+00,1.638657000000000030e-01
