# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
5.000000000000000000e+00,3.069719000000000197e-01,9.143602300000000516e-02,1.086816999999999922e+00,6.694334899999999777e+01,9.723996599999999990e-01,1.402426999999999979e-01,1.534860000000000113e-01,4.571800000000000169e-02
7.000000000000000000e+00,3.627638400000000041e-01,2.143639599999999923e-01,1.116328399999999998e+00,6.361056299999999908e+01,1.476743399999999928e+00,4.287416600000000244e-01,1.813819000000000126e-01,1.071819999999999995e-01
9.000000000000000000e+00,4.481789199999999807e-01,3.751844300000000132e-01,1.167516999999999916e+00,5.892790399999999806e+01,2.461804700000000068e+00,1.035968000000000000e+00,2.240894999999999970e-01,1.875921999999999867e-01
1.100000000000000000e+01,5.498413800000000462e-01,5.376437400000000366e-01,1.236885500000000082e+00,5.394791099999999773e+01,3.947726499999999916e+00,2.006543300000000141e+00,2.749207000000000178e-01,2.688219000000000025e-01
1.300000000000000000e+01,6.574837500000000334e-01,6.870813000000000059e-01,1.320761999999999992e+00,4.921259500000000031e+01,5.883353399999999844e+00,3.327009400000000117e+00,3.287418999999999758e-01,3.435405999999999738e-01
1.500000000000000000e+01,7.617440699999999953e-01,8.167820799999999659e-01,1.414466400000000013e+00,4.498975999999999686e+01,8.136755300000000801e+00,4.921520400000000350e+00,3.808719999999999883e-01,4.083910000000000040e-01
1.700000000000000000e+01,8.545339299999999971e-01,9.234084599999999865e-01,1.512308200000000102e+00,4.139457699999999818e+01,1.052314900000000009e+01,6.670542199999999866e+00,4.272670000000000079e-01,4.617042000000000090e-01
1.900000000000000000e+01,9.301532000000000133e-01,1.005821899999999935e+00,1.608258500000000035e+00,3.844701100000000338e+01,1.285176799999999986e+01,8.442152099999999493e+00,4.650766000000000067e-01,5.029109999999999969e-01
2.100000000000000000e+01,9.860681599999999714e-01,1.064841900000000008e+00,1.696970799999999890e+00,3.610631099999999805e+01,1.496963399999999922e+01,1.012253600000000020e+01,4.930340999999999752e-01,5.324210000000000331e-01
2.300000000000000000e+01,1.022816500000000017e+00,1.102990700000000102e+00,1.774654299999999907e+00,3.429750099999999691e+01,1.678464900000000171e+01,1.163405500000000004e+01,5.114081999999999795e-01,5.514953999999999690e-01
