# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.000000000000000000e+00,1.891387500000000088e+01,0.000000000000000000e+00,1.466436400000000084e+01,3.910178199999999826e+00,7.835199699999999723e+01,0.000000000000000000e+00,9.456937299999999880e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.929956699999999969e+01,2.644948999999999911e-02,1.487501699999999971e+01,3.854720100000000205e+00,7.851539200000000562e+01,8.111622999999999750e-02,9.649783700000000408e+00,1.322470000000000069e-02
3.000000000000000000e+00,1.967942899999999895e+01,5.265843600000000291e-02,1.507208400000000026e+01,3.804244900000000040e+00,7.866417900000000429e+01,1.537662700000000104e-01,9.839714600000000644e+00,2.632920000000000052e-02
4.000000000000000000e+00,2.005478199999999944e+01,7.869125400000000214e-02,1.525603399999999965e+01,3.758308800000000005e+00,7.879964499999999816e+01,2.185389299999999924e-01,1.002739099999999972e+01,3.934560000000000141e-02
5.000000000000000000e+00,2.042699199999999848e+01,1.046186199999999955e-01,1.542732600000000076e+01,3.716520800000000069e+00,7.892292799999999886e+01,2.759638600000000053e-01,1.021349610000000041e+01,5.230930000000000302e-02
6.000000000000000000e+00,2.079746000000000095e+01,1.305162300000000108e-01,1.558640300000000067e+01,3.678536900000000109e+00,7.903502799999999695e+01,3.265113499999999780e-01,1.039872989999999930e+01,6.525809999999999944e-02
7.000000000000000000e+00,2.116760800000000131e+01,1.564634799999999881e-01,1.573368800000000078e+01,3.644054999999999822e+00,7.913682500000000175e+01,3.706007700000000238e-01,1.058380400000000066e+01,7.823170000000000124e-02
8.000000000000000000e+00,2.153887100000000032e+01,1.825421899999999931e-01,1.586957999999999913e+01,3.612809299999999890e+00,7.922909500000000094e+01,4.086086600000000124e-01,1.076943570000000072e+01,9.127109999999999390e-02
9.000000000000000000e+00,2.191268099999999919e+01,2.088351099999999905e-01,1.599445599999999956e+01,3.584565399999999791e+00,7.931252299999999877e+01,4.408773400000000064e-01,1.095634040000000020e+01,1.044175999999999993e-01
1.000000000000000000e+01,2.229044599999999932e+01,2.354242199999999896e-01,1.610867800000000116e+01,3.559115300000000204e+00,7.938771500000000003e+01,4.677244199999999741e-01,1.114522299999999966e+01,1.177121000000000001e-01
1.100000000000000000e+01,2.267353100000000055e+01,2.623887300000000145e-01,1.621260099999999937e+01,3.536272299999999813e+00,7.945521800000000212e+01,4.894537600000000155e-01,1.133676550000000027e+01,1.311943999999999888e-01
1.200000000000000000e+01,2.306322400000000172e+01,2.898026000000000213e-01,1.630658599999999936e+01,3.515864999999999796e+00,7.951553599999999733e+01,5.063678999999999819e-01,1.153161180000000030e+01,1.449013000000000106e-01
1.300000000000000000e+01,2.346069400000000016e+01,3.177314900000000053e-01,1.639102199999999954e+01,3.497730799999999807e+00,7.956914299999999685e+01,5.187826199999999721e-01,1.173034700000000008e+01,1.588656999999999986e-01
1.400000000000000000e+01,2.386694200000000166e+01,3.462291000000000118e-01,1.646635300000000157e+01,3.481709400000000176e+00,7.961651100000000270e+01,5.270439900000000177e-01,1.193347080000000027e+01,1.731146000000000074e-01
1.500000000000000000e+01,2.428272799999999876e+01,3.753326399999999952e-01,1.653311000000000064e+01,3.467633900000000047e+00,7.965813199999999483e+01,5.315476900000000171e-01,1.214136389999999999e+01,1.876663000000000081e-01
1.600000000000000000e+01,2.470849199999999968e+01,4.050573900000000171e-01,1.659194799999999859e+01,3.455322199999999899e+00,7.969454100000000096e+01,5.327611599999999559e-01,1.235424579999999928e+01,2.025287000000000059e-01
1.700000000000000000e+01,2.514424599999999899e+01,4.353903800000000213e-01,1.664369299999999896e+01,3.444566500000000087e+00,7.972635099999999397e+01,5.312472299999999592e-01,1.257212320000000005e+01,2.176952000000000054e-01
1.800000000000000000e+01,2.558945999999999898e+01,4.662831499999999796e-01,1.668939200000000156e+01,3.435123299999999880e+00,7.975428200000000345e+01,5.276889999999999636e-01,1.279473010000000066e+01,2.331416000000000044e-01
1.900000000000000000e+01,2.868922200000000089e+01,6.787164799999999554e-01,1.690681599999999918e+01,3.390895099999999829e+00,7.988513000000000375e+01,4.872329300000000085e-01,1.434461109999999984e+01,3.393581999999999987e-01
2.000000000000000000e+01,3.182804900000000004e+01,8.897501799999999461e-01,1.703472800000000120e+01,3.365403699999999887e+00,7.996056600000000003e+01,4.492581800000000070e-01,1.591402440000000063e+01,4.448751000000000233e-01
2.100000000000000000e+01,3.499254299999999773e+01,1.099409899999999940e+00,1.712278299999999831e+01,3.348077200000000087e+00,8.001184999999999548e+01,4.183045499999999972e-01,1.749627149999999887e+01,5.497049000000000518e-01
2.200000000000000000e+01,3.817666400000000237e+01,1.307957299999999989e+00,1.718862299999999976e+01,3.335238100000000205e+00,8.004985600000000545e+01,3.929707700000000248e-01,1.908833179999999885e+01,6.539785999999999655e-01
2.300000000000000000e+01,4.137660300000000291e+01,1.515596500000000013e+00,1.724047600000000102e+01,3.325195700000000087e+00,8.007958600000000615e+01,3.718582999999999750e-01,2.068830140000000029e+01,7.577981999999999774e-01
2.400000000000000000e+01,4.458970500000000214e+01,1.722478699999999918e+00,1.728280200000000022e+01,3.317043099999999800e+00,8.010372300000000223e+01,3.539442899999999947e-01,2.229485259999999869e+01,8.612393000000000409e-01
2.500000000000000000e+01,4.781401300000000276e+01,1.928717400000000026e+00,1.731827099999999930e+01,3.310241899999999848e+00,8.012385999999999342e+01,3.385034699999999730e-01,2.390700629999999904e+01,9.643587000000000131e-01
2.600000000000000000e+01,5.104802500000000265e+01,2.134400299999999806e+00,1.734859900000000010e+01,3.304448700000000017e+00,8.014101399999999842e+01,3.250154900000000180e-01,2.552401250000000132e+01,1.067200200000000043e+00
2.700000000000000000e+01,5.429055900000000179e+01,2.339596300000000184e+00,1.737494699999999881e+01,3.299432100000000201e+00,8.015586899999999559e+01,3.130991100000000138e-01,2.714527969999999968e+01,1.169798200000000010e+00
2.800000000000000000e+01,5.754066199999999753e+01,2.544361100000000153e+00,1.739813600000000093e+01,3.295029599999999892e+00,8.016890600000000688e+01,3.024689400000000195e-01,2.877033120000000110e+01,1.272180499999999936e+00
2.900000000000000000e+01,6.079755099999999857e+01,2.748740100000000020e+00,1.741876399999999947e+01,3.291123199999999915e+00,8.018047400000000380e+01,2.929069499999999993e-01,3.039877530000000050e+01,1.374370000000000092e+00
3.000000000000000000e+01,6.406057099999999593e+01,2.952771100000000093e+00,1.743728099999999870e+01,3.287624399999999891e+00,8.019083500000000697e+01,2.842435200000000273e-01,3.203028539999999680e+01,1.476385599999999965e+00
