# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.000000000000000000e+00,1.078706399999999945e+02,0.000000000000000000e+00,1.800000000000000000e+01,3.184738499999999917e+00,8.045590599999999881e+01,0.000000000000000000e+00,8.090297899999999487e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.187985700000000122e+02,6.172194900000000040e+00,1.800000000000000000e+01,3.184738499999999917e+00,8.045590599999999881e+01,0.000000000000000000e+00,1.640989240000000038e+01,4.629146000000000094e-01
3.000000000000000000e+00,3.297264900000000125e+02,1.234439000000000064e+01,1.800000000000000000e+01,3.184738499999999917e+00,8.045590599999999881e+01,0.000000000000000000e+00,2.472948690000000127e+01,9.258292000000000188e-01
4.000000000000000000e+00,4.406544200000000160e+02,1.851658499999999918e+01,1.800000000000000000e+01,3.184738499999999917e+00,8.045590599999999881e+01,0.000000000000000000e+00,3.304908139999999861e+01,1.388743899999999920e+00
5.000000000000000000e+00,5.515823500000000195e+02,2.468878000000000128e+01,1.800000000000000000e+01,3.184738499999999917e+00,8.045590599999999881e+01,0.000000000000000000e+00,4.136867589999999950e+01,1.851658500000000096e+00
6.000000000000000000e+00,6.625102699999999913e+02,3.086097499999999982e+01,1.800000000000000000e+01,3.184738499999999917e+00,8.045590599999999881e+01,0.000000000000000000e+00,4.968827040000000039e+01,2.314573100000000050e+00
7.000000000000000000e+00,7.734382000000000517e+02,3.703316999999999837e+01,1.800000000000000000e+01,3.184738499999999917e+00,8.045590599999999881e+01,0.000000000000000000e+00,5.800786490000000128e+01,2.777487700000000004e+00
8.000000000000000000e+00,8.843661299999999983e+02,4.320536500000000046e+01,1.800000000000000000e+01,3.184738499999999917e+00,8.045590599999999881e+01,0.000000000000000000e+00,6.632745939999999507e+01,3.240402299999999958e+00
9.000000000000000000e+00,9.952940499999999702e+02,4.937756000000000256e+01,1.800000000000000000e+01,3.184738499999999917e+00,8.045590599999999881e+01,0.000000000000000000e+00,7.464705390000000307e+01,3.703317000000000192e+00
1.000000000000000000e+01,1.106221999999999980e+03,5.554975400000000008e+01,1.800000000000000000e+01,3.184738499999999917e+00,8.045590599999999881e+01,0.000000000000000000e+00,8.296664839999999685e+01,4.166231599999999702e+00
1.100000000000000000e+01,1.217149899999999889e+03,6.172194900000000217e+01,1.800000000000000000e+01,3.184738499999999917e+00,8.045590599999999881e+01,0.000000000000000000e+00,9.128624290000000485e+01,4.629146200000000100e+00
1.200000000000000000e+01,1.328077800000000025e+03,6.789414399999999716e+01,1.800000000000000000e+01,3.184738499999999917e+00,8.045590599999999881e+01,0.000000000000000000e+00,9.960583739999999864e+01,5.092060799999999610e+00
1.300000000000000000e+01,1.439005799999999908e+03,7.406633899999999926e+01,1.800000000000000000e+01,3.184738499999999917e+00,8.045590599999999881e+01,0.000000000000000000e+00,1.079254319000000066e+02,5.554975400000000008e+00
1.400000000000000000e+01,1.549933700000000044e+03,8.023853400000000136e+01,1.800000000000000000e+01,3.184738499999999917e+00,8.045590599999999881e+01,0.000000000000000000e+00,1.162450264000000004e+02,6.017890099999999798e+00
1.500000000000000000e+01,1.660861599999999953e+03,8.641072900000000345e+01,1.800000000000000000e+01,3.184738499999999917e+00,8.045590599999999881e+01,0.000000000000000000e+00,1.245646208999999942e+02,6.480804700000000196e+00
1.600000000000000000e+01,1.771789500000000089e+03,9.258292400000000555e+01,1.800000000000000000e+01,3.184738499999999917e+00,8.045590599999999881e+01,0.000000000000000000e+00,1.328842153999999880e+02,6.943719299999999706e+00
