# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.000000000000000000e+00,2.765061000000000035e+01,0.000000000000000000e+00,7.072230199999999911e+00,8.128757000000000232e+00,6.622095299999999440e+01,0.000000000000000000e+00,2.073795699999999798e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.882611299999999943e+01,1.747005899999999889e-01,7.401579299999999861e+00,7.764766800000000302e+00,6.723347599999999602e+01,1.012522399999999934e+00,2.161958499999999894e+00,1.310249999999999956e-02
3.000000000000000000e+00,2.980870900000000034e+01,3.313331500000000207e-01,7.708459300000000347e+00,7.453852200000000039e+00,6.810364900000000432e+01,1.882695699999999972e+00,2.235653199999999785e+00,2.485000000000000056e-02
4.000000000000000000e+00,3.061844999999999928e+01,4.679757800000000079e-01,7.992763300000000015e+00,7.187291600000000003e+00,6.885344700000000273e+01,2.632493300000000147e+00,2.296383800000000086e+00,3.509820000000000301e-02
5.000000000000000000e+00,3.127728199999999958e+01,5.844909700000000541e-01,8.254833899999999502e+00,6.957965599999999640e+00,6.950120699999999374e+01,3.280253599999999992e+00,2.345796099999999829e+00,4.383680000000000215e-02
6.000000000000000000e+00,3.180754500000000107e+01,6.820023800000000191e-01,8.495326600000000283e+00,6.760061099999999712e+00,7.006216799999999978e+01,3.841214400000000140e+00,2.385565800000000181e+00,5.115019999999999983e-02
7.000000000000000000e+00,3.223094799999999793e+01,7.624579599999999902e-01,8.715101000000000653e+00,6.588822900000000260e+00,7.054896999999999707e+01,4.328016400000000097e+00,2.417321100000000111e+00,5.718430000000000041e-02
8.000000000000000000e+00,3.256791400000000181e+01,8.282885899999999912e-01,8.915138000000000673e+00,6.440350399999999809e+00,7.097210099999999500e+01,4.751147999999999705e+00,2.442593500000000084e+00,6.212159999999999904e-02
9.000000000000000000e+00,3.283722099999999955e+01,8.821560899999999483e-01,9.096478700000000472e+00,6.311433100000000351e+00,7.134027799999999786e+01,5.119324299999999717e+00,2.462791600000000081e+00,6.616170000000000384e-02
1.000000000000000000e+01,3.305585299999999904e+01,9.267764600000000241e-01,9.260179400000000172e+00,6.199418599999999557e+00,7.166075600000000634e+01,5.439802799999999827e+00,2.479188999999999865e+00,6.950820000000000609e-02
1.100000000000000000e+01,3.323899200000000320e+01,9.648028600000000399e-01,9.407281799999999805e+00,6.102106700000000217e+00,7.193959800000000371e+01,5.718644199999999955e+00,2.492924400000000151e+00,7.236019999999999952e-02
1.200000000000000000e+01,3.340010199999999685e+01,9.987531299999999890e-01,9.538792900000000685e+00,6.017664199999999575e+00,7.218188000000000670e+01,5.960926800000000192e+00,2.505007599999999890e+00,7.490650000000000086e-02
1.300000000000000000e+01,3.355105600000000265e+01,1.030969000000000024e+00,9.655673699999999471e+00,5.944556900000000255e+00,7.239187499999999886e+01,6.170921899999999738e+00,2.516329199999999933e+00,7.732269999999999421e-02
