# X_IN,Y_IN,DY_over_DX,ANGLE,D2Y_over_DX2
1.048000000000000043e+01,5.225045999999999857e+00,4.530706540000000171e-01,2.437388520000000014e+01,-3.714776610000000007e-02
1.056000000000000050e+01,5.261173999999999573e+00,4.501219329999999741e-01,2.423355480000000028e+01,-3.657025390000000209e-02
1.064000000000000057e+01,5.297067000000000192e+00,4.472194130000000101e-01,2.409512030000000138e+01,-3.599274160000000278e-02
1.072000000000000064e+01,5.332729999999999748e+00,4.443630940000000140e-01,2.395859670000000108e+01,-3.541522930000000347e-02
1.080000000000000071e+01,5.368166000000000437e+00,4.415529770000000132e-01,2.382399849999999830e+01,-3.483771709999999855e-02
1.088000000000000078e+01,5.403380000000000294e+00,4.387890600000000085e-01,2.369134040000000141e+01,-3.426020479999999924e-02
1.096000000000000085e+01,5.438373999999999597e+00,4.360713440000000274e-01,2.356063639999999992e+01,-3.368269249999999992e-02
1.103999999999999915e+01,5.473151999999999795e+00,4.333998290000000142e-01,2.343190029999999879e+01,-3.310518030000000195e-02
1.111999999999999922e+01,5.507718999999999809e+00,4.307745150000000245e-01,2.330514589999999941e+01,-3.252766800000000263e-02
1.119999999999999929e+01,5.542078000000000060e+00,4.281954020000000027e-01,2.318038639999999972e+01,-3.195015570000000332e-02
1.127999999999999936e+01,5.576232000000000077e+00,4.256624900000000045e-01,2.305763500000000121e+01,-3.137264349999999841e-02
1.135999999999999943e+01,5.610185000000000421e+00,4.231757789999999742e-01,2.293690439999999953e+01,-3.079513119999999909e-02
1.143999999999999950e+01,5.643940999999999875e+00,4.207352690000000228e-01,2.281820709999999863e+01,-3.021761889999999978e-02
1.151999999999999957e+01,5.677503999999999884e+00,4.183409599999999839e-01,2.270155550000000133e+01,-2.964010669999999834e-02
1.159999999999999964e+01,5.710876999999999981e+00,4.159928520000000240e-01,2.258696139999999986e+01,-2.906259439999999902e-02
1.167999999999999972e+01,5.744063999999999837e+00,4.136909449999999766e-01,2.247443669999999827e+01,-2.848508220000000105e-02
1.175999999999999979e+01,5.777069000000000010e+00,4.114352390000000081e-01,2.236399270000000072e+01,-2.790756990000000173e-02
1.183999999999999986e+01,5.809895000000000032e+00,4.092257340000000077e-01,2.225564079999999834e+01,-2.733005759999999895e-02
1.191999999999999993e+01,5.842545999999999573e+00,4.070624299999999751e-01,2.214939169999999891e+01,-2.675254540000000097e-02
1.200000000000000000e+01,5.875026000000000082e+00,4.049453259999999943e-01,2.204525629999999836e+01,-2.617503310000000166e-02
1.208000000000000007e+01,5.907338000000000200e+00,4.028744240000000087e-01,2.194324479999999866e+01,-2.559752079999999888e-02
1.216000000000000014e+01,5.939486999999999739e+00,4.008497229999999911e-01,2.184336749999999938e+01,-2.502000860000000090e-02
1.224000000000000021e+01,5.971476000000000006e+00,3.988712229999999970e-01,2.174563420000000136e+01,-2.444249630000000159e-02
1.232000000000000028e+01,6.003307999999999645e+00,3.969389240000000263e-01,2.165005460000000070e+01,-2.386498399999999881e-02
1.240000000000000036e+01,6.034987000000000101e+00,3.950528249999999963e-01,2.155663799999999952e+01,-2.328747180000000083e-02
1.248000000000000043e+01,6.066517000000000159e+00,3.932129280000000171e-01,2.146539369999999991e+01,-2.270995950000000152e-02
1.256000000000000050e+01,6.097902000000000378e+00,3.914192320000000058e-01,2.137633040000000051e+01,-2.213244719999999874e-02
1.264000000000000057e+01,6.129146000000000427e+00,3.896717370000000180e-01,2.128945669999999879e+01,-2.155493500000000076e-02
1.272000000000000064e+01,6.160250999999999699e+00,3.879704420000000265e-01,2.120478119999999933e+01,-2.097742270000000145e-02
1.280000000000000071e+01,6.191221999999999781e+00,3.863153489999999746e-01,2.112231179999999853e+01,-2.039991039999999867e-02
1.288000000000000078e+01,6.222063000000000343e+00,3.847064570000000017e-01,2.104205650000000105e+01,-1.982239820000000069e-02
1.296000000000000085e+01,6.252775999999999890e+00,3.831437650000000250e-01,2.096402289999999979e+01,-1.924488590000000138e-02
1.303999999999999915e+01,6.283367000000000147e+00,3.816272749999999880e-01,2.088821850000000069e+01,-1.866737359999999860e-02
1.311999999999999922e+01,6.313837999999999617e+00,3.801569859999999745e-01,2.081465030000000027e+01,-1.808986140000000062e-02
