# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.000000000000000000e+00,2.265289800000000042e+01,0.000000000000000000e+00,5.752288199999999740e+00,1.001138500000000064e+01,6.109912099999999668e+01,0.000000000000000000e+00,1.698967300000000069e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.376265300000000025e+01,2.045725599999999866e-01,6.060889500000000041e+00,9.496786200000000733e+00,6.247906499999999852e+01,1.379944700000000024e+00,1.782199000000000089e+00,1.534289999999999959e-02
3.000000000000000000e+00,2.466270700000000105e+01,3.836002600000000262e-01,6.349849400000000088e+00,9.060891500000000320e+00,6.366003700000000265e+01,2.560916399999999982e+00,1.849703000000000097e+00,2.877000000000000043e-02
4.000000000000000000e+00,2.537352299999999872e+01,5.339518399999999554e-01,6.618430100000000316e+00,8.690286300000000352e+00,6.467255900000000679e+01,3.573438799999999915e+00,1.903014200000000100e+00,4.004640000000000283e-02
5.000000000000000000e+00,2.591884599999999850e+01,6.552560600000000290e-01,6.866552900000000292e+00,8.373964400000000197e+00,6.554273299999999836e+01,4.443612100000000176e+00,1.943913500000000072e+00,4.914419999999999900e-02
6.000000000000000000e+00,2.632344200000000001e+01,7.490900200000000231e-01,7.094607700000000072e+00,8.102945099999999456e+00,6.629252999999999929e+01,5.193409700000000129e+00,1.974258199999999963e+00,5.618179999999999702e-02
7.000000000000000000e+00,2.661152900000000088e+01,8.182742800000000205e-01,7.303300199999999798e+00,7.869913399999999726e+00,6.694029100000000199e+01,5.841169999999999973e+00,1.995864700000000047e+00,6.137059999999999738e-02
8.000000000000000000e+00,2.680578699999999870e+01,8.663166399999999712e-01,7.493533900000000081e+00,7.668907100000000199e+00,6.750125099999999634e+01,6.402130800000000121e+00,2.010434099999999891e+00,6.497369999999999535e-02
9.000000000000000000e+00,2.692682299999999884e+01,8.970055300000000509e-01,7.666321599999999847e+00,7.495056700000000127e+00,6.798805299999999363e+01,6.888932800000000078e+00,2.019511699999999799e+00,6.727539999999999909e-02
1.000000000000000000e+01,2.699295299999999997e+01,9.141329500000000552e-01,7.822721699999999778e+00,7.344372899999999760e+00,6.841118500000000324e+01,7.312064399999999686e+00,2.024471500000000201e+00,6.855999999999999595e-02
1.100000000000000000e+01,2.702020399999999967e+01,9.213200999999999752e-01,7.963792999999999900e+00,7.213575900000000374e+00,6.877936099999999442e+01,7.680240699999999698e+00,2.026515299999999797e+00,6.909899999999999376e-02
1.200000000000000000e+01,2.702243899999999854e+01,9.219190600000000124e-01,8.090565299999999738e+00,7.099958499999999617e+00,6.909984000000000037e+01,8.000719200000000697e+00,2.026682899999999954e+00,6.914389999999999425e-02
1.300000000000000000e+01,2.701156800000000047e+01,9.189673800000000004e-01,8.204020099999999260e+00,7.001276800000000300e+00,6.937868100000000027e+01,8.279560599999999937e+00,2.025867600000000213e+00,6.892260000000000053e-02
1.400000000000000000e+01,2.699777100000000019e+01,9.151775100000000274e-01,8.305080600000000146e+00,6.915662900000000057e+00,6.962096400000000074e+01,8.521843199999999285e+00,2.024832799999999988e+00,6.863829999999999931e-02
1.500000000000000000e+01,2.698973099999999903e+01,9.129469900000000138e-01,8.394607300000000549e+00,6.841554300000000310e+00,6.983095899999999290e+01,8.731838200000000327e+00,2.024229800000000079e+00,6.847100000000000408e-02
1.600000000000000000e+01,2.699484999999999957e+01,9.143794499999999825e-01,8.473398299999999495e+00,6.777637399999999701e+00,7.001227599999999995e+01,8.913154999999999717e+00,2.024613800000000019e+00,6.857850000000000057e-02
1.700000000000000000e+01,2.701943500000000142e+01,9.213090800000000025e-01,8.542193100000000427e+00,6.722800600000000237e+00,7.016798199999999497e+01,9.068861099999999453e+00,2.026457699999999917e+00,6.909819999999999851e-02
1.800000000000000000e+01,2.706884799999999913e+01,9.353236900000000409e-01,8.601679100000000133e+00,6.676095899999999972e+00,7.030070299999999861e+01,9.201582900000000009e+00,2.030163599999999846e+00,7.014929999999999777e-02
1.900000000000000000e+01,2.714761599999999930e+01,9.577822599999999964e-01,8.652500399999999203e+00,6.636706399999999562e+00,7.041271299999999655e+01,9.313592800000000338e+00,2.036071199999999859e+00,7.183370000000000033e-02
2.000000000000000000e+01,2.725950399999999973e+01,9.898245500000000252e-01,8.695268199999999226e+00,6.603918000000000177e+00,7.050600400000000434e+01,9.406883900000000409e+00,2.044462799999999802e+00,7.423680000000000556e-02
2.100000000000000000e+01,2.740753099999999876e+01,1.032369899999999951e+00,8.730573299999999648e+00,6.577094599999999680e+00,7.058235899999999674e+01,9.483238599999999963e+00,2.055564799999999970e+00,7.742770000000000208e-02
2.200000000000000000e+01,2.759393800000000141e+01,1.086103599999999947e+00,8.759001100000000761e+00,6.555654500000000162e+00,7.064341299999999535e+01,9.544292000000000442e+00,2.069545300000000143e+00,8.145779999999999688e-02
2.300000000000000000e+01,2.782010100000000108e+01,1.151447700000000074e+00,8.781147600000000608e+00,6.539048499999999819e+00,7.069071399999999983e+01,9.591593500000000105e+00,2.086507600000000018e+00,8.635859999999999370e-02
2.400000000000000000e+01,2.808637500000000031e+01,1.228515199999999918e+00,8.797638600000000864e+00,6.526737800000000256e+00,7.072578900000000601e+01,9.626668000000000447e+00,2.106478099999999909e+00,9.213860000000000106e-02
2.500000000000000000e+01,2.839186499999999924e+01,1.317044899999999963e+00,8.809150900000000561e+00,6.518171299999999668e+00,7.075019899999999495e+01,9.651078699999999344e+00,2.129389900000000058e+00,9.877840000000000231e-02
2.600000000000000000e+01,2.873412799999999834e+01,1.416314599999999979e+00,8.816435000000000244e+00,6.512762699999999683e+00,7.076561300000000188e+01,9.666492599999999769e+00,2.155059599999999964e+00,1.062236000000000014e-01
2.700000000000000000e+01,2.910878399999999999e+01,1.525034199999999895e+00,8.820341000000000875e+00,6.509866200000000269e+00,7.077386799999999312e+01,9.674747800000000453e+00,2.183158800000000177e+00,1.143775999999999959e-01
2.800000000000000000e+01,2.950906399999999863e+01,1.641217499999999996e+00,8.821843400000000557e+00,6.508752699999999614e+00,7.077704199999999446e+01,9.677921299999999505e+00,2.213179799999999808e+00,1.230913000000000007e-01
2.900000000000000000e+01,2.992529199999999889e+01,1.762039200000000028e+00,8.822066500000000033e+00,6.508587399999999690e+00,7.077751299999999901e+01,9.678392499999999288e+00,2.244396899999999917e+00,1.321528999999999898e-01
3.000000000000000000e+01,5.654491199999999651e+01,9.489194400000000584e+00,8.822066500000000033e+00,6.508587399999999690e+00,7.077751299999999901e+01,9.678392499999999288e+00,4.240868400000000094e+00,7.116896000000000333e-01
3.100000000000000000e+01,8.316453199999999413e+01,1.721634999999999849e+01,8.822066500000000033e+00,6.508587399999999690e+00,7.077751299999999901e+01,9.678392499999999288e+00,6.237339900000000270e+00,1.291226200000000102e+00
3.200000000000000000e+01,1.097841499999999968e+02,2.494350499999999826e+01,8.822066500000000033e+00,6.508587399999999690e+00,7.077751299999999901e+01,9.678392499999999288e+00,8.233811400000000447e+00,1.870762899999999895e+00
3.300000000000000000e+01,1.364037700000000086e+02,3.267065999999999804e+01,8.822066500000000033e+00,6.508587399999999690e+00,7.077751299999999901e+01,9.678392499999999288e+00,1.023028290000000062e+01,2.450299499999999853e+00
3.400000000000000000e+01,1.630233900000000062e+02,4.039781500000000136e+01,8.822066500000000033e+00,6.508587399999999690e+00,7.077751299999999901e+01,9.678392499999999288e+00,1.222675440000000080e+01,3.029836099999999810e+00
3.500000000000000000e+01,1.896430100000000039e+02,4.812497100000000216e+01,8.822066500000000033e+00,6.508587399999999690e+00,7.077751299999999901e+01,9.678392499999999288e+00,1.422322589999999920e+01,3.609372800000000048e+00
3.600000000000000000e+01,2.162626300000000015e+02,5.585212599999999838e+01,8.822066500000000033e+00,6.508587399999999690e+00,7.077751299999999901e+01,9.678392499999999288e+00,1.621969740000000115e+01,4.188909400000000005e+00
3.700000000000000000e+01,2.428822499999999991e+02,6.357928100000000171e+01,8.822066500000000033e+00,6.508587399999999690e+00,7.077751299999999901e+01,9.678392499999999288e+00,1.821616889999999955e+01,4.768446100000000243e+00
3.800000000000000000e+01,2.695018699999999967e+02,7.130643600000000504e+01,8.822066500000000033e+00,6.508587399999999690e+00,7.077751299999999901e+01,9.678392499999999288e+00,2.021264040000000151e+01,5.347982700000000200e+00
3.900000000000000000e+01,2.961214899999999943e+02,7.903359100000000126e+01,8.822066500000000033e+00,6.508587399999999690e+00,7.077751299999999901e+01,9.678392499999999288e+00,2.220911189999999991e+01,5.927519400000000438e+00
4.000000000000000000e+01,3.227411099999999919e+02,8.676074699999999496e+01,8.822066500000000033e+00,6.508587399999999690e+00,7.077751299999999901e+01,9.678392499999999288e+00,2.420558339999999831e+01,6.507056000000000395e+00
4.100000000000000000e+01,3.493607299999999896e+02,9.448790200000000539e+01,8.822066500000000033e+00,6.508587399999999690e+00,7.077751299999999901e+01,9.678392499999999288e+00,2.620205490000000026e+01,7.086592600000000353e+00
4.200000000000000000e+01,3.759803499999999872e+02,1.022150599999999940e+02,8.822066500000000033e+00,6.508587399999999690e+00,7.077751299999999901e+01,9.678392499999999288e+00,2.819852639999999866e+01,7.666129299999999702e+00
4.300000000000000000e+01,4.025999699999999848e+02,1.099422100000000029e+02,8.822066500000000033e+00,6.508587399999999690e+00,7.077751299999999901e+01,9.678392499999999288e+00,3.019499790000000061e+01,8.245665900000000548e+00
4.400000000000000000e+01,4.292195899999999824e+02,1.176693700000000007e+02,8.822066500000000033e+00,6.508587399999999690e+00,7.077751299999999901e+01,9.678392499999999288e+00,3.219146940000000257e+01,8.825202600000000785e+00
4.500000000000000000e+01,4.558392099999999800e+02,1.253965199999999953e+02,8.822066500000000033e+00,6.508587399999999690e+00,7.077751299999999901e+01,9.678392499999999288e+00,3.418794079999999980e+01,9.404739199999999855e+00
4.600000000000000000e+01,4.824588299999999776e+02,1.331236800000000073e+02,8.822066500000000033e+00,6.508587399999999690e+00,7.077751299999999901e+01,9.678392499999999288e+00,3.618441229999999820e+01,9.984275800000000700e+00
