# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.000000000000000000e+00,1.078706399999999945e+02,0.000000000000000000e+00,1.800000000000000000e+01,3.184738499999999917e+00,8.045590599999999881e+01,0.000000000000000000e+00,8.090297899999999487e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.061262700000000052e+02,9.705445899999999571e-02,1.799910200000000060e+01,3.184897600000000217e+00,8.045543399999999679e+01,4.711762399999999793e-04,7.959470300000000442e+00,7.279100000000000154e-03
3.000000000000000000e+00,1.043929499999999990e+02,1.934575699999999954e-01,1.799305499999999824e+01,3.185969099999999887e+00,8.045226099999999292e+01,3.644658600000000043e-03,7.829471400000000081e+00,1.450929999999999928e-02
4.000000000000000000e+00,1.026654199999999975e+02,2.894244799999999840e-01,1.797734300000000118e+01,3.188756399999999935e+00,8.044400600000000168e+01,1.189992299999999975e-02,7.699906300000000314e+00,2.170679999999999832e-02
5.000000000000000000e+00,1.009355599999999953e+02,3.852832299999999766e-01,1.794808000000000092e+01,3.193960800000000155e+00,8.042859199999999475e+01,2.731384300000000084e-02,7.570166699999999693e+00,2.889620000000000036e-02
6.000000000000000000e+00,9.919301799999999503e+01,4.814420999999999840e-01,1.790192899999999909e+01,3.202203400000000144e+00,8.040418099999999413e+01,5.172452300000000142e-02,7.439476299999999931e+00,3.610820000000000002e-02
7.000000000000000000e+00,9.742573500000000308e+01,5.783570599999999784e-01,1.783602700000000141e+01,3.214047700000000063e+00,8.036910699999999963e+01,8.679897500000000043e-02,7.306930099999999761e+00,4.337680000000000008e-02
8.000000000000000000e+00,9.562035899999999344e+01,6.764988499999999849e-01,1.774790600000000040e+01,3.230022599999999855e+00,8.032180499999999768e+01,1.341005000000000114e-01,7.171526899999999927e+00,5.073740000000000194e-02
9.000000000000000000e+00,9.376264100000000212e+01,7.763193200000000349e-01,1.763543200000000155e+01,3.250644900000000170e+00,8.026075199999999654e+01,1.951539499999999927e-01,7.032198000000000171e+00,5.822390000000000204e-02
1.000000000000000000e+01,9.183774900000000230e+01,8.782164000000000081e-01,1.749673900000000160e+01,3.276440200000000136e+00,8.018439700000000414e+01,2.715086400000000233e-01,6.887831199999999932e+00,6.586619999999999975e-02
1.100000000000000000e+01,8.983056200000000047e+01,9.824970499999999829e-01,1.733018099999999961e+01,3.307964500000000196e+00,8.009110599999999636e+01,3.647997199999999940e-01,6.737292100000000339e+00,7.368729999999999725e-02
1.200000000000000000e+01,8.772593299999999772e+01,1.089337199999999894e+00,1.713429899999999861e+01,3.345824499999999979e+00,7.997909599999999841e+01,4.768095800000000106e-01,6.579444999999999766e+00,8.170030000000000348e-02
1.300000000000000000e+01,8.550896799999999587e+01,1.198738199999999976e+00,1.690778600000000154e+01,3.390700299999999778e+00,7.984637399999999730e+01,6.095314600000000249e-01,6.413172600000000223e+00,8.990539999999999643e-02
1.400000000000000000e+01,8.316530799999999601e+01,1.310478100000000090e+00,1.664947700000000097e+01,3.443368500000000054e+00,7.969066800000000228e+01,7.652374699999999752e-01,6.237398100000000056e+00,9.828589999999999549e-02
1.500000000000000000e+01,8.068145400000000222e+01,1.424058000000000046e+00,1.635833399999999926e+01,3.504728800000000088e+00,7.950935099999999522e+01,9.465542599999999807e-01,6.051109000000000293e+00,1.068043000000000048e-01
1.600000000000000000e+01,7.804513699999999687e+01,1.538642599999999971e+00,1.603346000000000160e+01,3.575833999999999957e+00,7.929935600000000306e+01,1.156549300000000002e+00,5.853385199999999955e+00,1.153982000000000063e-01
1.700000000000000000e+01,7.524574800000000607e+01,1.652995800000000015e+00,1.567410500000000084e+01,3.657926199999999906e+00,7.905707400000000007e+01,1.398831900000000017e+00,5.643431099999999923e+00,1.239746999999999932e-01
1.800000000000000000e+01,7.227484099999999501e+01,1.765410700000000110e+00,1.527970099999999931e+01,3.752479300000000073e+00,7.877823200000000270e+01,1.677673299999999923e+00,5.420613099999999740e+00,1.324057999999999902e-01
1.900000000000000000e+01,6.912670400000000370e+01,1.873638399999999926e+00,1.484989400000000082e+01,3.861251100000000047e+00,7.845775399999999422e+01,1.998151800000000033e+00,5.184502799999999745e+00,1.405229000000000061e-01
2.000000000000000000e+01,6.579901300000000219e+01,1.974818399999999974e+00,1.438460300000000025e+01,3.986347900000000166e+00,7.808957700000000557e+01,2.366328100000000045e+00,4.934925999999999924e+00,1.481114000000000042e-01
2.100000000000000000e+01,6.229352899999999948e+01,2.065415199999999896e+00,1.388407400000000003e+01,4.130302999999999614e+00,7.766644599999999343e+01,2.789459700000000097e+00,4.672014700000000076e+00,1.549060999999999910e-01
2.200000000000000000e+01,5.861684300000000292e+01,2.141171700000000122e+00,1.334896900000000031e+01,4.296174699999999902e+00,7.717964399999999614e+01,3.276261700000000054e+00,4.396263199999999927e+00,1.605879000000000056e-01
2.300000000000000000e+01,5.478109700000000259e+01,2.197088500000000000e+00,1.278044599999999953e+01,4.487668399999999558e+00,7.661868300000000431e+01,3.837222500000000203e+00,4.108582199999999851e+00,1.647816000000000003e-01
