# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
4.000000000000000000e+00,1.114464899999999953e-01,1.250022500000000092e-01,1.009030600000000000e+00,8.232869599999999366e+01,3.452994899999999728e-02,1.209432300000000057e-02,8.358499999999999611e-03,9.375200000000000200e-03
5.000000000000000000e+00,3.659250299999999845e-01,1.395977299999999977e+00,1.080363500000000032e+00,6.776118099999999345e+01,8.698925699999999761e-01,8.474569400000000474e-01,2.744440000000000074e-02,1.046982999999999941e-01
6.000000000000000000e+00,6.971579700000000157e-01,2.107192899999999813e+00,1.188982100000000042e+00,5.725175200000000331e+01,2.905788300000000213e+00,2.883352700000000102e+00,5.228680000000000133e-02,1.580394999999999994e-01
