# Untitled0,STA_IN,Y_IN,DELR_IN,R_IN,DY_over_DX,D2Y_over_DX2,DA_over_DX,DR_over_DX,MACH_NO,_____DM_over_DX,PE_over_PO,BETA
2.400000000000000000e+01,2.144500000000000017e-01,2.680109999999999992e-01,1.422800000000000106e-03,2.694342000000000126e-01,2.447266999999999915e-01,2.952509599999999956e+00,4.523100000000000384e-03,2.492497999999999936e-01,1.437892100000000006e+00,2.477754099999999848e+00,2.978199999999999736e-01,-8.620900000000000230e-01
2.500000000000000000e+01,2.292679999999999996e-01,2.719799999999999995e-01,1.492700000000000016e-03,2.734727000000000130e-01,2.863745999999999792e-01,2.768243399999999799e+00,5.750199999999999582e-03,2.921248000000000178e-01,1.474769800000000020e+00,2.631457199999999830e+00,2.825099999999999834e-01,-8.973200000000000065e-01
2.600000000000000000e+01,4.730179999999999940e-01,4.161369999999999791e-01,7.046099999999999586e-03,4.231829999999999758e-01,7.909608000000000194e-01,1.552267499999999911e+00,2.183119999999999852e-02,8.127919999999999590e-01,2.688355500000000120e+00,2.447209200000000084e+00,4.372600000000000098e-02,-6.584499999999999797e-01
2.700000000000000000e+01,6.877109999999999612e-01,6.236859999999999626e-01,1.155310000000000017e-02,6.352387999999999924e-01,1.026299800000000095e+00,7.261178000000000354e-01,1.904499999999999943e-02,1.045344899999999910e+00,2.735024500000000192e+00,2.306640000000000079e-01,4.070100000000000107e-02,-7.025299999999999601e-02
2.800000000000000000e+01,9.532450000000000090e-01,9.157690000000000552e-01,1.597060000000000146e-02,9.317400000000000126e-01,1.097581499999999988e+00,9.063720000000000110e-02,1.893869999999999928e-02,1.116520100000000015e+00,2.800637899999999902e+00,2.491945999999999883e-01,3.681199999999999750e-02,-7.893200000000000216e-02
2.900000000000000000e+01,1.281620999999999899e+00,1.275212000000000012e+00,2.312449999999999922e-02,1.298336399999999946e+00,1.055137800000000015e+00,-2.185198999999999891e-01,1.994450000000000042e-02,1.075082300000000046e+00,2.883318000000000048e+00,2.463735999999999982e-01,3.246199999999999780e-02,-9.468100000000000127e-02
3.000000000000000000e+01,1.689867999999999926e+00,1.685936000000000101e+00,3.033220000000000013e-02,1.716268300000000080e+00,9.206210999999999700e-01,-3.380673000000000150e-01,1.768940000000000096e-02,9.383105000000000473e-01,2.981152699999999989e+00,2.300996999999999904e-01,2.800499999999999864e-02,-1.049900000000000000e-01
3.100000000000000000e+01,2.198761000000000188e+00,2.100229999999999819e+00,3.935589999999999922e-02,2.139585700000000035e+00,7.431453000000000086e-01,-2.881666999999999978e-01,1.867469999999999894e-02,7.618200000000000527e-01,3.092193099999999806e+00,2.070076999999999889e-01,2.372200000000000003e-02,-1.170599999999999974e-01
3.200000000000000000e+01,2.832053000000000154e+00,2.514933000000000085e+00,5.192530000000000062e-02,2.566858100000000142e+00,6.083962000000000536e-01,-1.698877000000000026e-01,2.132999999999999827e-02,6.297262000000000137e-01,3.214468899999999962e+00,1.816544999999999965e-01,1.980200000000000016e-02,-1.244100000000000067e-01
3.300000000000000000e+01,3.617418999999999940e+00,2.947515000000000107e+00,7.012089999999999990e-02,3.017636299999999938e+00,5.167433000000000165e-01,-8.925619999999999388e-02,2.483640000000000153e-02,5.415796999999999972e-01,3.346006800000000059e+00,1.572520000000000029e-01,1.634899999999999895e-02,-1.279899999999999927e-01
3.400000000000000000e+01,4.576636999999999844e+00,3.403280999999999779e+00,9.589870000000000339e-02,3.499179999999999957e+00,4.632799000000000222e-01,-4.080109999999999987e-02,2.888299999999999895e-02,4.921629000000000143e-01,3.484855899999999895e+00,1.351208000000000131e-01,1.339599999999999992e-02,-1.279800000000000104e-01
3.500000000000000000e+01,5.745875999999999983e+00,3.928058000000000050e+00,1.325333999999999957e-01,4.060591500000000131e+00,4.368601999999999763e-01,-2.146520000000000025e-02,3.301269999999999899e-02,4.698729999999999851e-01,3.629116799999999810e+00,1.151642999999999972e-01,1.093000000000000048e-02,-1.245799999999999963e-01
3.600000000000000000e+01,7.150036000000000058e+00,4.521314000000000277e+00,1.817226999999999870e-01,4.703036199999999667e+00,4.086257999999999835e-01,-2.017149999999999846e-02,3.685129999999999656e-02,4.454771000000000147e-01,3.776971599999999984e+00,9.824249999999999650e-02,8.905599999999999627e-03,-1.202199999999999935e-01
3.700000000000000000e+01,8.816205999999999321e+00,5.174725999999999715e+00,2.467217999999999911e-01,5.421447999999999823e+00,3.748907000000000211e-01,-2.021509999999999974e-02,4.084190000000000043e-02,4.157326000000000077e-01,3.926711500000000132e+00,8.391210000000000335e-02,7.265599999999999663e-03,-1.156400000000000067e-01
3.800000000000000000e+01,1.076647499999999980e+01,5.866431999999999647e+00,3.305540000000000145e-01,6.196985599999999650e+00,3.355389999999999762e-01,-1.902929999999999899e-02,4.499770000000000159e-02,3.805366000000000026e-01,4.076760100000000442e+00,7.193960000000000632e-02,5.948400000000000389e-03,-1.112999999999999962e-01
3.900000000000000000e+01,1.301710500000000081e+01,6.571913000000000338e+00,4.370547000000000182e-01,7.008967499999999795e+00,2.956934999999999980e-01,-1.604420000000000152e-02,4.948940000000000283e-02,3.451829000000000147e-01,4.225689000000000028e+00,6.198410000000000031e-02,4.896300000000000131e-03,-1.073100000000000026e-01
4.000000000000000000e+01,1.557813100000000084e+01,7.277416999999999803e+00,5.701195999999999486e-01,7.847536700000000032e+00,2.594412999999999858e-01,-1.261409999999999962e-02,5.415840000000000237e-02,3.135996999999999812e-01,4.372227399999999875e+00,5.372799999999999798e-02,4.057899999999999702e-03,-1.035800000000000054e-01
4.100000000000000000e+01,1.844952999999999932e+01,7.970750999999999920e+00,7.327150000000000052e-01,8.703465899999999422e+00,2.281828999999999941e-01,-9.663599999999999621e-03,5.882269999999999860e-02,2.870055000000000245e-01,4.515264199999999839e+00,4.689270000000000244e-02,3.390100000000000058e-03,-1.000599999999999962e-01
4.200000000000000000e+01,2.162340000000000018e+01,8.648388000000000631e+00,9.271173000000000330e-01,9.575504999999999711e+00,2.018011000000000110e-01,-7.599800000000000305e-03,6.329060000000000241e-02,2.650916999999999857e-01,4.653845900000000313e+00,4.122549999999999826e-02,2.857499999999999797e-03,-9.667800000000000005e-02
4.300000000000000000e+01,2.507998900000000120e+01,9.301871999999999474e+00,1.153565399999999963e+00,1.045543759999999978e+01,1.782132999999999912e-01,-6.395699999999999823e-03,6.740119999999999445e-02,2.456145000000000134e-01,4.787168699999999610e+00,3.652219999999999772e-02,2.431399999999999794e-03,-9.348499999999999865e-02
4.400000000000000000e+01,2.879183400000000148e+01,9.920158999999999949e+00,1.411278699999999997e+00,1.133143740000000044e+01,1.561807000000000056e-01,-5.578099999999999899e-03,7.114879999999999816e-02,2.273294999999999899e-01,4.914568499999999673e+00,3.260609999999999897e-02,2.089300000000000098e-03,-9.055000000000000548e-02
4.500000000000000000e+01,3.271980299999999886e+01,1.049044199999999982e+01,1.697893300000000050e+00,1.218833489999999919e+01,1.357568000000000108e-01,-4.857199999999999886e-03,7.452970000000000428e-02,2.102864999999999873e-01,5.035509399999999580e+00,2.933819999999999831e-02,1.813500000000000008e-03,-8.790699999999999903e-02
4.600000000000000000e+01,3.681928099999999660e+01,1.100663400000000003e+01,2.010109799999999947e+00,1.301674410000000037e+01,1.173099999999999976e-01,-4.223400000000000418e-03,7.750709999999999544e-02,1.948170999999999931e-01,5.149570599999999665e+00,2.660070000000000143e-02,1.590100000000000107e-03,-8.554399999999999504e-02
4.700000000000000000e+01,4.103592700000000093e+01,1.146396000000000015e+01,2.342772200000000193e+00,1.380673230000000018e+01,1.007004999999999983e-01,-3.714499999999999920e-03,8.004290000000000016e-02,1.807433999999999985e-01,5.256433699999999654e+00,2.430169999999999900e-02,1.408399999999999973e-03,-8.344899999999999540e-02
4.800000000000000000e+01,4.531370799999999832e+01,1.186107200000000006e+01,2.690169599999999939e+00,1.455124190000000084e+01,8.578500000000000014e-02,-3.302499999999999880e-03,8.216260000000000230e-02,1.679476000000000024e-01,5.355871099999999885e+00,2.236370000000000025e-02,1.259899999999999996e-03,-8.160900000000000098e-02
4.900000000000000000e+01,4.958992800000000045e+01,1.219778699999999994e+01,3.045588500000000032e+00,1.524337530000000029e+01,7.245010000000000339e-02,-2.967399999999999812e-03,8.389870000000000660e-02,1.563488000000000100e-01,5.447735200000000333e+00,2.072589999999999849e-02,1.138200000000000019e-03,-8.000599999999999379e-02
5.000000000000000000e+01,5.380480200000000224e+01,1.247701900000000030e+01,3.402465600000000201e+00,1.587948470000000079e+01,6.056990000000000290e-02,-2.692500000000000015e-03,8.530150000000000232e-02,1.458714000000000122e-01,5.531948500000000379e+00,1.933730000000000171e-02,1.038000000000000077e-03,-7.862199999999999744e-02
5.100000000000000000e+01,5.789534100000000194e+01,1.270223599999999919e+01,3.753897900000000121e+00,1.645613409999999988e+01,5.005690000000000139e-02,-2.466600000000000216e-03,8.642800000000000482e-02,1.364848999999999923e-01,5.608496500000000218e+00,1.815659999999999843e-02,9.555100000000000182e-04,-7.742799999999999683e-02
5.200000000000000000e+01,6.180614299999999872e+01,1.287930000000000064e+01,4.093824699999999872e+00,1.697312469999999962e+01,4.079739999999999756e-02,-2.278800000000000096e-03,8.733009999999999384e-02,1.281275000000000053e-01,5.677421299999999782e+00,1.714939999999999867e-02,8.874500000000000227e-04,-7.639999999999999569e-02
5.300000000000000000e+01,6.548185399999999845e+01,1.301378799999999991e+01,4.416242099999999837e+00,1.743003020000000092e+01,3.272830000000000183e-02,-2.123499999999999954e-03,8.805440000000000489e-02,1.207827000000000067e-01,5.738817499999999683e+00,1.628570000000000018e-02,8.313700000000000040e-04,-7.549300000000000455e-02
5.400000000000000000e+01,6.887888800000000344e+01,1.311284900000000064e+01,4.716429299999999714e+00,1.782927839999999975e+01,2.573960000000000137e-02,-1.991600000000000054e-03,8.862059999999999382e-02,1.143601999999999952e-01,5.792830099999999760e+00,1.554059999999999990e-02,7.853100000000000011e-04,-7.466799999999999826e-02
5.500000000000000000e+01,7.195635599999999954e+01,1.318252299999999977e+01,4.989862200000000136e+00,1.817238559999999836e+01,1.979360000000000147e-02,-1.882699999999999955e-03,8.905009999999999315e-02,1.088437000000000016e-01,5.839653900000000064e+00,1.488779999999999964e-02,7.476800000000000243e-04,-7.385200000000000098e-02
5.600000000000000000e+01,7.468846800000000030e+01,1.322969699999999982e+01,5.233642699999999870e+00,1.846334009999999992e+01,1.477000000000000014e-02,-1.783899999999999939e-03,8.931150000000000200e-02,1.040814000000000045e-01,5.879535299999999687e+00,1.430509999999999941e-02,7.172199999999999669e-04,-7.298200000000000520e-02
5.700000000000000000e+01,7.705396899999999505e+01,1.325952299999999973e+01,5.445080299999999873e+00,1.870460290000000114e+01,1.066270000000000065e-02,-1.704500000000000069e-03,8.934419999999999862e-02,1.000068999999999958e-01,5.912775800000000359e+00,1.376050000000000016e-02,6.928999999999999829e-04,-7.191999999999999782e-02
5.800000000000000000e+01,7.904899000000000342e+01,1.327752100000000013e+01,5.623257100000000008e+00,1.890077810000000014e+01,7.315799999999999907e-03,-1.612799999999999954e-03,8.902949999999999753e-02,9.634529999999999483e-02,5.939737400000000278e+00,1.322169999999999943e-02,6.738500000000000349e-04,-7.052500000000000435e-02
5.900000000000000000e+01,8.067516399999999521e+01,1.328715700000000055e+01,5.767661799999999950e+00,1.905481849999999966e+01,4.779000000000000262e-03,-1.507400000000000103e-03,8.817940000000000500e-02,9.295839999999999659e-02,5.960850100000000040e+00,1.262549999999999957e-02,6.593400000000000129e-04,-6.847399999999999320e-02
6.000000000000000000e+01,8.195271599999999523e+01,1.329211199999999948e+01,5.879692499999999988e+00,1.917180400000000162e+01,2.905899999999999889e-03,-1.495299999999999971e-03,8.632589999999999708e-02,8.923180000000000001e-02,5.976620999999999739e+00,1.188789999999999986e-02,6.487399999999999721e-04,-6.533100000000000018e-02
6.100000000000000000e+01,8.290751299999999446e+01,1.329419200000000068e+01,5.961141500000000093e+00,1.925533370000000133e+01,1.457399999999999972e-03,-1.413500000000000043e-03,8.236599999999999477e-02,8.382340000000000624e-02,5.987645599999999568e+00,1.082050000000000026e-02,6.414300000000000166e-04,-6.007099999999999940e-02
6.200000000000000000e+01,8.358424999999999727e+01,1.329483199999999954e+01,6.015471999999999930e+00,1.931030429999999853e+01,5.504999999999999911e-04,-1.124800000000000019e-03,7.556569999999999954e-02,7.611619999999999497e-02,5.994620000000000282e+00,9.115099999999999245e-03,6.368600000000000519e-04,-5.099999999999999672e-02
6.300000000000000000e+01,8.403279899999999714e+01,1.329496199999999995e+01,6.047964399999999685e+00,1.934292609999999968e+01,1.100000000000000039e-04,-7.085999999999999851e-04,6.898419999999999552e-02,6.909419999999999451e-02,5.998354499999999589e+00,6.280799999999999578e-03,6.344299999999999549e-04,-3.535100000000000048e-02
6.400000000000000000e+01,8.432147000000000503e+01,1.329495999999999967e+01,6.067236300000000249e+00,1.936219660000000076e+01,-4.369999999999999834e-05,-9.139999999999999904e-05,6.506750000000000034e-02,6.502380000000000659e-02,5.999787699999999724e+00,2.661699999999999917e-03,6.334999999999999486e-04,-1.504100000000000055e-02
6.500000000000000000e+01,8.452316000000000429e+01,1.329494599999999949e+01,6.080121199999999781e+00,1.937506720000000016e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.270140000000000435e-02,6.270140000000000435e-02,6.000000000000000000e+00,0.000000000000000000e+00,6.333600000000000211e-04,0.000000000000000000e+00
