# X_IN,Y_IN,DY_over_DX,ANGLE,D2Y_over_DX2
1.200000000000000000e+01,6.651945999999999692e+00,3.586366579999999971e-01,1.972969469999999959e+01,-1.568003739999999924e-02
1.209999999999999964e+01,6.687731999999999566e+00,3.570789469999999799e-01,1.965057639999999850e+01,-1.547419650000000056e-02
1.219999999999999929e+01,6.723361999999999838e+00,3.555418189999999812e-01,1.957242709999999875e+01,-1.526835560000000015e-02
1.230000000000000071e+01,6.758841000000000321e+00,3.540252759999999999e-01,1.949524999999999864e+01,-1.506251460000000014e-02
1.240000000000000036e+01,6.794167999999999985e+00,3.525293159999999815e-01,1.941904819999999887e+01,-1.485667369999999973e-02
1.250000000000000000e+01,6.829347000000000278e+00,3.510539409999999805e-01,1.934382480000000015e+01,-1.465083279999999932e-02
1.259999999999999964e+01,6.864379999999999704e+00,3.495991500000000252e-01,1.926958309999999841e+01,-1.444499179999999931e-02
1.269999999999999929e+01,6.899268000000000178e+00,3.481649430000000045e-01,1.919632580000000033e+01,-1.423915090000000064e-02
1.280000000000000071e+01,6.934013000000000204e+00,3.467513199999999740e-01,1.912405610000000067e+01,-1.403330990000000063e-02
1.290000000000000036e+01,6.968619000000000341e+00,3.453582809999999892e-01,1.905277680000000018e+01,-1.382746900000000022e-02
1.300000000000000000e+01,7.003085999999999700e+00,3.439858259999999945e-01,1.898249089999999839e+01,-1.362162809999999981e-02
1.309999999999999964e+01,7.037416000000000338e+00,3.426302749999999842e-01,1.891301229999999833e+01,-1.350456860000000085e-02
1.319999999999999929e+01,7.071612000000000009e+00,3.412847549999999952e-01,1.884399069999999909e+01,-1.340582870000000051e-02
1.330000000000000071e+01,7.105673999999999602e+00,3.399491090000000271e-01,1.877541950000000170e+01,-1.330708889999999978e-02
1.340000000000000036e+01,7.139602000000000004e+00,3.386233379999999960e-01,1.870730000000000004e+01,-1.320834899999999944e-02
1.350000000000000000e+01,7.173398999999999859e+00,3.373074400000000139e-01,1.863963349999999863e+01,-1.310960910000000083e-02
1.359999999999999964e+01,7.207063999999999915e+00,3.360014159999999972e-01,1.857242139999999964e+01,-1.301086930000000010e-02
1.369999999999999929e+01,7.240598999999999563e+00,3.347052660000000013e-01,1.850566500000000048e+01,-1.291212939999999976e-02
1.380000000000000071e+01,7.274004999999999832e+00,3.334189900000000262e-01,1.843936569999999975e+01,-1.281338949999999942e-02
1.390000000000000036e+01,7.307282999999999973e+00,3.321425880000000164e-01,1.837352470000000082e+01,-1.271464960000000081e-02
1.400000000000000000e+01,7.340434000000000125e+00,3.308760600000000274e-01,1.830814330000000112e+01,-1.261590980000000008e-02
1.409999999999999964e+01,7.373459000000000430e+00,3.296194060000000037e-01,1.824322280000000163e+01,-1.251716989999999974e-02
1.419999999999999929e+01,7.406357999999999997e+00,3.283726260000000008e-01,1.817876439999999860e+01,-1.241842999999999940e-02
1.430000000000000071e+01,7.439134000000000135e+00,3.271357200000000187e-01,1.811476950000000130e+01,-1.231969020000000040e-02
1.440000000000000036e+01,7.471785999999999817e+00,3.259086880000000019e-01,1.805123910000000009e+01,-1.222095030000000006e-02
1.450000000000000000e+01,7.504316000000000209e+00,3.246915300000000060e-01,1.798817460000000068e+01,-1.212221039999999972e-02
1.459999999999999964e+01,7.536724999999999675e+00,3.234842459999999753e-01,1.792557710000000171e+01,-1.202347060000000072e-02
1.469999999999999929e+01,7.569012999999999991e+00,3.222868360000000210e-01,1.786344790000000060e+01,-1.192473070000000038e-02
1.480000000000000071e+01,7.601181999999999661e+00,3.210992999999999764e-01,1.780178799999999839e+01,-1.182599080000000004e-02
1.490000000000000036e+01,7.633232999999999713e+00,3.199216380000000082e-01,1.774059869999999961e+01,-1.172725099999999930e-02
1.500000000000000000e+01,7.665167000000000286e+00,3.187538489999999780e-01,1.767988120000000052e+01,-1.162851110000000070e-02
1.509999999999999964e+01,7.696983999999999604e+00,3.175959349999999959e-01,1.761963649999999859e+01,-1.152977120000000036e-02
1.519999999999999929e+01,7.728685999999999723e+00,3.164478949999999791e-01,1.755986580000000075e+01,-1.143103130000000002e-02
1.530000000000000071e+01,7.760273999999999894e+00,3.153097289999999830e-01,1.750057010000000091e+01,-1.133229149999999928e-02
1.540000000000000036e+01,7.791749000000000258e+00,3.141814370000000078e-01,1.744175070000000005e+01,-1.123355160000000068e-02
1.550000000000000000e+01,7.823110999999999926e+00,3.130630189999999979e-01,1.738340850000000160e+01,-1.113481170000000034e-02
1.559999999999999964e+01,7.854362000000000066e+00,3.119545459999999992e-01,1.732554850000000002e+01,-1.102953999999999914e-02
1.569999999999999929e+01,7.885501999999999789e+00,3.108580220000000116e-01,1.726827619999999897e+01,-1.090093240000000047e-02
1.580000000000000071e+01,7.916534000000000404e+00,3.097743600000000264e-01,1.721164070000000024e+01,-1.077232480000000006e-02
1.590000000000000036e+01,7.947456999999999994e+00,3.087035570000000173e-01,1.715564320000000009e+01,-1.064371719999999966e-02
1.600000000000000000e+01,7.978275000000000006e+00,3.076456160000000106e-01,1.710028510000000068e+01,-1.051510959999999925e-02
1.610000000000000142e+01,8.008986999999999412e+00,3.066005359999999791e-01,1.704556759999999827e+01,-1.038650200000000058e-02
1.619999999999999929e+01,8.039595000000000269e+00,3.055683160000000065e-01,1.699149200000000093e+01,-1.025789440000000018e-02
1.630000000000000071e+01,8.070100999999999303e+00,3.045489570000000090e-01,1.693805950000000138e+01,-1.012928679999999977e-02
1.639999999999999858e+01,8.100505999999999318e+00,3.035424580000000150e-01,1.688527129999999943e+01,-1.000067919999999937e-02
1.650000000000000000e+01,8.130810000000000315e+00,3.025488210000000233e-01,1.683312869999999961e+01,-9.872071629999999709e-03
1.660000000000000142e+01,8.161016000000000048e+00,3.015680439999999796e-01,1.678163280000000057e+01,-9.743464040000000131e-03
1.669999999999999929e+01,8.191124000000000294e+00,3.006001280000000220e-01,1.673078470000000095e+01,-9.614856439999999727e-03
1.680000000000000071e+01,8.221135999999999555e+00,2.996450729999999840e-01,1.668058570000000174e+01,-9.486248850000000149e-03
1.689999999999999858e+01,8.251053000000000637e+00,2.987028780000000050e-01,1.663103680000000040e+01,-9.357641249999999744e-03
1.700000000000000000e+01,8.280877000000000265e+00,2.977735440000000011e-01,1.658213909999999913e+01,-9.229033660000000167e-03
1.710000000000000142e+01,8.310608999999999469e+00,2.968570709999999724e-01,1.653389380000000131e+01,-9.100426070000000589e-03
1.719999999999999929e+01,8.340249000000000024e+00,2.959534589999999743e-01,1.648630190000000084e+01,-8.971818470000000184e-03
1.730000000000000071e+01,8.369799999999999685e+00,2.950627080000000069e-01,1.643936439999999877e+01,-8.843210880000000607e-03
1.739999999999999858e+01,8.399262000000000228e+00,2.941848169999999874e-01,1.639308240000000083e+01,-8.714603289999999294e-03
1.750000000000000000e+01,8.428637000000000157e+00,2.933197869999999985e-01,1.634745690000000096e+01,-8.585995690000000624e-03
1.760000000000000142e+01,8.457926000000000499e+00,2.924676179999999848e-01,1.630248890000000017e+01,-8.457388099999999312e-03
1.769999999999999929e+01,8.487130999999999759e+00,2.916283100000000017e-01,1.625817929999999834e+01,-8.328780509999999734e-03
1.780000000000000071e+01,8.516251999999999711e+00,2.908018620000000221e-01,1.621452910000000003e+01,-8.200172909999999329e-03
1.789999999999999858e+01,8.545291999999999888e+00,2.899882750000000176e-01,1.617153929999999917e+01,-8.071565319999999752e-03
1.800000000000000000e+01,8.574251000000000289e+00,2.891875489999999882e-01,1.612921079999999918e+01,-7.942957719999999347e-03
1.810000000000000142e+01,8.603130000000000166e+00,2.883996830000000178e-01,1.608754449999999991e+01,-7.814350129999999769e-03
1.819999999999999929e+01,8.631930999999999798e+00,2.876246789999999942e-01,1.604654130000000123e+01,-7.685742540000000192e-03
1.830000000000000071e+01,8.660655000000000214e+00,2.868625349999999741e-01,1.600620199999999826e+01,-7.557134939999999787e-03
1.839999999999999858e+01,8.689303999999999917e+00,2.861132519999999846e-01,1.596652749999999976e+01,-7.428527350000000209e-03
1.850000000000000000e+01,8.717878000000000682e+00,2.853757199999999994e-01,1.592745990000000056e+01,-7.343893889999999688e-03
1.860000000000000142e+01,8.746378999999999238e+00,2.846434039999999888e-01,1.588865359999999960e+01,-7.302415179999999749e-03
1.869999999999999929e+01,8.774806999999999135e+00,2.839152369999999870e-01,1.585005220000000037e+01,-7.260936479999999769e-03
1.880000000000000071e+01,8.803162000000000376e+00,2.831912169999999951e-01,1.581165610000000044e+01,-7.219457769999999830e-03
1.889999999999999858e+01,8.831445000000000434e+00,2.824713449999999848e-01,1.577346550000000036e+01,-7.177979069999999850e-03
1.900000000000000000e+01,8.859657000000000338e+00,2.817556210000000116e-01,1.573548070000000010e+01,-7.136500369999999871e-03
1.910000000000000142e+01,8.887797000000000835e+00,2.810440450000000201e-01,1.569770190000000021e+01,-7.095021659999999931e-03
1.919999999999999929e+01,8.915865999999999403e+00,2.803366170000000102e-01,1.566012950000000004e+01,-7.053542959999999952e-03
1.930000000000000071e+01,8.943863999999999592e+00,2.796333360000000101e-01,1.562276360000000075e+01,-7.012064250000000012e-03
1.939999999999999858e+01,8.971792999999999907e+00,2.789342040000000189e-01,1.558560469999999931e+01,-6.970585550000000033e-03
1.950000000000000000e+01,8.999651000000000067e+00,2.782392189999999821e-01,1.554865279999999927e+01,-6.929106840000000093e-03
1.960000000000000142e+01,9.027440000000000353e+00,2.775483830000000096e-01,1.551190839999999938e+01,-6.887628140000000114e-03
1.969999999999999929e+01,9.055161000000000016e+00,2.768616939999999915e-01,1.547537160000000078e+01,-6.846149440000000135e-03
1.980000000000000071e+01,9.082812999999999803e+00,2.761791530000000106e-01,1.543904269999999990e+01,-6.804670730000000195e-03
1.989999999999999858e+01,9.110397000000000745e+00,2.755007600000000112e-01,1.540292200000000022e+01,-6.763192030000000216e-03
2.000000000000000000e+01,9.137912999999999286e+00,2.748265140000000217e-01,1.536700970000000055e+01,-6.721713320000000276e-03
2.010000000000000142e+01,9.165362000000000009e+00,2.741564169999999856e-01,1.533130610000000082e+01,-6.680234620000000297e-03
2.019999999999999929e+01,9.192745000000000388e+00,2.734904670000000149e-01,1.529581130000000044e+01,-6.638755920000000317e-03
2.030000000000000071e+01,9.220060999999999396e+00,2.728286659999999975e-01,1.526052579999999992e+01,-6.597277210000000378e-03
2.039999999999999858e+01,9.247310999999999837e+00,2.721710119999999899e-01,1.522544959999999925e+01,-6.555798510000000398e-03
2.050000000000000000e+01,9.274494999999999933e+00,2.715175060000000196e-01,1.519058309999999956e+01,-6.514319799999999591e-03
2.060000000000000142e+01,9.301614000000000715e+00,2.708681479999999753e-01,1.515592640000000024e+01,-6.472841099999999612e-03
2.069999999999999929e+01,9.328668999999999656e+00,2.702229380000000236e-01,1.512147990000000064e+01,-6.431362399999999632e-03
2.080000000000000071e+01,9.355658999999999281e+00,2.695818750000000263e-01,1.508724379999999954e+01,-6.389883689999999693e-03
2.089999999999999858e+01,9.382585000000000619e+00,2.689449609999999824e-01,1.505321819999999988e+01,-6.348404989999999713e-03
2.100000000000000000e+01,9.409447999999999368e+00,2.683121940000000039e-01,1.501940349999999924e+01,-6.306926279999999774e-03
2.110000000000000142e+01,9.436248000000000857e+00,2.676835759999999786e-01,1.498579980000000056e+01,-6.265447579999999794e-03
2.119999999999999929e+01,9.462984999999999758e+00,2.670591050000000188e-01,1.495240740000000024e+01,-6.223968869999999855e-03
2.130000000000000071e+01,9.489660000000000650e+00,2.664387819999999851e-01,1.491922650000000061e+01,-6.182490169999999875e-03
2.139999999999999858e+01,9.516272999999999982e+00,2.658226069999999885e-01,1.488625730000000047e+01,-6.141011469999999896e-03
2.150000000000000000e+01,9.542823999999999529e+00,2.652105799999999736e-01,1.485350009999999976e+01,-6.099532759999999956e-03
2.160000000000000142e+01,9.569314999999999571e+00,2.646027000000000240e-01,1.482095510000000083e+01,-6.058054059999999977e-03
2.169999999999999929e+01,9.595745000000000857e+00,2.639985759999999848e-01,1.478860129999999984e+01,-6.026846249999999634e-03
2.180000000000000071e+01,9.622115000000000862e+00,2.633972940000000040e-01,1.475639029999999963e+01,-5.998775950000000134e-03
2.189999999999999858e+01,9.648424999999999585e+00,2.627988199999999885e-01,1.472432019999999930e+01,-5.970705639999999807e-03
2.200000000000000000e+01,9.674675000000000580e+00,2.622031530000000221e-01,1.469239110000000004e+01,-5.942635340000000307e-03
2.210000000000000142e+01,9.700865000000000293e+00,2.616102929999999938e-01,1.466060320000000061e+01,-5.914565029999999980e-03
2.219999999999999929e+01,9.726997000000000781e+00,2.610202400000000145e-01,1.462895669999999981e+01,-5.886494729999999613e-03
2.230000000000000071e+01,9.753069999999999240e+00,2.604329939999999732e-01,1.459745159999999942e+01,-5.858424420000000153e-03
2.239999999999999858e+01,9.779083999999999222e+00,2.598485549999999811e-01,1.456608819999999938e+01,-5.830354119999999786e-03
2.250000000000000000e+01,9.805039000000000726e+00,2.592669240000000097e-01,1.453486660000000086e+01,-5.802283820000000286e-03
2.260000000000000142e+01,9.830937000000000481e+00,2.586880990000000047e-01,1.450378680000000031e+01,-5.774213509999999959e-03
2.269999999999999929e+01,9.856776999999999234e+00,2.581120809999999932e-01,1.447284920000000064e+01,-5.746143209999999592e-03
