# Untitled0,TW,TE,TAW,TP,RE_over_IN,RTHI,FRD,KCF1,KCF,RCFS,H,HI,FMY,KTHP,THETA_1,DELTA,DELTAstar__1,N,CH,H,HU,CTH,THU,DSU,X
1.000000000000000000e+00,5.400000000000000000e+02,7.338999999999999773e+02,8.827000000000000455e+02,6.007000000000000455e+02,3.948777000000000000e+06,5.182000000000000000e+03,1.254930000000000101e+00,2.947999999999999954e+00,3.601739999999999942e+00,3.601739999999999942e+00,7.430999999999999828e-01,1.350999999999999979e+00,1.727500000000000036e+00,0.000000000000000000e+00,1.041999999999999958e-03,8.500000000000000611e-03,7.749999999999999728e-04,5.697460000000000413e+00,7.430170000000000385e-01,1.043199999999999987e-03,1.045799999999999941e-03,1.043199999999999987e-03,1.045799999999999941e-03,7.799999999999999859e-04,0.000000000000000000e+00
2.000000000000000000e+00,5.400000000000000000e+02,7.308999999999999773e+02,8.823999999999999773e+02,5.997999999999999545e+02,3.955041000000000000e+06,5.176000000000000000e+03,1.251370000000000093e+00,2.948690000000000033e+00,3.593430000000000124e+00,3.593469999999999942e+00,7.499000000000000110e-01,1.350999999999999979e+00,1.720110000000000028e+00,3.540000000000000178e-03,1.041999999999999958e-03,8.500000000000000611e-03,7.820000000000000345e-04,5.698820000000000441e+00,7.497369999999999868e-01,1.043199999999999987e-03,1.045799999999999941e-03,1.043199999999999987e-03,1.045799999999999941e-03,7.799999999999999859e-04,8.000000000000000167e-03
3.000000000000000000e+00,5.400000000000000000e+02,7.282999999999999545e+02,8.821000000000000227e+02,5.990000000000000000e+02,3.960129000000000000e+06,5.170000000000000000e+03,1.248140000000000027e+00,2.949370000000000047e+00,3.585949999999999971e+00,3.586129999999999818e+00,7.560000000000000053e-01,1.350899999999999990e+00,1.700909999999999922e+00,1.975999999999999979e-02,1.043000000000000090e-03,8.500000000000000611e-03,7.879999999999999635e-04,5.700000000000000178e+00,7.558749999999999636e-01,1.043199999999999987e-03,1.045899999999999998e-03,1.043199999999999987e-03,1.045899999999999998e-03,7.900000000000000121e-04,1.499999999999999944e-02
4.000000000000000000e+00,5.400000000000000000e+02,7.252999999999999545e+02,8.817999999999999545e+02,5.981000000000000227e+02,3.965213000000000000e+06,5.161000000000000000e+03,1.244490000000000096e+00,2.950260000000000105e+00,3.577630000000000088e+00,3.578050000000000175e+00,7.630000000000000115e-01,1.350800000000000001e+00,1.733840000000000048e+00,0.000000000000000000e+00,1.043000000000000090e-03,8.500000000000000611e-03,7.950000000000000252e-04,5.709109999999999907e+00,8.070399999999999796e-01,1.047500000000000037e-03,1.050200000000000048e-03,1.047500000000000037e-03,1.050200000000000048e-03,8.499999999999999526e-04,7.000000000000000666e-02
5.000000000000000000e+00,5.400000000000000000e+02,7.222999999999999545e+02,8.815000000000000000e+02,5.972000000000000455e+02,3.969668000000000000e+06,5.153000000000000000e+03,1.240779999999999994e+00,2.951200000000000045e+00,3.569230000000000125e+00,3.570019999999999971e+00,7.701000000000000068e-01,1.350700000000000012e+00,1.657350000000000101e+00,5.671999999999999958e-02,1.043000000000000090e-03,8.500000000000000611e-03,8.030000000000000028e-04,5.709109999999999907e+00,8.070399999999999796e-01,1.047500000000000037e-03,1.050200000000000048e-03,1.047500000000000037e-03,1.050200000000000048e-03,8.499999999999999526e-04,7.000000000000000666e-02
6.000000000000000000e+00,5.400000000000000000e+02,7.195000000000000000e+02,8.812000000000000455e+02,5.963999999999999773e+02,3.973224000000000000e+06,5.147000000000000000e+03,1.237309999999999910e+00,2.951820000000000110e+00,3.561030000000000140e+00,3.562279999999999891e+00,7.768000000000000460e-01,1.350600000000000023e+00,1.547649999999999970e+00,1.659700000000000064e-01,1.044000000000000006e-03,8.500000000000000611e-03,8.109999999999999805e-04,5.709109999999999907e+00,8.070399999999999796e-01,1.047500000000000037e-03,1.050200000000000048e-03,1.047500000000000037e-03,1.050200000000000048e-03,8.499999999999999526e-04,7.000000000000000666e-02
7.000000000000000000e+00,5.400000000000000000e+02,7.167999999999999545e+02,8.808999999999999773e+02,5.956000000000000227e+02,3.976034000000000000e+06,5.143000000000000000e+03,1.234029999999999960e+00,2.952269999999999950e+00,3.553139999999999965e+00,3.554910000000000014e+00,7.832000000000000073e-01,1.350500000000000034e+00,1.600789999999999935e+00,1.049299999999999955e-01,1.044999999999999922e-03,8.600000000000000006e-03,8.180000000000000422e-04,5.709109999999999907e+00,8.070399999999999796e-01,1.047500000000000037e-03,1.050200000000000048e-03,1.047500000000000037e-03,1.050200000000000048e-03,8.499999999999999526e-04,7.000000000000000666e-02
8.000000000000000000e+00,5.400000000000000000e+02,7.135000000000000000e+02,8.806000000000000227e+02,5.946000000000000227e+02,3.978835000000000000e+06,5.132000000000000000e+03,1.229940000000000033e+00,2.953479999999999883e+00,3.544049999999999923e+00,3.546440000000000037e+00,7.912000000000000144e-01,1.350500000000000034e+00,1.675270000000000037e+00,2.210000000000000159e-02,1.044999999999999922e-03,8.600000000000000006e-03,8.270000000000000441e-04,5.709109999999999907e+00,8.070399999999999796e-01,1.047500000000000037e-03,1.050200000000000048e-03,1.047500000000000037e-03,1.050200000000000048e-03,8.499999999999999526e-04,7.000000000000000666e-02
9.000000000000000000e+00,5.400000000000000000e+02,7.102000000000000455e+02,8.802999999999999545e+02,5.936000000000000227e+02,3.980874000000000000e+06,5.119000000000000000e+03,1.225840000000000041e+00,2.954889999999999795e+00,3.535159999999999858e+00,3.538219999999999921e+00,7.993000000000000105e-01,1.350400000000000045e+00,1.594910000000000050e+00,1.014700000000000046e-01,1.046000000000000055e-03,8.600000000000000006e-03,8.360000000000000460e-04,5.709109999999999907e+00,8.070399999999999796e-01,1.047500000000000037e-03,1.050200000000000048e-03,1.047500000000000037e-03,1.050200000000000048e-03,8.499999999999999526e-04,7.000000000000000666e-02
1.000000000000000000e+01,5.400000000000000000e+02,7.070000000000000000e+02,8.798999999999999773e+02,5.927000000000000455e+02,3.982132000000000000e+06,5.110000000000000000e+03,1.221870000000000012e+00,2.955859999999999932e+00,3.526110000000000078e+00,3.529939999999999856e+00,8.071000000000000396e-01,1.350300000000000056e+00,1.499160000000000048e+00,1.955999999999999961e-01,1.046999999999999971e-03,8.600000000000000006e-03,8.450000000000000479e-04,5.709109999999999907e+00,8.070399999999999796e-01,1.047500000000000037e-03,1.050200000000000048e-03,1.047500000000000037e-03,1.050200000000000048e-03,8.499999999999999526e-04,7.000000000000000666e-02
