# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.000000000000000000e+00,2.347679499999999919e+01,0.000000000000000000e+00,6.000000000000000000e+00,9.594068200000000601e+00,8.495549800000000573e+01,0.000000000000000000e+00,5.869198700000000102e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.310182999999999964e+01,6.337678600000000440e-02,5.999787699999999724e+00,9.594410899999999742e+00,8.495403600000000210e+01,1.462620200000000047e-03,5.775457499999999911e+00,1.584419999999999926e-02
3.000000000000000000e+00,2.272925599999999946e+01,1.263205500000000037e-01,5.998354499999999589e+00,9.596724899999999892e+00,8.494415899999999908e+01,1.133913100000000056e-02,5.682313999999999865e+00,3.158009999999999984e-02
4.000000000000000000e+00,2.235797099999999915e+01,1.889555499999999999e-01,5.994620000000000282e+00,9.602760099999999355e+00,8.491840399999999534e+01,3.709431900000000060e-02,5.589492800000000372e+00,4.723890000000000033e-02
5.000000000000000000e+00,2.198627099999999857e+01,2.514717599999999886e-01,5.987645599999999568e+00,9.614051500000000416e+00,8.487023000000000650e+01,8.526788200000000317e-02,5.496567800000000226e+00,6.286790000000000433e-02
6.000000000000000000e+00,2.161197400000000002e+01,3.141047000000000144e-01,5.976620999999999739e+00,9.631954600000000255e+00,8.479388299999999390e+01,1.616149100000000005e-01,5.402993500000000004e+00,7.852620000000000433e-02
7.000000000000000000e+00,2.123253300000000010e+01,3.771139099999999966e-01,5.960850100000000040e+00,9.657682199999999995e+00,8.468424400000000674e+01,2.712541600000000219e-01,5.308133299999999721e+00,9.427850000000000119e-02
8.000000000000000000e+00,2.084514000000000067e+01,4.407602500000000201e-01,5.939737400000000278e+00,9.692340800000000200e+00,8.453668399999999394e+01,4.188143699999999914e-01,5.211284899999999887e+00,1.101900999999999992e-01
9.000000000000000000e+00,2.044681399999999982e+01,5.052819499999999797e-01,5.912775800000000359e+00,9.736966199999999461e+00,8.434692599999999629e+01,6.085725400000000507e-01,5.111703399999999675e+00,1.263205000000000022e-01
1.000000000000000000e+01,2.003448799999999963e+01,5.708698500000000120e-01,5.879535299999999687e+00,9.792555800000000588e+00,8.411091700000000060e+01,8.445809899999999759e-01,5.008621899999999627e+00,1.427174999999999971e-01
1.100000000000000000e+01,1.960508400000000151e+01,6.376419599999999521e-01,5.839653900000000064e+00,9.860098999999999947e+00,8.382471599999999512e+01,1.130781800000000059e+00,4.901270900000000097e+00,1.594105000000000105e-01
