# POINT,X_over_YO,Y_over_YO,INT_Y_over_YO,PAR_over_YO,HYP_over_YO,C_Y,C_YI,C_YP
3.200000000000000000e+01,7.681191400000000336e+00,6.027782300000000149e+00,5.884894199999999742e+00,5.916725200000000129e+00,3.291420700000000199e+00,-2.450533999999999872e-04,7.023677999999999671e-05,4.024312999999999849e-03
3.300000000000000000e+01,9.457431200000000260e+00,6.952325100000000369e+00,6.840022399999999614e+00,8.453583699999999368e+00,3.988379000000000119e+00,1.774745000000000099e-03,1.907506000000000002e-03,4.018406999999999882e-03
3.400000000000000000e+01,1.154058679999999981e+01,7.934677800000000225e+00,7.871530199999999589e+00,1.209876200000000068e+01,4.816380800000000129e+00,2.709167000000000172e-03,2.750250999999999998e-03,3.673869000000000180e-03
3.500000000000000000e+01,1.396876669999999976e+01,8.995318899999999118e+00,8.972268800000000155e+00,1.726053699999999935e+01,5.789738700000000016e+00,3.032355999999999940e-03,3.040811999999999942e-03,3.255716999999999986e-03
3.600000000000000000e+01,1.677472549999999885e+01,1.013323150000000084e+01,1.013242890000000074e+01,2.444928459999999859e+01,6.920879199999999898e+00,3.032893000000000047e-03,3.033062999999999905e-03,2.847483000000000045e-03
3.700000000000000000e+01,1.998588510000000085e+01,1.134237910000000049e+01,1.133700649999999932e+01,3.428630030000000062e+01,8.220255500000000382e+00,2.874071000000000178e-03,2.874743999999999824e-03,2.479162000000000032e-03
3.800000000000000000e+01,2.362310379999999910e+01,1.258504280000000008e+01,1.257107189999999974e+01,4.750425260000000094e+01,9.695798299999999870e+00,2.648826999999999866e-03,2.649886000000000168e-03,2.157514000000000133e-03
3.900000000000000000e+01,2.769740480000000105e+01,1.383471059999999930e+01,1.381507990000000063e+01,6.492885259999999903e+01,1.135155080000000005e+01,2.404661000000000212e-03,2.405585000000000015e-03,1.879358999999999934e-03
4.000000000000000000e+01,3.221000430000000136e+01,1.506935469999999988e+01,1.505128769999999960e+01,8.745703149999999937e+01,1.318764810000000054e+01,2.166168999999999907e-03,2.166709000000000170e-03,1.641471000000000032e-03
4.100000000000000000e+01,3.714930900000000236e+01,1.627313350000000014e+01,1.625912119999999916e+01,1.160059301000000005e+02,1.519907429999999948e+01,1.945296000000000004e-03,1.945569999999999982e-03,1.439799000000000070e-03
4.200000000000000000e+01,4.249234510000000142e+01,1.742808619999999920e+01,1.742147290000000126e+01,1.514666157000000055e+02,1.737622599999999906e+01,1.747019000000000046e-03,1.747105000000000099e-03,1.269699000000000001e-03
4.300000000000000000e+01,4.820234870000000171e+01,1.852288210000000035e+01,1.852053649999999863e+01,1.946222017000000051e+02,1.970391850000000034e+01,1.572363999999999923e-03,1.572384999999999929e-03,1.126601000000000078e-03
4.400000000000000000e+01,5.423190319999999787e+01,1.954422969999999893e+01,1.954314529999999905e+01,2.460916103000000135e+02,2.216265369999999990e+01,1.420346999999999972e-03,1.420353999999999974e-03,1.006368000000000106e-03
4.500000000000000000e+01,6.052110420000000346e+01,2.047817729999999870e+01,2.047722830000000016e+01,3.062336710999999809e+02,2.472786569999999884e+01,1.289063000000000014e-03,1.289067000000000077e-03,9.053025999999999608e-04
4.600000000000000000e+01,6.700235729999999990e+01,2.131579019999999858e+01,2.131574669999999827e+01,3.751096570999999926e+02,2.737187090000000111e+01,1.176196999999999920e-03,1.176196999999999920e-03,8.202008000000000432e-04
4.700000000000000000e+01,7.359881380000000206e+01,2.205385060000000053e+01,2.205377160000000103e+01,4.523987824999999816e+02,3.006322610000000140e+01,1.079454000000000091e-03,1.079454000000000091e-03,7.484428000000000435e-04
4.800000000000000000e+01,8.023053029999999808e+01,2.269104430000000150e+01,2.269097700000000017e+01,5.374114994999999908e+02,3.276923860000000133e+01,9.966724000000000156e-04,9.966725000000000497e-04,6.878452000000000394e-04
4.900000000000000000e+01,8.681273509999999760e+01,2.322933169999999947e+01,2.322928119999999907e+01,6.290375805999999557e+02,3.545525580000000332e+01,9.259443000000000448e-04,9.259443999999999704e-04,6.366161000000000389e-04
5.000000000000000000e+01,9.326295299999999600e+01,2.367421750000000102e+01,2.367413679999999943e+01,7.258315340000000333e+02,3.808757099999999696e+01,8.655794999999999548e-04,8.655795999999999889e-04,5.932678000000000257e-04
5.100000000000000000e+01,9.949868050000000608e+01,2.403270140000000055e+01,2.403267389999999892e+01,8.259989516000000549e+02,4.063247350000000324e+01,8.141494000000000422e-04,8.141494999999999678e-04,5.565938999999999566e-04
5.200000000000000000e+01,1.054450989000000050e+02,2.431423849999999831e+01,2.431415069999999901e+01,9.275557404999999562e+02,4.305939479999999975e+01,7.704148999999999546e-04,7.704149999999999887e-04,5.255865999999999663e-04
5.300000000000000000e+01,1.110318481999999989e+02,2.452856720000000124e+01,2.452855590000000063e+01,1.028339276599999948e+03,4.533959149999999738e+01,7.333462999999999484e-04,7.333462999999999484e-04,4.994288999999999847e-04
5.400000000000000000e+01,1.162010255999999941e+02,2.468667419999999879e+01,2.468658239999999893e+01,1.126223196599999937e+03,4.744940880000000050e+01,7.020515999999999649e-04,7.020515999999999649e-04,4.774310999999999833e-04
5.500000000000000000e+01,1.209028894000000065e+02,2.479866260000000011e+01,2.479866140000000030e+01,1.219125723000000107e+03,4.936852689999999910e+01,6.757923000000000315e-04,6.757923000000000315e-04,4.590309000000000099e-04
5.600000000000000000e+01,1.251039143999999936e+02,2.487484710000000021e+01,2.487475200000000086e+01,1.305249117399999932e+03,5.108324809999999871e+01,6.539194000000000126e-04,6.539195000000000467e-04,4.437439000000000053e-04
5.700000000000000000e+01,1.287813867000000130e+02,2.492378340000000136e+01,2.492378709999999842e+01,1.383053796899999952e+03,5.258429040000000043e+01,6.358900999999999920e-04,6.358900999999999920e-04,4.311685000000000105e-04
5.800000000000000000e+01,1.319313468999999941e+02,2.495357560000000063e+01,2.495347689999999830e+01,1.451490023699999938e+03,5.387002919999999762e+01,6.212105999999999574e-04,6.212106999999999915e-04,4.209462999999999985e-04
5.900000000000000000e+01,1.345621420999999884e+02,2.497013229999999950e+01,2.497013730000000109e+01,1.509914174400000093e+03,5.494386539999999997e+01,6.094546999999999638e-04,6.094546999999999638e-04,4.127695999999999926e-04
6.000000000000000000e+01,1.367021455999999944e+02,2.497860179999999986e+01,2.497861299999999929e+01,1.558289716600000020e+03,5.581737569999999948e+01,6.002114999999999707e-04,6.002114999999999707e-04,4.063450999999999934e-04
6.100000000000000000e+01,1.383924304999999890e+02,2.498238459999999961e+01,2.498242949999999851e+01,1.597038735699999961e+03,5.650732229999999845e+01,5.931042999999999992e-04,5.931042999999999992e-04,4.014069000000000209e-04
6.200000000000000000e+01,1.396942444999999964e+02,2.498385400000000089e+01,2.498386289999999832e+01,1.627206829199999902e+03,5.703870320000000049e+01,5.877429000000000204e-04,5.877429000000000204e-04,3.976814000000000173e-04
6.300000000000000000e+01,1.406810956999999860e+02,2.498428820000000172e+01,2.498428859999999929e+01,1.650264223700000002e+03,5.744152199999999908e+01,5.837420000000000499e-04,5.837420000000000499e-04,3.948997999999999896e-04
6.400000000000000000e+01,1.414461288999999908e+02,2.498437960000000047e+01,2.498436829999999986e+01,1.668250614699999915e+03,5.775379840000000087e+01,5.806770999999999634e-04,5.806770999999999634e-04,3.927674999999999830e-04
6.500000000000000000e+01,1.420941026000000136e+02,2.498437069999999949e+01,2.498437069999999949e+01,1.683561165000000074e+03,5.801829310000000106e+01,5.781058999999999634e-04,5.781058999999999634e-04,3.909771999999999944e-04
