# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.400000000000000000e+01,1.472461100000000134e-01,5.420055099999999682e-01,1.040314600000000089e+00,7.399708300000000349e+01,3.550606099999999987e-01,3.441796400000000089e-01,3.681149999999999700e-02,1.355013999999999941e-01
1.500000000000000000e+01,1.899029799999999990e-01,6.764929800000000215e-01,1.070080099999999979e+00,6.914903599999999528e+01,7.986241099999999982e-01,7.877431400000000083e-01,4.747570000000000262e-02,1.691232000000000013e-01
1.600000000000000000e+01,2.494062599999999907e-01,8.231747200000000264e-01,1.113715199999999905e+00,6.388281700000000285e+01,1.606704899999999991e+00,1.595823900000000073e+00,6.235160000000000008e-02,2.057936999999999961e-01
1.700000000000000000e+01,3.133253100000000235e-01,9.530028799999999967e-01,1.164658500000000041e+00,5.916207800000000105e+01,2.714453400000000016e+00,2.703572400000000098e+00,7.833130000000000648e-02,2.382507000000000097e-01
1.800000000000000000e+01,3.760895799999999789e-01,1.064057599999999937e+00,1.220764200000000077e+00,5.500069500000000033e+01,4.076536599999999844e+00,4.065655699999999761e+00,9.402240000000000597e-02,2.660143999999999842e-01
