# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.000000000000000000e+00,5.735100000000000087e+00,0.000000000000000000e+00,2.903941699999999848e+00,2.014270399999999839e+01,4.786929399999999646e+01,0.000000000000000000e+00,1.433775000000000022e+00,0.000000000000000000e+00
2.000000000000000000e+00,5.958698599999999956e+00,8.420078999999999758e-02,2.981274200000000096e+00,1.959850799999999893e+01,4.939476799999999912e+01,1.525474599999999903e+00,1.489674699999999907e+00,2.105020000000000155e-02
3.000000000000000000e+00,6.160318199999999855e+00,1.639877899999999944e-01,3.055693499999999840e+00,1.910242900000000077e+01,5.082031700000000285e+01,2.951023900000000033e+00,1.540079600000000104e+00,4.099690000000000278e-02
4.000000000000000000e+00,6.340942300000000031e+00,2.387746299999999877e-01,3.126834099999999950e+00,1.865157400000000010e+01,5.214521299999999826e+01,4.275919700000000212e+00,1.585235600000000078e+00,5.969370000000000231e-02
5.000000000000000000e+00,6.501987500000000253e+00,3.082550399999999802e-01,3.194408199999999809e+00,1.824295499999999848e+01,5.337037699999999774e+01,5.501083300000000342e+00,1.625496899999999911e+00,7.706380000000000174e-02
6.000000000000000000e+00,6.645205599999999713e+00,3.723924100000000070e-01,3.258196900000000173e+00,1.787360599999999877e+01,5.449793900000000235e+01,6.628645099999999957e+00,1.661301399999999928e+00,9.309810000000000307e-02
7.000000000000000000e+00,6.772590400000000344e+00,4.313961700000000232e-01,3.318041399999999808e+00,1.754066500000000062e+01,5.553087500000000176e+01,7.661581899999999834e+00,1.693147600000000086e+00,1.078490000000000004e-01
8.000000000000000000e+00,6.886293499999999845e+00,4.856892400000000221e-01,3.373835099999999976e+00,1.724142300000000105e+01,5.647272199999999742e+01,8.603428299999999140e+00,1.721573400000000031e+00,1.214222999999999969e-01
9.000000000000000000e+00,6.988551600000000086e+00,5.358709900000000470e-01,3.425515799999999889e+00,1.697334800000000143e+01,5.732734700000000316e+01,9.458053400000000721e+00,1.747137900000000021e+00,1.339676999999999951e-01
1.000000000000000000e+01,7.081625899999999696e+00,5.826786499999999647e-01,3.473059399999999908e+00,1.673410300000000106e+01,5.809878799999999899e+01,1.022949400000000075e+01,1.770406499999999994e+00,1.456697000000000131e-01
1.100000000000000000e+01,7.167753000000000263e+00,6.269496100000000460e-01,3.516474300000000053e+00,1.652153699999999859e+01,5.879113199999999750e+01,1.092183799999999927e+01,1.791938299999999984e+00,1.567373999999999989e-01
1.200000000000000000e+01,7.249106399999999617e+00,6.695859600000000356e-01,3.555797200000000213e+00,1.633368199999999959e+01,5.940843499999999722e+01,1.153914200000000001e+01,1.812276599999999904e+00,1.673965000000000036e-01
1.300000000000000000e+01,7.327765300000000259e+00,7.115220799999999457e-01,3.591089000000000198e+00,1.616873500000000163e+01,5.995468100000000078e+01,1.208538700000000077e+01,1.831941299999999995e+00,1.778804999999999970e-01
1.400000000000000000e+01,7.405690899999999743e+00,7.536951200000000517e-01,3.622433399999999803e+00,1.602504499999999865e+01,6.043375600000000247e+01,1.256446299999999994e+01,1.851422700000000088e+00,1.884238000000000024e-01
1.500000000000000000e+01,7.484705800000000409e+00,7.970182999999999574e-01,3.649935199999999824e+00,1.590108700000000042e+01,6.084946200000000260e+01,1.298016900000000007e+01,1.871176399999999962e+00,1.992546000000000039e-01
1.600000000000000000e+01,7.566475099999999898e+00,8.423561600000000205e-01,3.673720199999999991e+00,1.579543800000000076e+01,6.120553300000000263e+01,1.333624000000000009e+01,1.891618800000000045e+00,2.105889999999999984e-01
1.700000000000000000e+01,7.652487899999999676e+00,8.905010199999999765e-01,3.693935999999999886e+00,1.570675499999999936e+01,6.150568400000000224e+01,1.363639000000000046e+01,1.913121999999999989e+00,2.226252999999999982e-01
1.800000000000000000e+01,7.744034799999999663e+00,9.421496999999999788e-01,3.710754500000000178e+00,1.563374100000000055e+01,6.175366400000000056e+01,1.388437099999999980e+01,1.936008699999999916e+00,2.355374000000000079e-01
