# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.000000000000000000e+00,1.661827600000000160e+01,0.000000000000000000e+00,4.963787199999999622e+00,1.162229499999999938e+01,7.657939000000000362e+01,0.000000000000000000e+00,4.154568900000000120e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.692094799999999921e+01,6.241863699999999904e-02,4.972302400000000233e+00,1.160211499999999951e+01,7.665989500000000589e+01,8.050472100000000131e-02,4.230237100000000083e+00,1.560470000000000086e-02
3.000000000000000000e+00,1.722443200000000019e+01,1.252763500000000085e-01,4.977687900000000276e+00,1.158938799999999958e+01,7.671069599999999866e+01,1.313054999999999917e-01,4.306108100000000327e+00,3.131910000000000249e-02
4.000000000000000000e+00,1.752986599999999839e+01,1.887001899999999899e-01,4.980570600000000070e+00,1.158258700000000019e+01,7.673785200000000373e+01,1.584611300000000056e-01,4.382466400000000206e+00,4.717500000000000165e-02
5.000000000000000000e+00,1.783793899999999866e+01,2.527511399999999853e-01,4.981676499999999841e+00,1.157998000000000083e+01,7.674826199999999687e+01,1.688714099999999996e-01,4.459484699999999968e+00,6.318780000000000230e-02
6.000000000000000000e+00,1.814879699999999829e+01,3.174064400000000119e-01,4.981840199999999719e+00,1.157959499999999942e+01,7.674980300000000000e+01,1.704125099999999893e-01,4.537199199999999877e+00,7.935159999999999436e-02
7.000000000000000000e+00,2.017078499999999863e+01,7.379808500000000215e-01,4.981840199999999719e+00,1.157959499999999942e+01,7.674980300000000000e+01,1.704125099999999893e-01,5.042696199999999962e+00,1.844951999999999981e-01
8.000000000000000000e+00,2.219277299999999897e+01,1.158555299999999955e+00,4.981840199999999719e+00,1.157959499999999942e+01,7.674980300000000000e+01,1.704125099999999893e-01,5.548193200000000047e+00,2.896387999999999741e-01
9.000000000000000000e+00,2.421476099999999931e+01,1.579129699999999970e+00,4.981840199999999719e+00,1.157959499999999942e+01,7.674980300000000000e+01,1.704125099999999893e-01,6.053690300000000413e+00,3.947823999999999778e-01
1.000000000000000000e+01,2.623674899999999965e+01,1.999704099999999984e+00,4.981840199999999719e+00,1.157959499999999942e+01,7.674980300000000000e+01,1.704125099999999893e-01,6.559187299999999610e+00,4.999259999999999815e-01
