# Untitled0,TW,TE,TAW,TP,RE_over_IN,RTHI,FRD,KCF1,KCF,RCFS,H,HI,FMY,KTHP,THETA_1,DELTA,DELTAstar__1,N,CH,H,HU,CTH,THU,DSU,X
1.000000000000000000e+00,5.400000000000000000e+02,7.338999999999999773e+02,8.827000000000000455e+02,6.007000000000000455e+02,3.948777000000000000e+06,5.182000000000000000e+03,1.254930000000000101e+00,2.947999999999999954e+00,3.601739999999999942e+00,3.601739999999999942e+00,7.430999999999999828e-01,1.350999999999999979e+00,1.727500000000000036e+00,0.000000000000000000e+00,1.041999999999999958e-03,8.500000000000000611e-03,7.749999999999999728e-04,5.697460000000000413e+00,7.430170000000000385e-01,1.043199999999999987e-03,1.045799999999999941e-03,1.043199999999999987e-03,1.045799999999999941e-03,7.799999999999999859e-04,0.000000000000000000e+00
2.000000000000000000e+00,5.400000000000000000e+02,7.310000000000000000e+02,8.823999999999999773e+02,5.997999999999999545e+02,3.954925000000000000e+06,5.176000000000000000e+03,1.251440000000000108e+00,2.948659999999999837e+00,3.593580000000000219e+00,3.593620000000000037e+00,7.497000000000000330e-01,1.350999999999999979e+00,1.713789999999999925e+00,1.016000000000000063e-02,1.043000000000000090e-03,8.500000000000000611e-03,7.820000000000000345e-04,5.698800000000000310e+00,7.496049999999999658e-01,1.043199999999999987e-03,1.045799999999999941e-03,1.043199999999999987e-03,1.045799999999999941e-03,7.799999999999999859e-04,8.000000000000000167e-03
3.000000000000000000e+00,5.400000000000000000e+02,7.282999999999999545e+02,8.821000000000000227e+02,5.990000000000000000e+02,3.960060000000000000e+06,5.170000000000000000e+03,1.248189999999999911e+00,2.949339999999999851e+00,3.586040000000000116e+00,3.586219999999999963e+00,7.559000000000000163e-01,1.350899999999999990e+00,1.714210000000000012e+00,5.890000000000000270e-03,1.043000000000000090e-03,8.500000000000000611e-03,7.879999999999999635e-04,5.700000000000000178e+00,7.557859999999999578e-01,1.043300000000000043e-03,1.045899999999999998e-03,1.043300000000000043e-03,1.045899999999999998e-03,7.900000000000000121e-04,1.499999999999999944e-02
4.000000000000000000e+00,5.400000000000000000e+02,7.252999999999999545e+02,8.817999999999999545e+02,5.981000000000000227e+02,3.965263000000000000e+06,5.161000000000000000e+03,1.244450000000000056e+00,2.950250000000000039e+00,3.577529999999999877e+00,3.577949999999999964e+00,7.630000000000000115e-01,1.350800000000000001e+00,1.704720000000000013e+00,1.156000000000000083e-02,1.043000000000000090e-03,8.500000000000000611e-03,7.960000000000000495e-04,5.709439999999999849e+00,8.057130000000000125e-01,1.048600000000000010e-03,1.051300000000000021e-03,1.048600000000000010e-03,1.051300000000000021e-03,8.499999999999999526e-04,7.000000000000000666e-02
5.000000000000000000e+00,5.400000000000000000e+02,7.223999999999999773e+02,8.815000000000000000e+02,5.972999999999999545e+02,3.969464000000000000e+06,5.155000000000000000e+03,1.240969999999999906e+00,2.950990000000000002e+00,3.569449999999999790e+00,3.570230000000000015e+00,7.697000000000000508e-01,1.350700000000000012e+00,1.586659999999999959e+00,1.300900000000000112e-01,1.043000000000000090e-03,8.500000000000000611e-03,8.030000000000000028e-04,5.709439999999999849e+00,8.057130000000000125e-01,1.048600000000000010e-03,1.051300000000000021e-03,1.048600000000000010e-03,1.051300000000000021e-03,8.499999999999999526e-04,7.000000000000000666e-02
6.000000000000000000e+00,5.400000000000000000e+02,7.197999999999999545e+02,8.812999999999999545e+02,5.965000000000000000e+02,3.972841000000000000e+06,5.150000000000000000e+03,1.237710000000000088e+00,2.951459999999999972e+00,3.561640000000000139e+00,3.562819999999999876e+00,7.760000000000000231e-01,1.350600000000000023e+00,1.626630000000000020e+00,8.311999999999999944e-02,1.044000000000000006e-03,8.500000000000000611e-03,8.099999999999999561e-04,5.709439999999999849e+00,8.057130000000000125e-01,1.048600000000000010e-03,1.051300000000000021e-03,1.048600000000000010e-03,1.051300000000000021e-03,8.499999999999999526e-04,7.000000000000000666e-02
7.000000000000000000e+00,5.400000000000000000e+02,7.166000000000000227e+02,8.808999999999999773e+02,5.955000000000000000e+02,3.976288000000000000e+06,5.140000000000000000e+03,1.233710000000000084e+00,2.952570000000000139e+00,3.552659999999999929e+00,3.554370000000000029e+00,7.838000000000000522e-01,1.350600000000000023e+00,1.672989999999999977e+00,2.981999999999999929e-02,1.044000000000000006e-03,8.600000000000000006e-03,8.189999999999999581e-04,5.709439999999999849e+00,8.057130000000000125e-01,1.048600000000000010e-03,1.051300000000000021e-03,1.048600000000000010e-03,1.051300000000000021e-03,8.499999999999999526e-04,7.000000000000000666e-02
8.000000000000000000e+00,5.400000000000000000e+02,7.133999999999999773e+02,8.806000000000000227e+02,5.946000000000000227e+02,3.978902000000000000e+06,5.130000000000000000e+03,1.229829999999999979e+00,2.953710000000000058e+00,3.544039999999999857e+00,3.546349999999999891e+00,7.913999999999999924e-01,1.350500000000000034e+00,1.576070000000000082e+00,1.262999999999999956e-01,1.044999999999999922e-03,8.600000000000000006e-03,8.270000000000000441e-04,5.709439999999999849e+00,8.057130000000000125e-01,1.048600000000000010e-03,1.051300000000000021e-03,1.048600000000000010e-03,1.051300000000000021e-03,8.499999999999999526e-04,7.000000000000000666e-02
9.000000000000000000e+00,5.400000000000000000e+02,7.103999999999999773e+02,8.802999999999999545e+02,5.937000000000000455e+02,3.980761000000000000e+06,5.123000000000000000e+03,1.226110000000000033e+00,2.954390000000000072e+00,3.535280000000000200e+00,3.538289999999999935e+00,7.986999999999999655e-01,1.350400000000000045e+00,1.484380000000000033e+00,2.160100000000000076e-01,1.046000000000000055e-03,8.600000000000000006e-03,8.360000000000000460e-04,5.709439999999999849e+00,8.057130000000000125e-01,1.048600000000000010e-03,1.051300000000000021e-03,1.048600000000000010e-03,1.051300000000000021e-03,8.499999999999999526e-04,7.000000000000000666e-02
1.000000000000000000e+01,5.400000000000000000e+02,7.075000000000000000e+02,8.800000000000000000e+02,5.927999999999999545e+02,3.981972000000000000e+06,5.118000000000000000e+03,1.222529999999999895e+00,2.955010000000000137e+00,3.526790000000000092e+00,3.530619999999999870e+00,8.057999999999999607e-01,1.350300000000000056e+00,1.542969999999999953e+00,1.484399999999999886e-01,1.048000000000000103e-03,8.600000000000000006e-03,8.440000000000000236e-04,5.709439999999999849e+00,8.057130000000000125e-01,1.048600000000000010e-03,1.051300000000000021e-03,1.048600000000000010e-03,1.051300000000000021e-03,8.499999999999999526e-04,7.000000000000000666e-02
1.100000000000000000e+01,5.400000000000000000e+02,7.038999999999999773e+02,8.796000000000000227e+02,5.917000000000000455e+02,3.982707000000000000e+06,5.104000000000000000e+03,1.218020000000000103e+00,2.956479999999999997e+00,3.516919999999999824e+00,3.521799999999999820e+00,8.147999999999999687e-01,1.350200000000000067e+00,1.591409999999999991e+00,9.178999999999999659e-02,1.049000000000000019e-03,8.699999999999999400e-03,8.549999999999999658e-04,5.724129999999999718e+00,9.156769999999999632e-01,1.070200000000000101e-03,1.073100000000000009e-03,1.070200000000000101e-03,1.073100000000000009e-03,9.799999999999999684e-04,1.640000000000000069e-01
1.200000000000000000e+01,5.400000000000000000e+02,7.003999999999999773e+02,8.792000000000000455e+02,5.907000000000000455e+02,3.982608000000000000e+06,5.091000000000000000e+03,1.213619999999999921e+00,2.957980000000000054e+00,3.507350000000000190e+00,3.513469999999999871e+00,8.236999999999999877e-01,1.350100000000000078e+00,1.495789999999999953e+00,1.863900000000000001e-01,1.049999999999999935e-03,8.699999999999999400e-03,8.649999999999999920e-04,5.724129999999999718e+00,9.156769999999999632e-01,1.070200000000000101e-03,1.073100000000000009e-03,1.070200000000000101e-03,1.073100000000000009e-03,9.799999999999999684e-04,1.640000000000000069e-01
1.300000000000000000e+01,5.400000000000000000e+02,6.968999999999999773e+02,8.788999999999999773e+02,5.896000000000000227e+02,3.981752000000000000e+06,5.081000000000000000e+03,1.209300000000000042e+00,2.959020000000000206e+00,3.497450000000000170e+00,3.504960000000000075e+00,8.324000000000000288e-01,1.350000000000000089e+00,1.408239999999999936e+00,2.712300000000000266e-01,1.051999999999999984e-03,8.699999999999999400e-03,8.760000000000000425e-04,5.724129999999999718e+00,9.156769999999999632e-01,1.070200000000000101e-03,1.073100000000000009e-03,1.070200000000000101e-03,1.073100000000000009e-03,9.799999999999999684e-04,1.640000000000000069e-01
1.400000000000000000e+01,5.400000000000000000e+02,6.935000000000000000e+02,8.785000000000000000e+02,5.886000000000000227e+02,3.980199000000000000e+06,5.072000000000000000e+03,1.205049999999999955e+00,2.960020000000000095e+00,3.487670000000000048e+00,3.496680000000000010e+00,8.410999999999999588e-01,1.349900000000000100e+00,1.457249999999999934e+00,2.122799999999999965e-01,1.054000000000000032e-03,8.699999999999999400e-03,8.869999999999999846e-04,5.724129999999999718e+00,9.156769999999999632e-01,1.070200000000000101e-03,1.073100000000000009e-03,1.070200000000000101e-03,1.073100000000000009e-03,9.799999999999999684e-04,1.640000000000000069e-01
1.500000000000000000e+01,5.400000000000000000e+02,6.892999999999999545e+02,8.781000000000000227e+02,5.872999999999999545e+02,3.977292000000000000e+06,5.054000000000000000e+03,1.199719999999999898e+00,2.962050000000000072e+00,3.476300000000000168e+00,3.486930000000000085e+00,8.520999999999999686e-01,1.349900000000000100e+00,1.498869999999999925e+00,1.610900000000000110e-01,1.056000000000000081e-03,8.800000000000000530e-03,8.999999999999999754e-04,5.724129999999999718e+00,9.156769999999999632e-01,1.070200000000000101e-03,1.073100000000000009e-03,1.070200000000000101e-03,1.073100000000000009e-03,9.799999999999999684e-04,1.640000000000000069e-01
1.600000000000000000e+01,5.400000000000000000e+02,6.851000000000000227e+02,8.776000000000000227e+02,5.861000000000000227e+02,3.973337000000000000e+06,5.035000000000000000e+03,1.194369999999999932e+00,2.964179999999999815e+00,3.464960000000000040e+00,3.477189999999999781e+00,8.631999999999999673e-01,1.349800000000000111e+00,1.404630000000000045e+00,2.532200000000000006e-01,1.056999999999999997e-03,8.800000000000000530e-03,9.129999999999999661e-04,5.724129999999999718e+00,9.156769999999999632e-01,1.070200000000000101e-03,1.073100000000000009e-03,1.070200000000000101e-03,1.073100000000000009e-03,9.799999999999999684e-04,1.640000000000000069e-01
1.700000000000000000e+01,5.400000000000000000e+02,6.807999999999999545e+02,8.772000000000000455e+02,5.847999999999999545e+02,3.968392000000000000e+06,5.020000000000000000e+03,1.189019999999999966e+00,2.965869999999999784e+00,3.453120000000000189e+00,3.466800000000000104e+00,8.743999999999999551e-01,1.349699999999999900e+00,1.332419999999999938e+00,3.205399999999999916e-01,1.059999999999999961e-03,8.899999999999999925e-03,9.269999999999999811e-04,5.724129999999999718e+00,9.156769999999999632e-01,1.070200000000000101e-03,1.073100000000000009e-03,1.070200000000000101e-03,1.073100000000000009e-03,9.799999999999999684e-04,1.640000000000000069e-01
1.800000000000000000e+01,5.400000000000000000e+02,6.765000000000000000e+02,8.767999999999999545e+02,5.833999999999999773e+02,3.962252000000000000e+06,5.003000000000000000e+03,1.183470000000000022e+00,2.967729999999999979e+00,3.440929999999999822e+00,3.456249999999999822e+00,8.860999999999999988e-01,1.349599999999999911e+00,1.370009999999999950e+00,2.711700000000000221e-01,1.062999999999999926e-03,8.899999999999999925e-03,9.420000000000000205e-04,5.724129999999999718e+00,9.156769999999999632e-01,1.070200000000000101e-03,1.073100000000000009e-03,1.070200000000000101e-03,1.073100000000000009e-03,9.799999999999999684e-04,1.640000000000000069e-01
1.900000000000000000e+01,5.400000000000000000e+02,6.711000000000000227e+02,8.762000000000000455e+02,5.817999999999999545e+02,3.953327000000000000e+06,4.976000000000000000e+03,1.176630000000000065e+00,2.970829999999999860e+00,3.426820000000000199e+00,3.444650000000000212e+00,9.008000000000000451e-01,1.349499999999999922e+00,1.371559999999999890e+00,2.600100000000000189e-01,1.066000000000000107e-03,8.999999999999999320e-03,9.600000000000000243e-04,5.724129999999999718e+00,9.156769999999999632e-01,1.070200000000000101e-03,1.073100000000000009e-03,1.070200000000000101e-03,1.073100000000000009e-03,9.799999999999999684e-04,1.640000000000000069e-01
2.000000000000000000e+01,5.400000000000000000e+02,6.657000000000000455e+02,8.756000000000000227e+02,5.801000000000000227e+02,3.942890000000000000e+06,4.949000000000000000e+03,1.169729999999999936e+00,2.973889999999999922e+00,3.412469999999999892e+00,3.434769999999999879e+00,9.156999999999999584e-01,1.349399999999999933e+00,1.266520000000000090e+00,3.628500000000000059e-01,1.069000000000000072e-03,8.999999999999999320e-03,9.790000000000000525e-04,5.724129999999999718e+00,9.156769999999999632e-01,1.070200000000000101e-03,1.073100000000000009e-03,1.070200000000000101e-03,1.073100000000000009e-03,9.799999999999999684e-04,1.640000000000000069e-01
2.100000000000000000e+01,5.400000000000000000e+02,6.602999999999999545e+02,8.751000000000000227e+02,5.785000000000000000e+02,3.930940000000000000e+06,4.924000000000000000e+03,1.162749999999999950e+00,2.976739999999999942e+00,3.397650000000000059e+00,3.428170000000000162e+00,9.310000000000000497e-01,1.349299999999999944e+00,1.298680000000000057e+00,3.196200000000000152e-01,1.074000000000000085e-03,9.100000000000000450e-03,1.000000000000000021e-03,5.901130000000000209e+00,2.455931999999999782e+00,2.281500000000000108e-03,2.291200000000000181e-03,2.281500000000000108e-03,2.291200000000000181e-03,5.619999999999999996e-03,1.227999999999999980e+00
2.200000000000000000e+01,5.400000000000000000e+02,6.532999999999999545e+02,8.742999999999999545e+02,5.762999999999999545e+02,3.913640000000000000e+06,4.882000000000000000e+03,1.153790000000000093e+00,2.981700000000000017e+00,3.380040000000000155e+00,3.424640000000000128e+00,9.509999999999999565e-01,1.349199999999999955e+00,1.313360000000000083e+00,2.972699999999999787e-01,1.077000000000000049e-03,9.100000000000000450e-03,1.025000000000000086e-03,5.901130000000000209e+00,2.455931999999999782e+00,2.281500000000000108e-03,2.291200000000000181e-03,2.281500000000000108e-03,2.291200000000000181e-03,5.619999999999999996e-03,1.227999999999999980e+00
2.300000000000000000e+01,5.400000000000000000e+02,6.462999999999999545e+02,8.736000000000000227e+02,5.742000000000000455e+02,3.893913000000000000e+06,4.837000000000000000e+03,1.144660000000000011e+00,2.986930000000000085e+00,3.362239999999999895e+00,3.428119999999999834e+00,9.716000000000000192e-01,1.349099999999999966e+00,1.264270000000000005e+00,3.467000000000000082e-01,1.082000000000000062e-03,9.199999999999999845e-03,1.051000000000000068e-03,5.901130000000000209e+00,2.455931999999999782e+00,2.281500000000000108e-03,2.291200000000000181e-03,2.281500000000000108e-03,2.291200000000000181e-03,5.619999999999999996e-03,1.227999999999999980e+00
2.400000000000000000e+01,5.400000000000000000e+02,6.383999999999999773e+02,8.727999999999999545e+02,5.717000000000000455e+02,3.869113000000000000e+06,4.784000000000000000e+03,1.134290000000000020e+00,2.993219999999999992e+00,3.342319999999999958e+00,3.435719999999999885e+00,9.955000000000000515e-01,1.349099999999999966e+00,1.276359999999999939e+00,3.312300000000000244e-01,1.085999999999999943e-03,9.299999999999999239e-03,1.080999999999999930e-03,5.901130000000000209e+00,2.455931999999999782e+00,2.281500000000000108e-03,2.291200000000000181e-03,2.281500000000000108e-03,2.291200000000000181e-03,5.619999999999999996e-03,1.227999999999999980e+00
2.500000000000000000e+01,5.400000000000000000e+02,6.291000000000000227e+02,8.717999999999999545e+02,5.687999999999999545e+02,3.836832000000000000e+06,4.711000000000000000e+03,1.122069999999999901e+00,3.002120000000000122e+00,3.320329999999999782e+00,3.444939999999999891e+00,1.024299999999999988e+00,1.348999999999999977e+00,1.401999999999999913e+00,1.936799999999999911e-01,1.090000000000000040e-03,9.400000000000000369e-03,1.116999999999999937e-03,5.901130000000000209e+00,2.455931999999999782e+00,2.281500000000000108e-03,2.291200000000000181e-03,2.281500000000000108e-03,2.291200000000000181e-03,5.619999999999999996e-03,1.227999999999999980e+00
2.600000000000000000e+01,5.400000000000000000e+02,3.990000000000000000e+02,8.478999999999999773e+02,4.901999999999999886e+02,2.389627000000000000e+06,2.069000000000000000e+03,7.849899999999999656e-01,3.543169999999999931e+00,2.884230000000000071e+00,3.339840000000000142e+00,2.167600000000000193e+00,1.356999999999999984e+00,-9.860600000000000476e-01,2.753480000000000150e+00,1.098999999999999934e-03,1.119999999999999989e-02,2.382000000000000003e-03,5.901130000000000209e+00,2.455931999999999782e+00,2.281500000000000108e-03,2.291200000000000181e-03,2.281500000000000108e-03,2.291200000000000181e-03,5.619999999999999996e-03,1.227999999999999980e+00
2.700000000000000000e+01,5.400000000000000000e+02,3.928999999999999773e+02,8.472999999999999545e+02,4.878999999999999773e+02,2.342926000000000000e+06,3.194000000000000000e+03,7.749000000000000332e-01,3.239700000000000024e+00,2.608969999999999789e+00,3.316269999999999829e+00,2.200000000000000178e+00,1.344300000000000050e+00,4.489500000000000157e-01,8.722199999999999953e-01,1.750999999999999952e-03,1.830000000000000029e-02,3.850999999999999823e-03,5.901130000000000209e+00,2.455931999999999782e+00,2.281500000000000108e-03,2.291200000000000181e-03,2.281500000000000108e-03,2.291200000000000181e-03,5.619999999999999996e-03,1.227999999999999980e+00
