# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.000000000000000000e+00,1.365805699999999945e+01,0.000000000000000000e+00,4.755844200000000299e+00,1.213803599999999960e+01,7.454177300000000628e+01,0.000000000000000000e+00,3.414514200000000166e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.394387700000000052e+01,6.205695199999999856e-02,4.785589299999999824e+00,1.206145300000000020e+01,7.484192400000000589e+01,3.001502799999999915e-01,3.485969299999999826e+00,1.551420000000000056e-02
3.000000000000000000e+00,1.422465000000000046e+01,1.240667800000000015e-01,4.810388999999999804e+00,1.199834300000000020e+01,7.508990400000000420e+01,5.481308400000000081e-01,3.556162599999999951e+00,3.101670000000000121e-02
4.000000000000000000e+00,1.450244299999999953e+01,1.862676199999999949e-01,4.830507400000000118e+00,1.194763200000000047e+01,7.528957900000000336e+01,7.478052400000000377e-01,3.625610800000000022e+00,4.656690000000000135e-02
5.000000000000000000e+00,1.477917399999999937e+01,2.489029000000000102e-01,4.846261900000000011e+00,1.190822200000000031e+01,7.544501300000000299e+01,9.032397399999999577e-01,3.694793400000000005e+00,6.222570000000000184e-02
6.000000000000000000e+00,1.505654900000000040e+01,3.121992900000000182e-01,4.858029199999999825e+00,1.187895699999999977e+01,7.556058199999999658e+01,1.018808600000000064e+00,3.764137400000000078e+00,7.804980000000000251e-02
7.000000000000000000e+00,1.533600099999999955e+01,3.763451800000000014e-01,4.866253399999999729e+00,1.185858900000000027e+01,7.564108699999999885e+01,1.099313299999999938e+00,3.834000300000000028e+00,9.408629999999999771e-02
8.000000000000000000e+00,1.561860700000000080e+01,4.414697000000000204e-01,4.871454599999999857e+00,1.184574399999999983e+01,7.569188699999999415e+01,1.150114099999999917e+00,3.904651599999999778e+00,1.103674000000000044e-01
9.000000000000000000e+00,1.590500899999999973e+01,5.076224700000000478e-01,4.874238599999999977e+00,1.183887999999999963e+01,7.571904299999999921e+01,1.177269700000000086e+00,3.976252199999999792e+00,1.269056000000000073e-01
1.000000000000000000e+01,1.619532299999999836e+01,5.747537099999999732e-01,4.875306600000000046e+00,1.183624900000000046e+01,7.572945300000000657e+01,1.187680000000000069e+00,4.048830699999999894e+00,1.436883999999999939e-01
1.100000000000000000e+01,1.648903400000000019e+01,6.426946500000000340e-01,4.875464700000000207e+00,1.183586000000000027e+01,7.573099399999999548e+01,1.189221099999999920e+00,4.122258500000000048e+00,1.606737000000000026e-01
1.200000000000000000e+01,1.840036800000000028e+01,1.084842199999999979e+00,4.875464700000000207e+00,1.183586000000000027e+01,7.573099399999999548e+01,1.189221099999999920e+00,4.600092000000000070e+00,2.712105000000000210e-01
1.300000000000000000e+01,2.031170200000000037e+01,1.526989699999999894e+00,4.875464700000000207e+00,1.183586000000000027e+01,7.573099399999999548e+01,1.189221099999999920e+00,5.077925399999999811e+00,3.817474000000000145e-01
1.400000000000000000e+01,2.222303600000000046e+01,1.969137200000000032e+00,4.875464700000000207e+00,1.183586000000000027e+01,7.573099399999999548e+01,1.189221099999999920e+00,5.555758899999999834e+00,4.922843000000000080e-01
1.500000000000000000e+01,2.413436899999999952e+01,2.411284799999999784e+00,4.875464700000000207e+00,1.183586000000000027e+01,7.573099399999999548e+01,1.189221099999999920e+00,6.033592399999999856e+00,6.028211999999999460e-01
