# Untitled0,TW,TE,TAW,TP,RE_over_IN,RTHI,FRD,KCF1,KCF,RCFS,H,HI,FMY,KTHP,THETA_1,DELTA,DELTAstar__1,N,CH,H,HU,CTH,THU,DSU,X
2.100000000000000000e+01,5.400000000000000000e+02,5.922000000000000455e+02,8.607999999999999545e+02,5.571000000000000227e+02,1.618100000000000000e+06,2.531000000000000000e+03,1.057569999999999899e+00,3.396749999999999936e+00,3.610980000000000079e+00,3.617290000000000116e+00,1.161999999999999922e+00,1.364200000000000079e+00,1.116929999999999978e+00,1.690800000000000081e-01,1.467999999999999904e-03,1.260000000000000009e-02,1.706000000000000051e-03,5.509089999999999598e+00,1.331965999999999983e+00,1.490999999999999921e-03,1.500800000000000051e-03,1.490999999999999921e-03,1.500800000000000051e-03,2.000000000000000042e-03,2.879999999999999782e-01
2.200000000000000000e+01,5.400000000000000000e+02,5.880000000000000000e+02,8.602999999999999545e+02,5.557000000000000455e+02,1.618730000000000000e+06,2.525000000000000000e+03,1.052999999999999936e+00,3.398660000000000014e+00,3.595940000000000136e+00,3.603050000000000086e+00,1.177100000000000035e+00,1.364100000000000090e+00,1.124800000000000022e+00,1.484499999999999986e-01,1.469999999999999953e-03,1.269999999999999948e-02,1.729999999999999984e-03,5.509089999999999598e+00,1.331965999999999983e+00,1.490999999999999921e-03,1.500800000000000051e-03,1.490999999999999921e-03,1.500800000000000051e-03,2.000000000000000042e-03,2.879999999999999782e-01
2.300000000000000000e+01,5.400000000000000000e+02,5.835000000000000000e+02,8.597000000000000455e+02,5.542999999999999545e+02,1.619158000000000000e+06,2.517000000000000000e+03,1.048159999999999981e+00,3.400879999999999903e+00,3.580239999999999867e+00,3.588220000000000187e+00,1.193300000000000027e+00,1.364000000000000101e+00,1.106710000000000083e+00,1.657399999999999984e-01,1.471000000000000085e-03,1.269999999999999948e-02,1.755999999999999965e-03,5.509089999999999598e+00,1.331965999999999983e+00,1.490999999999999921e-03,1.500800000000000051e-03,1.490999999999999921e-03,1.500800000000000051e-03,2.000000000000000042e-03,2.879999999999999782e-01
2.400000000000000000e+01,5.400000000000000000e+02,5.790000000000000000e+02,8.591000000000000227e+02,5.527999999999999545e+02,1.619349000000000000e+06,2.509000000000000000e+03,1.043299999999999894e+00,3.403039999999999843e+00,3.564329999999999998e+00,3.573269999999999946e+00,1.209699999999999998e+00,1.363899999999999890e+00,1.074829999999999952e+00,2.029199999999999893e-01,1.472999999999999917e-03,1.280000000000000061e-02,1.781999999999999947e-03,5.509089999999999598e+00,1.331965999999999983e+00,1.490999999999999921e-03,1.500800000000000051e-03,1.490999999999999921e-03,1.500800000000000051e-03,2.000000000000000042e-03,2.879999999999999782e-01
2.500000000000000000e+01,5.400000000000000000e+02,5.745000000000000000e+02,8.585000000000000000e+02,5.513999999999999773e+02,1.619303000000000000e+06,2.501000000000000000e+03,1.038359999999999950e+00,3.405250000000000110e+00,3.548189999999999955e+00,3.558159999999999989e+00,1.226499999999999924e+00,1.363699999999999912e+00,1.081210000000000004e+00,1.833899999999999975e-01,1.476000000000000098e-03,1.290000000000000001e-02,1.809999999999999977e-03,5.509089999999999598e+00,1.331965999999999983e+00,1.490999999999999921e-03,1.500800000000000051e-03,1.490999999999999921e-03,1.500800000000000051e-03,2.000000000000000042e-03,2.879999999999999782e-01
2.600000000000000000e+01,5.400000000000000000e+02,5.695000000000000000e+02,8.578999999999999773e+02,5.497000000000000455e+02,1.618971000000000000e+06,2.491000000000000000e+03,1.032820000000000071e+00,3.408119999999999816e+00,3.530499999999999972e+00,3.541589999999999794e+00,1.245700000000000029e+00,1.363599999999999923e+00,1.081909999999999927e+00,1.717700000000000060e-01,1.477999999999999930e-03,1.290000000000000001e-02,1.840999999999999972e-03,5.509089999999999598e+00,1.331965999999999983e+00,1.490999999999999921e-03,1.500800000000000051e-03,1.490999999999999921e-03,1.500800000000000051e-03,2.000000000000000042e-03,2.879999999999999782e-01
2.700000000000000000e+01,5.400000000000000000e+02,5.643999999999999773e+02,8.572999999999999545e+02,5.481000000000000227e+02,1.618344000000000000e+06,2.480000000000000000e+03,1.027230000000000087e+00,3.411080000000000112e+00,3.512649999999999828e+00,3.524939999999999962e+00,1.265300000000000091e+00,1.363499999999999934e+00,1.045290000000000052e+00,2.151099999999999957e-01,1.479999999999999979e-03,1.299999999999999940e-02,1.873000000000000099e-03,5.509089999999999598e+00,1.331965999999999983e+00,1.490999999999999921e-03,1.500800000000000051e-03,1.490999999999999921e-03,1.500800000000000051e-03,2.000000000000000042e-03,2.879999999999999782e-01
2.800000000000000000e+01,5.400000000000000000e+02,5.592999999999999545e+02,8.566000000000000227e+02,5.463999999999999773e+02,1.617420000000000000e+06,2.470000000000000000e+03,1.021570000000000089e+00,3.413990000000000080e+00,3.494489999999999874e+00,3.508059999999999956e+00,1.285300000000000109e+00,1.363299999999999956e+00,1.039269999999999916e+00,2.125900000000000012e-01,1.482999999999999943e-03,1.310000000000000053e-02,1.905999999999999925e-03,5.509089999999999598e+00,1.331965999999999983e+00,1.490999999999999921e-03,1.500800000000000051e-03,1.490999999999999921e-03,1.500800000000000051e-03,2.000000000000000042e-03,2.879999999999999782e-01
2.900000000000000000e+01,5.400000000000000000e+02,5.537000000000000455e+02,8.558999999999999773e+02,5.445000000000000000e+02,1.616079000000000000e+06,2.458000000000000000e+03,1.015349999999999975e+00,3.417559999999999931e+00,3.474880000000000191e+00,3.489850000000000119e+00,1.307700000000000085e+00,1.363199999999999967e+00,1.039029999999999898e+00,2.009700000000000097e-01,1.485999999999999908e-03,1.319999999999999993e-02,1.943000000000000066e-03,5.509089999999999598e+00,1.331965999999999983e+00,1.490999999999999921e-03,1.500800000000000051e-03,1.490999999999999921e-03,1.500800000000000051e-03,2.000000000000000042e-03,2.879999999999999782e-01
3.000000000000000000e+01,5.400000000000000000e+02,5.478999999999999773e+02,8.552000000000000455e+02,5.426000000000000227e+02,1.614333000000000000e+06,2.444000000000000000e+03,1.008879999999999999e+00,3.421429999999999971e+00,3.454600000000000115e+00,3.471130000000000049e+00,1.331299999999999928e+00,1.362999999999999989e+00,1.009050000000000002e+00,2.331799999999999984e-01,1.489000000000000089e-03,1.319999999999999993e-02,1.981999999999999821e-03,5.509089999999999598e+00,1.331965999999999983e+00,1.490999999999999921e-03,1.500800000000000051e-03,1.490999999999999921e-03,1.500800000000000051e-03,2.000000000000000042e-03,2.879999999999999782e-01
