# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.000000000000000000e+00,5.012884500000000187e+00,0.000000000000000000e+00,4.050351299999999988e+00,1.429368299999999969e+01,5.029618599999999873e+01,0.000000000000000000e+00,2.506442199999999954e+00,0.000000000000000000e+00
2.000000000000000000e+00,5.218033900000000003e+00,5.249030100000000310e-02,4.209810400000000286e+00,1.374141700000000021e+01,5.162255400000000094e+01,6.688973900000000361e-01,2.609016899999999861e+00,2.624519999999999978e-02
3.000000000000000000e+00,5.411232899999999901e+00,1.023567999999999978e-01,4.364757899999999857e+00,1.324454899999999924e+01,5.283431399999999911e+01,1.290513599999999927e+00,2.705616500000000091e+00,5.117839999999999889e-02
4.000000000000000000e+00,5.592000900000000385e+00,1.494414299999999862e-01,4.514266199999999785e+00,1.279832200000000064e+01,5.393724900000000133e+01,1.865454799999999969e+00,2.796000400000000052e+00,7.472070000000000101e-02
5.000000000000000000e+00,5.760165999999999897e+00,1.936483599999999916e-01,4.657614699999999885e+00,1.239805499999999938e+01,5.493824200000000246e+01,2.395269499999999940e+00,2.880082999999999949e+00,9.682419999999999916e-02
6.000000000000000000e+00,5.915828199999999981e+00,2.349428199999999967e-01,4.794283799999999651e+00,1.203925100000000015e+01,5.584478299999999962e+01,2.882079599999999964e+00,2.957914099999999991e+00,1.174714000000000036e-01
7.000000000000000000e+00,6.059316700000000111e+00,2.733467299999999822e-01,4.923943900000000262e+00,1.171766799999999975e+01,5.666460099999999755e+01,3.328386599999999973e+00,3.029658400000000196e+00,1.366734000000000004e-01
8.000000000000000000e+00,6.191144699999999723e+00,3.089318799999999920e-01,5.046435899999999641e+00,1.142936100000000010e+01,5.740538899999999956e+01,3.736903400000000097e+00,3.095572300000000165e+00,1.544658999999999893e-01
9.000000000000000000e+00,6.311964999999999826e+00,3.418117299999999803e-01,5.161750200000000177e+00,1.117070299999999961e+01,5.807460700000000031e+01,4.110428100000000029e+00,3.155982499999999913e+00,1.709058999999999995e-01
1.000000000000000000e+01,6.422529599999999839e+00,3.721327400000000174e-01,5.270003100000000273e+00,1.093838200000000072e+01,5.867935500000000104e+01,4.451750699999999838e+00,3.211264799999999919e+00,1.860663999999999929e-01
1.100000000000000000e+01,6.523653600000000274e+00,4.000658899999999796e-01,5.371413200000000110e+00,1.072939700000000052e+01,5.922628999999999877e+01,4.763586700000000285e+00,3.261826800000000137e+00,2.000329000000000135e-01
1.200000000000000000e+01,6.616184999999999761e+00,4.257989500000000094e-01,5.466279400000000344e+00,1.054104099999999988e+01,5.972159099999999654e+01,5.048532899999999657e+00,3.308092499999999880e+00,2.128994999999999915e-01
1.300000000000000000e+01,6.700980000000000381e+00,4.495295999999999736e-01,5.554960600000000248e+00,1.037088299999999919e+01,6.017093899999999707e+01,5.309039300000000239e+00,3.350490000000000190e+00,2.247647999999999868e-01
1.400000000000000000e+01,6.778884500000000202e+00,4.714598899999999926e-01,5.637857699999999639e+00,1.021674299999999924e+01,6.057952600000000132e+01,5.547392900000000182e+00,3.389442199999999961e+00,2.357298999999999922e-01
1.500000000000000000e+01,6.850719999999999921e+00,4.917917299999999825e-01,5.715398699999999721e+00,1.007667499999999983e+01,6.095207099999999656e+01,5.765711099999999867e+00,3.425359999999999960e+00,2.458959000000000006e-01
1.600000000000000000e+01,6.917275000000000063e+00,5.107235700000000156e-01,5.788025799999999776e+00,9.948939899999999170e+00,6.129284899999999681e+01,5.965940999999999939e+00,3.458637500000000031e+00,2.553618000000000277e-01
1.700000000000000000e+01,6.979298599999999908e+00,5.284481100000000264e-01,5.856185199999999647e+00,9.831988300000000791e+00,6.160571800000000309e+01,6.149862599999999624e+00,3.489649299999999954e+00,2.642241000000000173e-01
1.800000000000000000e+01,7.037499200000000066e+00,5.451508099999999857e-01,5.920319400000000343e+00,9.724439000000000277e+00,6.189415400000000034e+01,6.319095400000000140e+00,3.518749600000000033e+00,2.725754000000000232e-01
1.900000000000000000e+01,7.092543499999999668e+00,5.610092399999999646e-01,5.980861100000000263e+00,9.625061099999999925e+00,6.216128400000000198e+01,6.475105899999999970e+00,3.546271700000000138e+00,2.805045999999999928e-01
2.000000000000000000e+01,7.145058999999999827e+00,5.761929599999999763e-01,6.038229099999999683e+00,9.532757900000000006e+00,6.240991700000000009e+01,6.619216800000000234e+00,3.572529499999999913e+00,2.880964999999999776e-01
2.100000000000000000e+01,7.195637299999999570e+00,5.908639199999999869e-01,6.092824900000000099e+00,9.446551799999999943e+00,6.264257599999999826e+01,6.752614999999999590e+00,3.597818600000000089e+00,2.954319999999999724e-01
2.200000000000000000e+01,7.244837799999999994e+00,6.051771500000000525e-01,6.145031399999999699e+00,9.365570800000000418e+00,6.286152700000000237e+01,6.876361199999999840e+00,3.622418899999999997e+00,3.025885999999999854e-01
2.300000000000000000e+01,7.293193399999999826e+00,6.192817499999999642e-01,6.195211699999999766e+00,9.289036599999999311e+00,6.306880199999999803e+01,6.991397799999999663e+00,3.646596699999999913e+00,3.096408999999999967e-01
2.400000000000000000e+01,7.341214899999999766e+00,6.333220699999999592e-01,6.243708299999999767e+00,9.216254799999999747e+00,6.326622700000000066e+01,7.098556499999999936e+00,3.670607500000000023e+00,3.166610000000000258e-01
2.500000000000000000e+01,7.389397200000000332e+00,6.474389200000000288e-01,6.290843399999999974e+00,9.146605599999999114e+00,6.345543800000000090e+01,7.198565099999999717e+00,3.694698600000000166e+00,3.237194999999999934e-01
2.600000000000000000e+01,7.438223699999999994e+00,6.617708199999999819e-01,6.336918899999999688e+00,9.079536499999999677e+00,6.363790099999999939e+01,7.292054099999999650e+00,3.719111799999999857e+00,3.308853999999999962e-01
2.700000000000000000e+01,7.488172099999999887e+00,6.764552099999999735e-01,6.382216200000000228e+00,9.014556100000000072e+00,6.381492300000000029e+01,7.379561800000000282e+00,3.744086100000000084e+00,3.382276000000000171e-01
2.800000000000000000e+01,7.539718599999999604e+00,6.916295300000000479e-01,6.426996100000000212e+00,8.951229599999999564e+00,6.398766799999999932e+01,7.461539300000000097e+00,3.769859299999999802e+00,3.458147999999999778e-01
2.900000000000000000e+01,7.593341399999999908e+00,7.074320499999999790e-01,6.471498200000000089e+00,8.889174799999999266e+00,6.415716299999999706e+01,7.538355000000000139e+00,3.796670699999999954e+00,3.537159999999999749e-01
3.000000000000000000e+01,7.649523300000000248e+00,7.240024099999999851e-01,6.515940099999999902e+00,8.828060300000000638e+00,6.432429799999999886e+01,7.610298199999999902e+00,3.824761699999999820e+00,3.620012000000000230e-01
