# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.000000000000000000e+00,1.969917200000000079e+01,0.000000000000000000e+00,1.508863799999999955e+01,3.800065000000000026e+00,7.867650299999999675e+01,0.000000000000000000e+00,9.849586000000000396e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.009251199999999926e+01,2.620519600000000005e-02,1.528811600000000048e+01,3.750410800000000044e+00,7.882294199999999762e+01,7.261077800000000082e-02,1.004625590000000024e+01,1.310260000000000070e-02
3.000000000000000000e+00,2.048090799999999945e+01,5.222598800000000097e-02,1.547392199999999995e+01,3.705313799999999880e+00,7.895599799999999391e+01,1.373191800000000129e-01,1.024045420000000028e+01,2.611300000000000079e-02
4.000000000000000000e+00,2.086573200000000128e+01,7.812890200000000007e-02,1.564652399999999943e+01,3.664382999999999946e+00,7.907680899999999724e+01,1.946537899999999932e-01,1.043286600000000064e+01,3.906450000000000200e-02
5.000000000000000000e+00,2.124839000000000055e+01,1.039858099999999980e-01,1.580637899999999973e+01,3.627274100000000168e+00,7.918637699999999313e+01,2.450911199999999956e-01,1.062419520000000084e+01,5.199290000000000161e-02
6.000000000000000000e+00,2.163031700000000157e+01,1.298726299999999889e-01,1.595392299999999963e+01,3.593684399999999890e+00,7.928558499999999754e+01,2.890562799999999988e-01,1.081515850000000079e+01,6.493630000000000235e-02
7.000000000000000000e+00,2.201295899999999861e+01,1.558680199999999960e-01,1.608957200000000043e+01,3.563347100000000101e+00,7.937521099999999308e+01,3.269318099999999894e-01,1.100647939999999991e+01,7.793400000000000327e-02
8.000000000000000000e+00,2.239776099999999914e+01,1.820518600000000098e-01,1.621372500000000016e+01,3.536026899999999973e+00,7.945594400000000235e+01,3.590663299999999891e-01,1.119888049999999957e+01,9.102590000000000681e-02
9.000000000000000000e+00,2.278614900000000176e+01,2.085036100000000059e-01,1.632676599999999922e+01,3.511513900000000188e+00,7.952839699999999823e+01,3.857841499999999924e-01,1.139307469999999967e+01,1.042518000000000056e-01
1.000000000000000000e+01,2.317950599999999994e+01,2.353003499999999915e-01,1.642907599999999846e+01,3.489619199999999921e+00,7.959312500000000057e+01,4.073961500000000124e-01,1.158975290000000058e+01,1.176501999999999964e-01
1.100000000000000000e+01,2.357913699999999935e+01,2.625143500000000074e-01,1.652104900000000143e+01,3.470168600000000048e+00,7.965063700000000324e+01,4.242123300000000263e-01,1.178956870000000023e+01,1.312571999999999905e-01
1.200000000000000000e+01,2.398623600000000167e+01,2.902102100000000240e-01,1.660311099999999840e+01,3.452996000000000176e+00,7.970141999999999882e+01,4.365562499999999790e-01,1.199311800000000083e+01,1.451050999999999869e-01
1.300000000000000000e+01,2.440182599999999979e+01,3.184412400000000143e-01,1.667575100000000177e+01,3.437936699999999846e+00,7.974596099999999410e+01,4.447821399999999925e-01,1.220091279999999934e+01,1.592205999999999899e-01
1.400000000000000000e+01,2.482669599999999832e+01,3.472451999999999761e-01,1.673954799999999921e+01,3.424818500000000210e+00,7.978476499999999305e+01,4.492941899999999822e-01,1.241334799999999916e+01,1.736225999999999881e-01
1.500000000000000000e+01,2.526131900000000030e+01,3.766390800000000150e-01,1.679521899999999945e+01,3.413452700000000117e+00,7.981838799999999878e+01,4.505685999999999858e-01,1.263065940000000076e+01,1.883195000000000008e-01
1.600000000000000000e+01,2.570574699999999879e+01,4.066130700000000209e-01,1.684366199999999836e+01,3.403624000000000205e+00,7.984746699999999464e+01,4.491771299999999800e-01,1.285287340000000000e+01,2.033065000000000011e-01
1.700000000000000000e+01,2.615949499999999972e+01,4.371236399999999800e-01,1.688600200000000129e+01,3.395079599999999864e+00,7.987274800000000141e+01,4.458118999999999832e-01,1.307974749999999986e+01,2.185618000000000005e-01
1.800000000000000000e+01,2.931404799999999966e+01,6.467839499999999964e-01,1.708344599999999858e+01,3.355795500000000153e+00,7.998900399999999422e+01,4.081973300000000249e-01,1.465702390000000044e+01,3.233920000000000128e-01
1.900000000000000000e+01,3.250389299999999793e+01,8.550648899999999664e-01,1.719667099999999849e+01,3.333675500000000014e+00,8.005448199999999304e+01,3.739779699999999929e-01,1.625194670000000130e+01,4.275323999999999791e-01
