# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.000000000000000000e+00,3.119733300000000042e+01,0.000000000000000000e+00,1.796623599999999854e+01,3.190729800000000171e+00,8.047789500000000373e+01,0.000000000000000000e+00,1.559866670000000077e+01,0.000000000000000000e+00
2.000000000000000000e+00,3.168778700000000015e+01,2.734438299999999988e-02,1.797899100000000061e+01,3.188463899999999906e+00,8.048461000000000354e+01,3.047909399999999824e-03,1.584389359999999947e+01,1.367220000000000067e-02
3.000000000000000000e+00,3.218475600000000014e+01,5.505483399999999694e-02,1.798603999999999914e+01,3.187212999999999852e+00,8.048831699999999501e+01,4.165326900000000318e-03,1.609237810000000124e+01,2.752740000000000048e-02
4.000000000000000000e+00,3.268864399999999648e+01,8.314776299999999953e-02,1.798934600000000117e+01,3.186626599999999865e+00,8.049005499999999813e+01,4.142999500000000244e-03,1.634432179999999946e+01,4.157389999999999697e-02
5.000000000000000000e+00,3.615097200000000299e+01,2.760638899999999785e-01,1.799585400000000135e+01,3.185473099999999835e+00,8.049347400000000619e+01,2.045483399999999986e-03,1.807548579999999916e+01,1.380319000000000129e-01
6.000000000000000000e+00,3.961430000000000007e+01,4.689169699999999885e-01,1.799690899999999871e+01,3.185286099999999898e+00,8.049402899999999761e+01,1.564251800000000065e-03,1.980715019999999882e+01,2.344584999999999864e-01
7.000000000000000000e+00,4.307789499999999805e+01,6.617544300000000046e-01,1.799742099999999922e+01,3.185195400000000010e+00,8.049429700000000310e+01,1.319278600000000105e-03,2.153894770000000136e+01,3.308771999999999824e-01
8.000000000000000000e+00,4.654163700000000148e+01,8.545834300000000328e-01,1.799773899999999927e+01,3.185138999999999943e+00,8.049446399999999358e+01,1.163165799999999915e-03,2.327081850000000074e+01,4.272916999999999965e-01
9.000000000000000000e+00,5.000547600000000159e+01,1.047406899999999919e+00,1.799796200000000113e+01,3.185099500000000194e+00,8.049458199999999408e+01,1.052277699999999922e-03,2.500273800000000080e+01,5.237034000000000411e-01
1.000000000000000000e+01,5.346938600000000008e+01,1.240226199999999945e+00,1.799812999999999974e+01,3.185069799999999951e+00,8.049466999999999928e+01,9.681981599999999865e-04,2.673469310000000121e+01,6.201130999999999727e-01
1.100000000000000000e+01,5.693335100000000182e+01,1.433042499999999997e+00,1.799826200000000043e+01,3.185046400000000055e+00,8.049473899999999560e+01,9.015804100000000126e-04,2.846667559999999852e+01,7.165211999999999692e-01
1.200000000000000000e+01,6.039736099999999652e+01,1.625856200000000085e+00,1.799836900000000028e+01,3.185027400000000064e+00,8.049479499999999632e+01,8.470958699999999592e-04,3.019868029999999948e+01,8.129281000000000423e-01
1.300000000000000000e+01,6.386140600000000234e+01,1.818667899999999893e+00,1.799845900000000043e+01,3.185011499999999884e+00,8.049484200000000556e+01,8.014506400000000370e-04,3.193070309999999878e+01,9.093339999999999756e-01
1.400000000000000000e+01,6.732548300000000552e+01,2.011477900000000041e+00,1.799853500000000039e+01,3.184998000000000218e+00,8.049488200000000404e+01,7.624827800000000093e-04,3.366274150000000276e+01,1.005738900000000102e+00
1.500000000000000000e+01,7.078958599999999990e+01,2.204286300000000143e+00,1.799860100000000074e+01,3.184986400000000106e+00,8.049491700000000094e+01,7.287059600000000232e-04,3.539479299999999995e+01,1.102143199999999990e+00
