# Untitled0,STA_IN,Y_IN,DELR_IN,R_IN,DY_over_DX,D2Y_over_DX2,DA_over_DX,DR_over_DX,MACH_NO,_____DM_over_DX,PE_over_PO,BETA
8.000000000000000000e+01,1.290030969999999968e+02,9.386856999999999118e+00,4.045405299999999649e+00,1.343226259999999961e+01,1.058590000000000052e-02,-2.821999999999999747e-04,3.409469999999999862e-02,4.468060000000000087e-02,1.683958270000000113e+01,3.027830000000000105e-02,1.120399999999999979e-05,-2.386299999999999880e-02
8.100000000000000000e+01,1.356173789999999997e+02,9.450716999999999146e+00,4.269354599999999778e+00,1.372007110000000019e+01,8.807499999999999357e-03,-2.567000000000000054e-04,3.357940000000000230e-02,4.238689999999999819e-02,1.703157930000000064e+01,2.784100000000000116e-02,1.059300000000000005e-05,-2.239400000000000071e-02
8.200000000000000000e+01,1.417583180000000027e+02,9.499971999999999639e+00,4.473972700000000025e+00,1.397394479999999994e+01,7.300000000000000065e-03,-2.349999999999999930e-04,3.302189999999999986e-02,4.032190000000000080e-02,1.719578440000000086e+01,2.568269999999999928e-02,1.010100000000000036e-05,-2.105200000000000127e-02
8.300000000000000000e+01,1.474092339999999979e+02,9.537475999999999843e+00,4.659024600000000405e+00,1.419650039999999969e+01,6.026400000000000333e-03,-2.162999999999999992e-04,3.243349999999999705e-02,3.846000000000000113e-02,1.733542059999999907e+01,2.376570000000000071e-02,9.704800000000000663e-06,-1.982199999999999934e-02
8.400000000000000000e+01,1.525676029999999912e+02,9.565689000000000775e+00,4.824851699999999965e+00,1.439054029999999962e+01,4.953499999999999570e-03,-2.000000000000000096e-04,3.182370000000000337e-02,3.677710000000000007e-02,1.745356430000000003e+01,2.205539999999999931e-02,9.383900000000000059e-06,-1.868999999999999828e-02
8.500000000000000000e+01,1.572422280000000114e+02,9.586658999999999153e+00,4.972245000000000026e+00,1.455890379999999951e+01,4.052199999999999726e-03,-1.856999999999999873e-04,3.119989999999999916e-02,3.525210000000000149e-02,1.755307279999999892e+01,2.052230000000000026e-02,9.123399999999999758e-06,-1.764299999999999896e-02
8.600000000000000000e+01,1.614509280000000047e+02,9.602069999999999439e+00,5.102303199999999705e+00,1.470437319999999914e+01,3.297299999999999971e-03,-1.730000000000000038e-04,3.056630000000000111e-02,3.386360000000000064e-02,1.763654740000000132e+01,1.913950000000000026e-02,8.911499999999999297e-06,-1.666899999999999979e-02
8.700000000000000000e+01,1.652179639999999949e+02,9.613262000000000640e+00,5.216315200000000374e+00,1.482957749999999919e+01,2.666799999999999986e-03,-1.615999999999999978e-04,2.992430000000000090e-02,3.259120000000000072e-02,1.770630570000000148e+01,1.788150000000000156e-02,8.739000000000000525e-06,-1.575599999999999917e-02
8.800000000000000000e+01,1.685721650000000125e+02,9.621299000000000490e+00,5.315667799999999943e+00,1.493696650000000048e+01,2.141800000000000127e-03,-1.512999999999999914e-04,2.927329999999999863e-02,3.141510000000000136e-02,1.776438279999999992e+01,1.672529999999999850e-02,8.598400000000000549e-06,-1.489099999999999972e-02
8.900000000000000000e+01,1.715447249999999997e+02,9.626996000000000109e+00,5.401770199999999633e+00,1.502876580000000040e+01,1.706100000000000108e-03,-1.415999999999999995e-04,2.861069999999999933e-02,3.031680000000000139e-02,1.781254720000000091e+01,1.564979999999999843e-02,8.483799999999999986e-06,-1.406199999999999985e-02
9.000000000000000000e+01,1.741680259999999976e+02,9.630983999999999767e+00,5.476002900000000118e+00,1.510698709999999956e+01,1.345899999999999918e-03,-1.325999999999999976e-04,2.793160000000000087e-02,2.927750000000000144e-02,1.785232059999999876e+01,1.463419999999999999e-02,8.390600000000000608e-06,-1.325699999999999969e-02
9.100000000000000000e+01,1.764742860000000064e+02,9.633734000000000464e+00,5.539678699999999623e+00,1.517341320000000060e+01,1.049699999999999982e-03,-1.239000000000000030e-04,2.722779999999999992e-02,2.827750000000000055e-02,1.788500170000000011e+01,1.365749999999999950e-02,8.314900000000000638e-06,-1.246200000000000085e-02
9.200000000000000000e+01,1.784950409999999863e+02,9.635602999999999696e+00,5.594022899999999687e+00,1.522962569999999971e+01,8.074000000000000014e-04,-1.153999999999999996e-04,2.649069999999999897e-02,2.729809999999999875e-02,1.791169160000000105e+01,1.270040000000000058e-02,8.253700000000000275e-06,-1.166200000000000049e-02
9.300000000000000000e+01,1.802602170000000115e+02,9.636846999999999497e+00,5.640163300000000213e+00,1.527701049999999938e+01,6.107999999999999931e-04,-1.067999999999999939e-04,2.570810000000000109e-02,2.631889999999999924e-02,1.793332739999999959e+01,1.174189999999999956e-02,8.204500000000000814e-06,-1.084199999999999921e-02
9.400000000000000000e+01,1.817982900000000086e+02,9.637660000000000338e+00,5.679126300000000072e+00,1.531678669999999975e+01,4.526999999999999991e-04,-9.799999999999999684e-05,2.486599999999999921e-02,2.531869999999999954e-02,1.795069700000000168e+01,1.076090000000000033e-02,8.165199999999999344e-06,-9.984599999999999725e-03
9.500000000000000000e+01,1.831357840000000010e+02,9.638177000000000660e+00,5.711841999999999864e+00,1.535001950000000015e+01,3.271999999999999843e-04,-8.880000000000000360e-05,2.394960000000000144e-02,2.427690000000000056e-02,1.796447080000000085e+01,9.736599999999999769e-03,8.134299999999999352e-06,-9.072600000000000109e-03
9.600000000000000000e+01,1.842976020000000119e+02,9.638498000000000232e+00,5.739151599999999576e+00,1.537764939999999925e+01,2.291999999999999875e-04,-7.899999999999999579e-05,2.294459999999999902e-02,2.317380000000000134e-02,1.797521610000000081e+01,8.649199999999999250e-03,8.110200000000000717e-06,-8.089499999999999469e-03
9.700000000000000000e+01,1.853069319999999891e+02,9.638688000000000144e+00,5.761817999999999884e+00,1.540050639999999937e+01,1.542000000000000076e-04,-6.839999999999999563e-05,2.184130000000000099e-02,2.199560000000000057e-02,1.798342039999999997e+01,7.484900000000000060e-03,8.091899999999999554e-06,-7.023299999999999682e-03
9.800000000000000000e+01,1.861856190000000026e+02,9.638797000000000281e+00,5.780538800000000421e+00,1.541933629999999944e+01,9.849999999999999544e-05,-5.720000000000000122e-05,2.064030000000000031e-02,2.073890000000000108e-02,1.798950490000000002e+01,6.239100000000000028e-03,8.078300000000000227e-06,-5.871099999999999756e-03
9.900000000000000000e+01,1.869543150000000082e+02,9.638856000000000535e+00,5.795957699999999768e+00,1.543481369999999941e+01,5.869999999999999703e-05,-4.539999999999999900e-05,1.936210000000000014e-02,1.942079999999999848e-02,1.799383990000000111e+01,4.927499999999999589e-03,8.068699999999999505e-06,-4.648499999999999854e-03
1.000000000000000000e+02,1.876328159999999912e+02,9.638885000000000147e+00,5.808677799999999891e+00,1.544756319999999938e+01,3.180000000000000047e-05,-3.339999999999999870e-05,1.805760000000000004e-02,1.808939999999999854e-02,1.799675680000000000e+01,3.595999999999999804e-03,8.062200000000000499e-06,-3.400100000000000084e-03
1.010000000000000000e+02,1.882402480000000082e+02,9.638897999999999300e+00,5.819271500000000152e+00,1.545816989999999969e+01,1.489999999999999964e-05,-2.199999999999999943e-05,1.681519999999999890e-02,1.683010000000000062e-02,1.799855880000000141e+01,2.328799999999999794e-03,8.058200000000000199e-06,-2.206399999999999854e-03
1.020000000000000000e+02,1.887952850000000069e+02,9.638903000000000887e+00,5.828287600000000346e+00,1.546719099999999969e+01,5.599999999999999747e-06,-1.230000000000000082e-05,1.575319999999999845e-02,1.575879999999999989e-02,1.799952790000000036e+01,1.243200000000000078e-03,8.056100000000000676e-06,-1.180000000000000059e-03
1.030000000000000000e+02,1.893161289999999894e+02,9.638904999999999390e+00,5.836252599999999902e+00,1.547515729999999934e+01,1.399999999999999937e-06,-5.300000000000000078e-06,1.499230000000000007e-02,1.499370000000000043e-02,1.799992960000000153e+01,4.615999999999999986e-04,8.055200000000000397e-06,-4.389600000000000121e-04
1.040000000000000000e+02,1.898202249999999935e+02,9.638904999999999390e+00,5.843663699999999572e+00,1.548256849999999929e+01,9.999999999999999547e-08,-1.399999999999999937e-06,1.460550000000000043e-02,1.460559999999999983e-02,1.800001130000000060e+01,6.980000000000000256e-05,8.054999999999999958e-06,-6.645499999999999986e-05
1.050000000000000000e+02,1.903239739999999927e+02,9.638904999999999390e+00,5.850972699999999804e+00,1.548987750000000041e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.441289999999999932e-02,1.441289999999999932e-02,1.800000000000000000e+01,0.000000000000000000e+00,8.054999999999999958e-06,0.000000000000000000e+00
