# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.000000000000000000e+00,2.927503400000000156e+01,0.000000000000000000e+00,1.785616699999999923e+01,3.210418600000000122e+00,8.041954699999999434e+01,0.000000000000000000e+00,1.463751710000000017e+01,0.000000000000000000e+00
2.000000000000000000e+00,2.975106399999999951e+01,2.671180700000000061e-02,1.789130000000000109e+01,3.204107800000000061e+00,8.043824800000000153e+01,8.889319700000000365e-03,1.487553220000000032e+01,1.335590000000000041e-02
3.000000000000000000e+00,3.023252000000000095e+01,5.374304700000000212e-02,1.791721000000000075e+01,3.199469500000000188e+00,8.045199300000000164e+01,1.451556300000000042e-02,1.511625979999999991e+01,2.687149999999999955e-02
4.000000000000000000e+00,3.072036299999999898e+01,8.113591400000000342e-02,1.793521900000000002e+01,3.196253500000000081e+00,8.046152399999999716e+01,1.743629099999999960e-02,1.536018149999999949e+01,4.056799999999999989e-02
5.000000000000000000e+00,3.121524300000000096e+01,1.089173999999999976e-01,1.794689400000000035e+01,3.194172099999999848e+00,8.046769299999999703e+01,1.831339699999999862e-02,1.560762150000000048e+01,5.445869999999999878e-02
6.000000000000000000e+00,3.171739399999999875e+01,1.370944400000000118e-01,1.795410100000000142e+01,3.192888700000000135e+00,8.047149600000000191e+01,1.792929899999999924e-02,1.585869699999999938e+01,6.854720000000000257e-02
7.000000000000000000e+00,3.517066700000000168e+01,3.305390000000000272e-01,1.797416000000000125e+01,3.189321699999999815e+00,8.048206799999999816e+01,1.231836099999999989e-02,1.758533369999999962e+01,1.652695000000000136e-01
8.000000000000000000e+00,3.862718100000000021e+01,5.237842499999999513e-01,1.797991899999999887e+01,3.188299199999999889e+00,8.048509799999999359e+01,9.933965499999999199e-03,1.931359030000000132e+01,2.618921000000000165e-01
9.000000000000000000e+00,4.208508199999999988e+01,7.169460600000000516e-01,1.798297099999999915e+01,3.187757500000000022e+00,8.048670400000000313e+01,8.562841800000000128e-03,2.104254080000000116e+01,3.584729999999999861e-01
1.000000000000000000e+01,4.554382300000000328e+01,9.100583899999999948e-01,1.798494399999999871e+01,3.187407400000000113e+00,8.048774099999999976e+01,7.641213200000000066e-03,2.277191129999999930e+01,4.550292000000000225e-01
1.100000000000000000e+01,4.900314699999999846e+01,1.103136700000000081e+00,1.798635499999999965e+01,3.187157099999999854e+00,8.048848300000000222e+01,6.966269599999999965e-03,2.450157349999999923e+01,5.515683999999999587e-01
1.200000000000000000e+01,5.246290799999999876e+01,1.296189899999999895e+00,1.798742999999999981e+01,3.186966400000000199e+00,8.048904799999999682e+01,6.444183699999999834e-03,2.623145410000000055e+01,6.480949000000000293e-01
