# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.000000000000000000e+00,2.740785800000000094e+01,0.000000000000000000e+00,1.763731999999999900e+01,3.250296699999999817e+00,8.030139599999999689e+01,0.000000000000000000e+00,1.370392889999999930e+01,0.000000000000000000e+00
2.000000000000000000e+00,2.786916899999999941e+01,2.621811500000000017e-02,1.770131699999999952e+01,3.238532999999999884e+00,8.033624600000000271e+01,1.686281599999999922e-02,1.393458429999999915e+01,1.310910000000000027e-02
3.000000000000000000e+00,2.833428899999999828e+01,5.268583300000000136e-02,1.775387100000000018e+01,3.228936399999999818e+00,8.036467799999999784e+01,2.948778599999999847e-02,1.416714449999999914e+01,2.634289999999999896e-02
4.000000000000000000e+00,2.880450799999999845e+01,7.946100100000000332e-02,1.779587400000000130e+01,3.221307100000000201e+00,8.038728299999999649e+01,3.829215700000000028e-02,1.440225399999999922e+01,3.973050000000000193e-02
5.000000000000000000e+00,2.928093300000000099e+01,1.065926900000000038e-01,1.782836500000000157e+01,3.215430399999999800e+00,8.040469600000000128e+01,4.375102699999999789e-02,1.464046639999999933e+01,5.329629999999999784e-02
6.000000000000000000e+00,2.976441799999999915e+01,1.341175099999999953e-01,1.785256599999999949e+01,3.211066900000000057e+00,8.041762599999999850e+01,4.641281299999999721e-02,1.488220910000000075e+01,6.705880000000000174e-02
7.000000000000000000e+00,3.025548200000000065e+01,1.620551899999999879e-01,1.786994200000000177e+01,3.207941299999999885e+00,8.042688800000000526e+01,4.692296800000000240e-02,1.512774089999999916e+01,8.102760000000000518e-02
8.000000000000000000e+00,3.075420099999999834e+01,1.904035099999999980e-01,1.788225100000000012e+01,3.205730899999999828e+00,8.043343799999999533e+01,4.604821700000000240e-02,1.537710030000000039e+01,9.520180000000000309e-02
9.000000000000000000e+00,3.418805700000000058e+01,3.849663600000000074e-01,1.792331199999999924e+01,3.198379099999999919e+00,8.045522499999999866e+01,3.568372599999999895e-02,1.709402830000000151e+01,1.924831999999999932e-01
1.000000000000000000e+01,3.762875300000000323e+01,5.791260400000000086e-01,1.793851700000000093e+01,3.195665299999999931e+00,8.046326799999999935e+01,2.986222100000000129e-02,1.881437650000000161e+01,2.895630000000000148e-01
1.100000000000000000e+01,4.107298300000000069e+01,7.730710200000000532e-01,1.794713399999999837e+01,3.194129300000000171e+00,8.046781900000000576e+01,2.619907000000000138e-02,2.053649169999999913e+01,3.865354999999999763e-01
1.200000000000000000e+01,4.451950200000000279e+01,9.668794699999999631e-01,1.795288400000000095e+01,3.193105300000000035e+00,8.047085400000000277e+01,2.362549200000000141e-02,2.225975120000000018e+01,4.834397000000000277e-01
1.300000000000000000e+01,4.796766699999999872e+01,1.160590900000000092e+00,1.795707600000000070e+01,3.192359100000000005e+00,8.047306600000000287e+01,2.168973500000000165e-02,2.398383370000000170e+01,5.802954999999999641e-01
1.400000000000000000e+01,5.141709300000000127e+01,1.354228800000000010e+00,1.796030999999999977e+01,3.191783699999999779e+00,8.047477100000000405e+01,2.016513099999999933e-02,2.570854639999999947e+01,6.771144000000000052e-01
