# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.000000000000000000e+00,2.649506799999999984e+01,0.000000000000000000e+00,1.748129199999999983e+01,3.279338500000000156e+00,8.021537499999999454e+01,0.000000000000000000e+00,1.324753420000000048e+01,0.000000000000000000e+00
2.000000000000000000e+00,2.694894000000000034e+01,2.603201299999999968e-02,1.756108499999999850e+01,3.264421899999999876e+00,8.025955500000000598e+01,2.149320199999999945e-02,1.347447009999999956e+01,1.301599999999999979e-02
3.000000000000000000e+00,2.740569699999999997e+01,5.227307199999999682e-02,1.762868800000000036e+01,3.251889999999999947e+00,8.029667700000000252e+01,3.834170800000000212e-02,1.370284870000000055e+01,2.613650000000000001e-02
4.000000000000000000e+00,2.786672599999999989e+01,7.878602499999999564e-02,1.768485199999999935e+01,3.241551400000000083e+00,8.032730399999999804e+01,5.092308799999999830e-02,1.393336320000000050e+01,3.939299999999999746e-02
5.000000000000000000e+00,2.833328099999999949e+01,1.056275200000000025e-01,1.773042799999999986e+01,3.233210099999999976e+00,8.035201600000000610e+01,5.965287500000000104e-02,1.416664070000000031e+01,5.281380000000000102e-02
6.000000000000000000e+00,2.880642699999999934e+01,1.328447899999999904e-01,1.776640499999999889e+01,3.226655899999999910e+00,8.037143500000000529e+01,6.499803099999999778e-02,1.440321349999999967e+01,6.642240000000000644e-02
7.000000000000000000e+00,2.928696800000000167e+01,1.604718300000000097e-01,1.779395600000000144e+01,3.221654700000000204e+00,8.038625299999999640e+01,6.749932999999999628e-02,1.464348380000000027e+01,8.023589999999999889e-02
8.000000000000000000e+00,2.977535800000000066e+01,1.885248800000000058e-01,1.781448999999999927e+01,3.217937300000000000e+00,8.039726799999999685e+01,6.779446100000000031e-02,1.488767919999999911e+01,9.426239999999999619e-02
9.000000000000000000e+00,3.027160299999999893e+01,2.169972199999999907e-01,1.782970500000000058e+01,3.215188400000000168e+00,8.040541299999999580e+01,6.664223599999999359e-02,1.513580149999999946e+01,1.084986000000000006e-01
1.000000000000000000e+01,3.369097599999999915e+01,4.123858899999999772e-01,1.788379300000000072e+01,3.205454099999999862e+00,8.043425899999999729e+01,5.355519000000000251e-02,1.684548780000000079e+01,2.061929000000000123e-01
1.100000000000000000e+01,3.711946799999999769e+01,6.072511400000000226e-01,1.790560599999999880e+01,3.201545199999999980e+00,8.044584199999999896e+01,4.548750099999999963e-02,1.855973399999999884e+01,3.036255999999999955e-01
1.200000000000000000e+01,4.055294800000000066e+01,8.018131400000000353e-01,1.791831699999999827e+01,3.199271700000000163e+00,8.045257999999999754e+01,4.021812000000000303e-02,2.027647389999999916e+01,4.009066000000000018e-01
1.300000000000000000e+01,4.398974599999999668e+01,9.961763999999999619e-01,1.792691999999999908e+01,3.197734699999999819e+00,8.045713499999999385e+01,3.644271899999999842e-02,2.199487320000000068e+01,4.980881999999999810e-01
1.400000000000000000e+01,4.742896900000000215e+01,1.190396199999999904e+00,1.793325000000000102e+01,3.196604900000000082e+00,8.046048299999999642e+01,3.356789999999999774e-02,2.371448450000000108e+01,5.951980999999999522e-01
1.500000000000000000e+01,5.087006699999999881e+01,1.384506100000000073e+00,1.793816199999999839e+01,3.195728599999999808e+00,8.046308000000000504e+01,3.128439799999999799e-02,2.543503339999999824e+01,6.922530999999999546e-01
1.600000000000000000e+01,5.431267199999999917e+01,1.578528200000000048e+00,1.794211999999999918e+01,3.195022900000000110e+00,8.046517099999999800e+01,2.941363899999999837e-02,2.715633619999999837e+01,7.892641000000000240e-01
1.700000000000000000e+01,5.775652600000000092e+01,1.772477999999999998e+00,1.794539899999999832e+01,3.194438599999999795e+00,8.046690300000000207e+01,2.784444000000000155e-02,2.887826289999999929e+01,8.862389999999999990e-01
1.800000000000000000e+01,6.120143399999999900e+01,1.966366899999999918e+00,1.794817300000000060e+01,3.193944300000000069e+00,8.046836799999999812e+01,2.650349899999999981e-02,3.060071719999999829e+01,9.831834999999999880e-01
1.900000000000000000e+01,6.464725099999999713e+01,2.160203699999999838e+00,1.795055999999999941e+01,3.193519100000000055e+00,8.046962800000000016e+01,2.534026699999999965e-02,3.232362530000000334e+01,1.080101800000000001e+00
2.000000000000000000e+01,6.809385899999999481e+01,2.353994999999999838e+00,1.795264399999999938e+01,3.193148100000000156e+00,8.047072799999999404e+01,2.431860699999999903e-02,3.404692940000000334e+01,1.176997499999999919e+00
2.100000000000000000e+01,7.154116600000000403e+01,2.547746399999999856e+00,1.795448299999999975e+01,3.192820699999999956e+00,8.047169800000000350e+01,2.341190500000000022e-02,3.577058300000000202e+01,1.273873199999999928e+00
2.200000000000000000e+01,7.498909600000000353e+01,2.741462199999999960e+00,1.795612200000000058e+01,3.192528900000000114e+00,8.047256299999999385e+01,2.260006800000000093e-02,3.749454800000000176e+01,1.370731099999999980e+00
2.300000000000000000e+01,7.843758599999999603e+01,2.935146099999999869e+00,1.795759500000000131e+01,3.192266800000000071e+00,8.047333899999999574e+01,2.186760299999999935e-02,3.921879289999999685e+01,1.467573100000000075e+00
2.400000000000000000e+01,8.188658200000000420e+01,3.128801199999999838e+00,1.795892800000000022e+01,3.192029600000000134e+00,8.047404199999999719e+01,2.120234500000000091e-02,4.094329110000000327e+01,1.564400599999999919e+00
2.500000000000000000e+01,8.533603999999999701e+01,3.322430100000000053e+00,1.796014200000000116e+01,3.191813499999999859e+00,8.047468299999999886e+01,2.059459099999999890e-02,4.266802009999999967e+01,1.661215000000000108e+00
2.600000000000000000e+01,8.878592100000000187e+01,3.516035000000000021e+00,1.796125400000000027e+01,3.191615699999999833e+00,8.047526899999999728e+01,2.003649600000000086e-02,4.439296039999999977e+01,1.758017500000000011e+00
2.700000000000000000e+01,9.223618999999999346e+01,3.709617800000000187e+00,1.796227800000000130e+01,3.191433599999999871e+00,8.047580899999999815e+01,1.952163300000000004e-02,4.611809519999999907e+01,1.854808900000000094e+00
2.800000000000000000e+01,9.568681999999999732e+01,3.903180299999999825e+00,1.796322400000000030e+01,3.191265399999999808e+00,8.047630700000000559e+01,1.904468800000000059e-02,4.784340980000000343e+01,1.951590200000000053e+00
2.900000000000000000e+01,9.913778299999999888e+01,4.096723899999999752e+00,1.796410200000000046e+01,3.191109200000000090e+00,8.047677000000000191e+01,1.860121600000000028e-02,4.956889129999999710e+01,2.048362000000000016e+00
3.000000000000000000e+01,1.025890600000000035e+02,4.290249900000000061e+00,1.796491999999999933e+01,3.190963800000000017e+00,8.047720099999999377e+01,1.818747000000000072e-02,5.129452820000000202e+01,2.145125000000000171e+00
3.100000000000000000e+01,1.060406200000000041e+02,4.483759599999999956e+00,1.796568399999999954e+01,3.190828000000000220e+00,8.047760399999999947e+01,1.780026700000000156e-02,5.302031039999999962e+01,2.241879799999999978e+00
3.200000000000000000e+01,1.094924599999999941e+02,4.677253799999999906e+00,1.796640000000000015e+01,3.190700699999999834e+00,8.047798099999999977e+01,1.743688100000000130e-02,5.474622860000000202e+01,2.338626899999999953e+00
3.300000000000000000e+01,1.129445500000000067e+02,4.870733600000000330e+00,1.796707299999999918e+01,3.190581100000000170e+00,8.047833500000000129e+01,1.709496300000000121e-02,5.647227480000000099e+01,2.435366800000000165e+00
3.400000000000000000e+01,1.163968799999999959e+02,5.064199799999999918e+00,1.796770700000000076e+01,3.190468399999999871e+00,8.047866899999999646e+01,1.677247600000000144e-02,5.819844150000000127e+01,2.532099899999999959e+00
3.500000000000000000e+01,1.198494400000000013e+02,5.257653200000000027e+00,1.796830500000000086e+01,3.190361999999999920e+00,8.047898499999999444e+01,1.646764300000000056e-02,5.992472200000000271e+01,2.628826600000000013e+00
3.600000000000000000e+01,1.233022200000000055e+02,5.451094499999999954e+00,1.796887100000000004e+01,3.190261399999999803e+00,8.047928299999999524e+01,1.617891000000000121e-02,6.165111019999999797e+01,2.725547199999999837e+00
3.700000000000000000e+01,1.267552000000000021e+02,5.644524200000000214e+00,1.796940800000000138e+01,3.190166000000000057e+00,8.047956600000000549e+01,1.590490400000000096e-02,6.337760039999999861e+01,2.822262100000000107e+00
