# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.000000000000000000e+00,1.108758399999999966e+01,0.000000000000000000e+00,3.000000000000000000e+00,1.947122099999999989e+01,4.975734700000000288e+01,0.000000000000000000e+00,2.771895900000000079e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.091321100000000044e+01,6.164843899999999932e-02,2.999925100000000011e+00,1.947172600000000031e+01,4.975590100000000149e+01,1.445274799999999920e-03,2.728302699999999970e+00,1.541209999999999976e-02
3.000000000000000000e+00,1.074004700000000057e+01,1.228570300000000060e-01,2.999418499999999987e+00,1.947514800000000079e+01,4.974612799999999879e+01,1.121892900000000075e-02,2.685011799999999837e+00,3.071429999999999993e-02
4.000000000000000000e+00,1.056781299999999924e+01,1.836984600000000079e-01,2.998096499999999942e+00,1.948408200000000079e+01,4.972061000000000064e+01,3.673682899999999862e-02,2.641953200000000113e+00,4.592460000000000292e-02
5.000000000000000000e+00,1.039606700000000039e+01,2.442871000000000070e-01,2.995624199999999959e+00,1.950081300000000084e+01,4.967285499999999843e+01,8.449129499999999404e-02,2.599016699999999958e+00,6.107180000000000247e-02
6.000000000000000000e+00,1.022424099999999925e+01,3.047688499999999800e-01,2.991712699999999892e+00,1.952734399999999937e+01,4.959720800000000196e+01,1.601392000000000093e-01,2.556060200000000115e+00,7.619220000000000159e-02
7.000000000000000000e+00,1.005166799999999938e+01,3.653111800000000131e-01,2.986115199999999970e+00,1.956543900000000136e+01,4.948875400000000013e+01,2.685931599999999975e-01,2.512917100000000126e+00,9.132780000000000065e-02
8.000000000000000000e+00,9.877612199999999731e+00,4.260932900000000134e-01,2.978623799999999822e+00,1.961666200000000160e+01,4.934323700000000201e+01,4.141101600000000049e-01,2.469402999999999793e+00,1.065233000000000013e-01
9.000000000000000000e+00,9.701289199999999724e+00,4.872964799999999763e-01,2.969066300000000158e+00,1.968241099999999832e+01,4.915697300000000070e+01,6.003735799999999623e-01,2.425322299999999931e+00,1.218241000000000046e-01
1.000000000000000000e+01,9.521892599999999263e+00,5.490948199999999835e-01,2.957303299999999968e+00,1.976395300000000077e+01,4.892678099999999830e+01,8.305658500000000499e-01,2.380473100000000120e+00,1.372736999999999985e-01
1.100000000000000000e+01,9.338613000000000497e+00,6.116462799999999866e-01,2.943225899999999839e+00,1.986245100000000008e+01,4.864991700000000208e+01,1.107429800000000020e+00,2.334653199999999984e+00,1.529116000000000086e-01
1.200000000000000000e+01,9.150657799999999398e+00,6.750843399999999495e-01,2.926753300000000113e+00,1.997898999999999958e+01,4.832402900000000301e+01,1.433317500000000022e+00,2.287664400000000153e+00,1.687711000000000072e-01
1.300000000000000000e+01,8.957269099999999540e+00,7.395103299999999935e-01,2.907831600000000183e+00,2.011459299999999928e+01,4.794712100000000277e+01,1.810225999999999891e+00,2.239317300000000177e+00,1.848776000000000030e-01
1.400000000000000000e+01,8.757740699999999379e+00,8.049865499999999674e-01,2.886432300000000062e+00,2.027024000000000115e+01,4.751752700000000118e+01,2.239819300000000180e+00,2.189435200000000137e+00,2.012465999999999977e-01
1.500000000000000000e+01,8.551434399999999769e+00,8.715304400000000173e-01,2.862551299999999799e+00,2.044687300000000008e+01,4.703390999999999877e+01,2.723436599999999874e+00,2.137858599999999942e+00,2.178826000000000096e-01
