# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.000000000000000000e+00,1.108758399999999966e+01,0.000000000000000000e+00,3.000000000000000000e+00,1.947122099999999989e+01,4.975734700000000288e+01,0.000000000000000000e+00,2.771895900000000079e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.128720299999999988e+01,7.057613199999999976e-02,3.000000000000000000e+00,1.947122099999999989e+01,4.975734700000000288e+01,0.000000000000000000e+00,2.821800800000000109e+00,1.764399999999999996e-02
3.000000000000000000e+00,1.148682299999999934e+01,1.411522600000000016e-01,3.000000000000000000e+00,1.947122099999999989e+01,4.975734700000000288e+01,0.000000000000000000e+00,2.871705599999999858e+00,3.528810000000000280e-02
4.000000000000000000e+00,1.168644199999999955e+01,2.117284000000000110e-01,3.000000000000000000e+00,1.947122099999999989e+01,4.975734700000000288e+01,0.000000000000000000e+00,2.921610499999999888e+00,5.293210000000000276e-02
5.000000000000000000e+00,1.188606099999999977e+01,2.823045299999999980e-01,3.000000000000000000e+00,1.947122099999999989e+01,4.975734700000000288e+01,0.000000000000000000e+00,2.971515399999999918e+00,7.057610000000000272e-02
6.000000000000000000e+00,1.208568099999999923e+01,3.528806600000000127e-01,3.000000000000000000e+00,1.947122099999999989e+01,4.975734700000000288e+01,0.000000000000000000e+00,3.021420200000000111e+00,8.822019999999999862e-02
7.000000000000000000e+00,1.228529999999999944e+01,4.234567900000000273e-01,3.000000000000000000e+00,1.947122099999999989e+01,4.975734700000000288e+01,0.000000000000000000e+00,3.071325100000000141e+00,1.058642000000000055e-01
8.000000000000000000e+00,1.248492000000000068e+01,4.940329199999999865e-01,3.000000000000000000e+00,1.947122099999999989e+01,4.975734700000000288e+01,0.000000000000000000e+00,3.121229899999999891e+00,1.235081999999999985e-01
9.000000000000000000e+00,1.268453899999999912e+01,5.646090499999999457e-01,3.000000000000000000e+00,1.947122099999999989e+01,4.975734700000000288e+01,0.000000000000000000e+00,3.171134799999999920e+00,1.411523000000000083e-01
1.000000000000000000e+01,1.288415900000000036e+01,6.351851899999999551e-01,3.000000000000000000e+00,1.947122099999999989e+01,4.975734700000000288e+01,0.000000000000000000e+00,3.221039699999999950e+00,1.587963000000000013e-01
1.100000000000000000e+01,1.308377800000000057e+01,7.057613200000000253e-01,3.000000000000000000e+00,1.947122099999999989e+01,4.975734700000000288e+01,0.000000000000000000e+00,3.270944500000000144e+00,1.764402999999999944e-01
1.200000000000000000e+01,1.328339800000000004e+01,7.763374499999999845e-01,3.000000000000000000e+00,1.947122099999999989e+01,4.975734700000000288e+01,0.000000000000000000e+00,3.320849400000000173e+00,1.940843999999999903e-01
1.300000000000000000e+01,1.348301700000000025e+01,8.469135800000000547e-01,3.000000000000000000e+00,1.947122099999999989e+01,4.975734700000000288e+01,0.000000000000000000e+00,3.370754199999999923e+00,2.117284000000000110e-01
1.400000000000000000e+01,1.368263600000000046e+01,9.174897100000000139e-01,3.000000000000000000e+00,1.947122099999999989e+01,4.975734700000000288e+01,0.000000000000000000e+00,3.420659099999999953e+00,2.293724000000000041e-01
1.500000000000000000e+01,1.388225599999999993e+01,9.880658399999999730e-01,3.000000000000000000e+00,1.947122099999999989e+01,4.975734700000000288e+01,0.000000000000000000e+00,3.470563999999999982e+00,2.470165000000000000e-01
1.600000000000000000e+01,1.408187500000000014e+01,1.058642000000000083e+00,3.000000000000000000e+00,1.947122099999999989e+01,4.975734700000000288e+01,0.000000000000000000e+00,3.520468800000000176e+00,2.646605000000000207e-01
1.700000000000000000e+01,1.428149499999999961e+01,1.129218099999999891e+00,3.000000000000000000e+00,1.947122099999999989e+01,4.975734700000000288e+01,0.000000000000000000e+00,3.570373700000000206e+00,2.823045000000000138e-01
1.800000000000000000e+01,1.448111399999999982e+01,1.199794199999999922e+00,3.000000000000000000e+00,1.947122099999999989e+01,4.975734700000000288e+01,0.000000000000000000e+00,3.620278599999999791e+00,2.999486000000000097e-01
1.900000000000000000e+01,1.468073399999999928e+01,1.270370400000000011e+00,3.000000000000000000e+00,1.947122099999999989e+01,4.975734700000000288e+01,0.000000000000000000e+00,3.670183399999999985e+00,3.175926000000000027e-01
2.000000000000000000e+01,1.488035299999999950e+01,1.340946500000000041e+00,3.000000000000000000e+00,1.947122099999999989e+01,4.975734700000000288e+01,0.000000000000000000e+00,3.720088300000000014e+00,3.352365999999999957e-01
2.100000000000000000e+01,1.507997300000000074e+01,1.411522600000000072e+00,3.000000000000000000e+00,1.947122099999999989e+01,4.975734700000000288e+01,0.000000000000000000e+00,3.769993100000000208e+00,3.528806999999999916e-01
2.200000000000000000e+01,1.527959199999999917e+01,1.482098799999999938e+00,3.000000000000000000e+00,1.947122099999999989e+01,4.975734700000000288e+01,0.000000000000000000e+00,3.819897999999999794e+00,3.705246999999999846e-01
2.300000000000000000e+01,1.547921099999999939e+01,1.552674899999999969e+00,3.000000000000000000e+00,1.947122099999999989e+01,4.975734700000000288e+01,0.000000000000000000e+00,3.869802899999999823e+00,3.881686999999999776e-01
2.400000000000000000e+01,1.567883100000000063e+01,1.623250999999999999e+00,3.000000000000000000e+00,1.947122099999999989e+01,4.975734700000000288e+01,0.000000000000000000e+00,3.919707700000000017e+00,4.058127999999999735e-01
2.500000000000000000e+01,1.587845000000000084e+01,1.693827200000000088e+00,3.000000000000000000e+00,1.947122099999999989e+01,4.975734700000000288e+01,0.000000000000000000e+00,3.969612600000000047e+00,4.234568000000000221e-01
2.600000000000000000e+01,1.607807000000000031e+01,1.764403299999999897e+00,3.000000000000000000e+00,1.947122099999999989e+01,4.975734700000000288e+01,0.000000000000000000e+00,4.019517399999999796e+00,4.411008000000000151e-01
2.700000000000000000e+01,1.627768899999999874e+01,1.834979399999999927e+00,3.000000000000000000e+00,1.947122099999999989e+01,4.975734700000000288e+01,0.000000000000000000e+00,4.069422300000000270e+00,4.587449000000000110e-01
2.800000000000000000e+01,1.647730900000000176e+01,1.905555600000000016e+00,3.000000000000000000e+00,1.947122099999999989e+01,4.975734700000000288e+01,0.000000000000000000e+00,4.119327199999999856e+00,4.763889000000000040e-01
2.900000000000000000e+01,1.667692800000000020e+01,1.976131700000000047e+00,3.000000000000000000e+00,1.947122099999999989e+01,4.975734700000000288e+01,0.000000000000000000e+00,4.169232000000000049e+00,4.940328999999999970e-01
3.000000000000000000e+01,1.687654799999999966e+01,2.046707800000000077e+00,3.000000000000000000e+00,1.947122099999999989e+01,4.975734700000000288e+01,0.000000000000000000e+00,4.219136899999999635e+00,5.116770000000000485e-01
3.100000000000000000e+01,1.707616700000000165e+01,2.117284000000000166e+00,3.000000000000000000e+00,1.947122099999999989e+01,4.975734700000000288e+01,0.000000000000000000e+00,4.269041699999999828e+00,5.293210000000000415e-01
3.200000000000000000e+01,1.727578600000000009e+01,2.187860099999999974e+00,3.000000000000000000e+00,1.947122099999999989e+01,4.975734700000000288e+01,0.000000000000000000e+00,4.318946600000000302e+00,5.469650000000000345e-01
3.300000000000000000e+01,1.747540599999999955e+01,2.258436199999999783e+00,3.000000000000000000e+00,1.947122099999999989e+01,4.975734700000000288e+01,0.000000000000000000e+00,4.368851499999999888e+00,5.646090999999999749e-01
3.400000000000000000e+01,1.767502500000000154e+01,2.329012300000000035e+00,3.000000000000000000e+00,1.947122099999999989e+01,4.975734700000000288e+01,0.000000000000000000e+00,4.418756300000000081e+00,5.822530999999999679e-01
3.500000000000000000e+01,1.787464500000000100e+01,2.399588500000000124e+00,3.000000000000000000e+00,1.947122099999999989e+01,4.975734700000000288e+01,0.000000000000000000e+00,4.468661199999999667e+00,5.998970999999999609e-01
3.600000000000000000e+01,1.807426399999999944e+01,2.470164599999999933e+00,3.000000000000000000e+00,1.947122099999999989e+01,4.975734700000000288e+01,0.000000000000000000e+00,4.518566100000000141e+00,6.175412000000000123e-01
3.700000000000000000e+01,1.827388399999999891e+01,2.540740700000000185e+00,3.000000000000000000e+00,1.947122099999999989e+01,4.975734700000000288e+01,0.000000000000000000e+00,4.568470900000000334e+00,6.351852000000000054e-01
3.800000000000000000e+01,1.847350300000000090e+01,2.611316899999999830e+00,3.000000000000000000e+00,1.947122099999999989e+01,4.975734700000000288e+01,0.000000000000000000e+00,4.618375799999999920e+00,6.528291999999999984e-01
3.900000000000000000e+01,1.867312300000000036e+01,2.681893000000000082e+00,3.000000000000000000e+00,1.947122099999999989e+01,4.975734700000000288e+01,0.000000000000000000e+00,4.668280600000000113e+00,6.704733000000000498e-01
4.000000000000000000e+01,1.887274199999999880e+01,2.752469099999999891e+00,3.000000000000000000e+00,1.947122099999999989e+01,4.975734700000000288e+01,0.000000000000000000e+00,4.718185499999999699e+00,6.881173000000000428e-01
4.100000000000000000e+01,1.907236100000000079e+01,2.823045299999999980e+00,3.000000000000000000e+00,1.947122099999999989e+01,4.975734700000000288e+01,0.000000000000000000e+00,4.768090400000000173e+00,7.057613000000000358e-01
4.200000000000000000e+01,1.927198100000000025e+01,2.893621399999999788e+00,3.000000000000000000e+00,1.947122099999999989e+01,4.975734700000000288e+01,0.000000000000000000e+00,4.817995200000000366e+00,7.234053000000000289e-01
4.300000000000000000e+01,1.947159999999999869e+01,2.964197500000000041e+00,3.000000000000000000e+00,1.947122099999999989e+01,4.975734700000000288e+01,0.000000000000000000e+00,4.867900099999999952e+00,7.410493999999999692e-01
