# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.000000000000000000e+00,3.068168899999999866e+00,0.000000000000000000e+00,1.930849899999999897e+00,3.119193699999999936e+01,2.445564800000000005e+01,0.000000000000000000e+00,7.670422000000000073e-01,0.000000000000000000e+00
2.000000000000000000e+00,3.192797199999999780e+00,7.604729999999999823e-02,1.969151300000000049e+00,3.051959300000000042e+01,2.552576499999999982e+01,1.070116400000000079e+00,7.981992999999999450e-01,1.901179999999999884e-02
3.000000000000000000e+00,3.311208600000000057e+00,1.494506499999999904e-01,2.006771500000000152e+00,2.988844100000000026e+01,2.656625100000000117e+01,2.110602399999999879e+00,8.278020999999999852e-01,3.736269999999999869e-02
4.000000000000000000e+00,3.423498700000000117e+00,2.201823499999999989e-01,2.043463000000000029e+00,2.929887599999999992e+01,2.757055899999999937e+01,3.114910399999999857e+00,8.558746999999999883e-01,5.504560000000000008e-02
5.000000000000000000e+00,3.529882800000000209e+00,2.882741500000000068e-01,2.079006300000000085e+00,2.875066999999999950e+01,2.853326099999999954e+01,4.077612499999999862e+00,8.824707000000000523e-01,7.206849999999999368e-02
6.000000000000000000e+00,3.630685099999999998e+00,3.538193499999999769e-01,2.113208499999999823e+00,2.824313300000000027e+01,2.944996400000000136e+01,4.994316099999999814e+00,9.076712999999999587e-01,8.845480000000000009e-02
7.000000000000000000e+00,3.726325800000000132e+00,4.169728100000000270e-01,2.145902599999999882e+00,2.777524199999999865e+01,3.031721699999999942e+01,5.861568499999999737e+00,9.315814000000000039e-01,1.042431999999999942e-01
8.000000000000000000e+00,3.817307399999999795e+00,4.779489599999999783e-01,2.176946500000000118e+00,2.734575299999999842e+01,3.113240599999999958e+01,6.676757799999999854e+00,9.543268999999999780e-01,1.194872000000000017e-01
9.000000000000000000e+00,3.904200900000000196e+00,5.370179000000000480e-01,2.206221300000000163e+00,2.695327199999999834e+01,3.189366300000000010e+01,7.438014899999999763e+00,9.760501999999999789e-01,1.342544999999999988e-01
1.000000000000000000e+01,3.987630799999999809e+00,5.944997899999999724e-01,2.233630199999999899e+00,2.659632099999999966e+01,3.259976900000000199e+01,8.144121000000000166e+00,9.969076999999999522e-01,1.486249000000000042e-01
1.100000000000000000e+01,4.068261500000000197e+00,6.507578099999999921e-01,2.259097500000000203e+00,2.627338100000000054e+01,3.325007200000000296e+01,8.794423500000000615e+00,1.017065399999999897e+00,1.626894999999999869e-01
1.200000000000000000e+01,4.146783300000000061e+00,7.061899900000000452e-01,2.282567100000000071e+00,2.598292199999999852e+01,3.384441100000000091e+01,9.388763100000000250e+00,1.036695799999999945e+00,1.765474999999999961e-01
1.300000000000000000e+01,4.223899900000000152e+00,7.612200599999999762e-01,2.304002000000000105e+00,2.572342199999999934e+01,3.438306099999999788e+01,9.927412699999999646e+00,1.055975000000000108e+00,1.903050000000000019e-01
1.400000000000000000e+01,4.300315200000000004e+00,8.162876199999999915e-01,2.323383399999999988e+00,2.549337900000000090e+01,3.486667800000000028e+01,1.041103000000000023e+01,1.075078800000000001e+00,2.040719000000000005e-01
1.500000000000000000e+01,4.376721899999999721e+00,8.718376799999999482e-01,2.340710399999999858e+00,2.529130899999999826e+01,3.529627099999999729e+01,1.084062300000000079e+01,1.094180500000000000e+00,2.179593999999999976e-01
1.600000000000000000e+01,4.453788600000000208e+00,9.283095999999999570e-01,2.355999800000000199e+00,2.511574500000000043e+01,3.567318000000000211e+01,1.121753200000000028e+01,1.113447099999999912e+00,2.320773999999999893e-01
1.700000000000000000e+01,4.532147799999999727e+00,9.861254799999999987e-01,2.369286300000000178e+00,2.496521900000000116e+01,3.599906800000000118e+01,1.154341900000000010e+01,1.133037000000000072e+00,2.465314000000000116e-01
1.800000000000000000e+01,4.612383099999999736e+00,1.045678000000000107e+00,2.380623599999999840e+00,2.483824900000000113e+01,3.627593199999999740e+01,1.182028299999999987e+01,1.153095800000000004e+00,2.614195000000000269e-01
1.900000000000000000e+01,4.695014500000000091e+00,1.107317099999999943e+00,2.390084799999999898e+00,2.473331100000000049e+01,3.650612399999999980e+01,1.205047599999999974e+01,1.173753599999999953e+00,2.768293000000000004e-01
2.000000000000000000e+01,4.780483000000000260e+00,1.171336500000000003e+00,2.397763799999999890e+00,2.464881199999999950e+01,3.669238699999999653e+01,1.223673900000000003e+01,1.195120799999999983e+00,2.928340999999999861e-01
2.100000000000000000e+01,4.869132900000000319e+00,1.237958300000000067e+00,2.403777799999999853e+00,2.458305199999999857e+01,3.683790400000000176e+01,1.238225599999999993e+01,1.217283200000000010e+00,3.094895999999999758e-01
2.200000000000000000e+01,4.961190900000000070e+00,1.307316700000000109e+00,2.408268500000000145e+00,2.453418500000000080e+01,3.694635799999999648e+01,1.249070999999999998e+01,1.240297699999999947e+00,3.268291999999999864e-01
2.300000000000000000e+01,5.056743599999999894e+00,1.379440400000000011e+00,2.411405100000000079e+00,2.450017300000000020e+01,3.702200599999999753e+01,1.256635799999999925e+01,1.264185899999999974e+00,3.448601000000000028e-01
2.400000000000000000e+01,5.155710299999999968e+00,1.454233200000000004e+00,2.413387000000000171e+00,2.447873200000000082e+01,3.706976099999999974e+01,1.261411200000000044e+01,1.288927600000000062e+00,3.635583000000000009e-01
2.500000000000000000e+01,5.257813399999999859e+00,1.531452800000000058e+00,2.414446600000000220e+00,2.446728399999999937e+01,3.709527899999999789e+01,1.263963000000000036e+01,1.314453300000000047e+00,3.828632000000000146e-01
