# X_IN,Y_IN,DY_over_DX,ANGLE,D2Y_over_DX2
1.230000000000000071e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.240000000000000036e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.250000000000000000e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.259999999999999964e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.269999999999999929e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.280000000000000071e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.290000000000000036e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.300000000000000000e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.309999999999999964e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.319999999999999929e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.330000000000000071e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.340000000000000036e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.350000000000000000e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.359999999999999964e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.369999999999999929e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.380000000000000071e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.390000000000000036e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.400000000000000000e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.409999999999999964e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.419999999999999929e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.430000000000000071e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.440000000000000036e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.450000000000000000e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.459999999999999964e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.469999999999999929e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.480000000000000071e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.490000000000000036e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.500000000000000000e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.509999999999999964e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.519999999999999929e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.530000000000000071e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.540000000000000036e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.550000000000000000e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.559999999999999964e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.569999999999999929e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.580000000000000071e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.590000000000000036e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.600000000000000000e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.610000000000000142e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.619999999999999929e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.630000000000000071e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.639999999999999858e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.650000000000000000e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.660000000000000142e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.669999999999999929e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.680000000000000071e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.689999999999999858e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.700000000000000000e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.710000000000000142e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.719999999999999929e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.730000000000000071e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.739999999999999858e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.750000000000000000e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.760000000000000142e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.769999999999999929e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.780000000000000071e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.789999999999999858e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.800000000000000000e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.810000000000000142e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.819999999999999929e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.830000000000000071e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.839999999999999858e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.850000000000000000e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.860000000000000142e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.869999999999999929e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.880000000000000071e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.889999999999999858e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.900000000000000000e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.910000000000000142e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.919999999999999929e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.930000000000000071e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.939999999999999858e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.950000000000000000e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.960000000000000142e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.969999999999999929e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.980000000000000071e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
1.989999999999999858e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
2.000000000000000000e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
2.010000000000000142e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
2.019999999999999929e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
2.030000000000000071e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
2.039999999999999858e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
2.050000000000000000e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
2.060000000000000142e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
2.069999999999999929e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
2.080000000000000071e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
2.089999999999999858e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
2.100000000000000000e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
2.110000000000000142e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
2.119999999999999929e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
2.130000000000000071e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
2.139999999999999858e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
2.150000000000000000e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
2.160000000000000142e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
2.169999999999999929e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
2.180000000000000071e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
2.189999999999999858e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
2.200000000000000000e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
2.210000000000000142e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
2.219999999999999929e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
2.230000000000000071e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
2.239999999999999858e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
2.250000000000000000e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
2.260000000000000142e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
2.269999999999999929e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
2.280000000000000071e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
2.289999999999999858e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
2.300000000000000000e+01,1.103903999999999996e+00,5.288014580000000020e-03,3.029780930000000039e-01,0.000000000000000000e+00
