# Untitled0,TW,TE,TAW,TP,RE_over_IN,RTHI,FRD,KCF1,KCF,RCFS,H,HI,FMY,KTHP,THETA_1,DELTA,DELTAstar__1,N,CH,H,HU,CTH,THU,DSU,X
3.100000000000000000e+01,5.400000000000000000e+02,4.831000000000000227e+02,8.566000000000000227e+02,5.206000000000000227e+02,3.010245000000000000e+06,4.649000000000000000e+03,9.167300000000000448e-01,3.009679999999999911e+00,2.792650000000000077e+00,2.997320000000000206e+00,1.611299999999999955e+00,1.340999999999999970e+00,1.287999999999999978e-01,1.282810000000000006e+00,1.675999999999999972e-03,1.619999999999999912e-02,2.700000000000000143e-03,6.118949999999999889e+00,2.071759000000000128e+00,3.209399999999999840e-03,3.235099999999999868e-03,3.209399999999999840e-03,3.235099999999999868e-03,6.689999999999999766e-03,1.977999999999999980e+00
3.200000000000000000e+01,5.400000000000000000e+02,4.745000000000000000e+02,8.557000000000000455e+02,5.176000000000000227e+02,2.949488000000000000e+06,4.867000000000000000e+03,9.038000000000000478e-01,2.983410000000000117e+00,2.734890000000000043e+00,2.927299999999999791e+00,1.655399999999999983e+00,1.339099999999999957e+00,1.268799999999999928e-01,1.233289999999999997e+00,1.815999999999999906e-03,1.770000000000000046e-02,3.004999999999999859e-03,6.118949999999999889e+00,2.071759000000000128e+00,3.209399999999999840e-03,3.235099999999999868e-03,3.209399999999999840e-03,3.235099999999999868e-03,6.689999999999999766e-03,1.977999999999999980e+00
3.300000000000000000e+01,5.400000000000000000e+02,4.663999999999999773e+02,8.548999999999999773e+02,5.147999999999999545e+02,2.891634000000000000e+06,5.084000000000000000e+03,8.915300000000000447e-01,2.958709999999999951e+00,2.680860000000000021e+00,2.852510000000000101e+00,1.698299999999999921e+00,1.337299999999999933e+00,1.127100000000000046e-01,1.205300000000000038e+00,1.959999999999999937e-03,1.940000000000000058e-02,3.328999999999999928e-03,6.118949999999999889e+00,2.071759000000000128e+00,3.209399999999999840e-03,3.235099999999999868e-03,3.209399999999999840e-03,3.235099999999999868e-03,6.689999999999999766e-03,1.977999999999999980e+00
3.400000000000000000e+01,5.400000000000000000e+02,4.581999999999999886e+02,8.540000000000000000e+02,5.118000000000000114e+02,2.831822000000000000e+06,5.291000000000000000e+03,8.788899999999999491e-01,2.936430000000000096e+00,2.628569999999999851e+00,2.776949999999999807e+00,1.743999999999999995e+00,1.335700000000000109e+00,9.336999999999999467e-02,1.191249999999999920e+00,2.112000000000000162e-03,2.110000000000000070e-02,3.684000000000000209e-03,6.118949999999999889e+00,2.071759000000000128e+00,3.209399999999999840e-03,3.235099999999999868e-03,3.209399999999999840e-03,3.235099999999999868e-03,6.689999999999999766e-03,1.977999999999999980e+00
3.500000000000000000e+01,5.400000000000000000e+02,4.496999999999999886e+02,8.532000000000000455e+02,5.088000000000000114e+02,2.769701000000000000e+06,5.487000000000000000e+03,8.657700000000000395e-01,2.916349999999999998e+00,2.577519999999999811e+00,2.703240000000000087e+00,1.792799999999999949e+00,1.334000000000000075e+00,7.384000000000000286e-02,1.183789999999999898e+00,2.272999999999999847e-03,2.290000000000000022e-02,4.074999999999999629e-03,6.118949999999999889e+00,2.071759000000000128e+00,3.209399999999999840e-03,3.235099999999999868e-03,3.209399999999999840e-03,3.235099999999999868e-03,6.689999999999999766e-03,1.977999999999999980e+00
3.600000000000000000e+01,5.400000000000000000e+02,4.411000000000000227e+02,8.522999999999999545e+02,5.056999999999999886e+02,2.706104000000000000e+06,5.673000000000000000e+03,8.523399999999999865e-01,2.898109999999999964e+00,2.527769999999999850e+00,2.633939999999999948e+00,1.844400000000000039e+00,1.332500000000000018e+00,5.650999999999999773e-02,1.178989999999999982e+00,2.442000000000000160e-03,2.489999999999999852e-02,4.504000000000000191e-03,6.118949999999999889e+00,2.071759000000000128e+00,3.209399999999999840e-03,3.235099999999999868e-03,3.209399999999999840e-03,3.235099999999999868e-03,6.689999999999999766e-03,1.977999999999999980e+00
3.700000000000000000e+01,5.400000000000000000e+02,4.323999999999999773e+02,8.513999999999999773e+02,5.026000000000000227e+02,2.641830000000000000e+06,5.850000000000000000e+03,8.387599999999999500e-01,2.881470000000000198e+00,2.479429999999999801e+00,2.569100000000000161e+00,1.898200000000000109e+00,1.330999999999999961e+00,4.148000000000000298e-02,1.175880000000000036e+00,2.619999999999999933e-03,2.699999999999999969e-02,4.972999999999999990e-03,6.118949999999999889e+00,2.071759000000000128e+00,3.209399999999999840e-03,3.235099999999999868e-03,3.209399999999999840e-03,3.235099999999999868e-03,6.689999999999999766e-03,1.977999999999999980e+00
3.800000000000000000e+01,5.400000000000000000e+02,4.238999999999999773e+02,8.505000000000000000e+02,4.993999999999999773e+02,2.577622000000000000e+06,6.019000000000000000e+03,8.251500000000000501e-01,2.866239999999999899e+00,2.432640000000000136e+00,2.508189999999999920e+00,1.953899999999999970e+00,1.329599999999999893e+00,2.840000000000000163e-02,1.174390000000000045e+00,2.807000000000000033e-03,2.929999999999999966e-02,5.484000000000000159e-03,6.118949999999999889e+00,2.071759000000000128e+00,3.209399999999999840e-03,3.235099999999999868e-03,3.209399999999999840e-03,3.235099999999999868e-03,6.689999999999999766e-03,1.977999999999999980e+00
3.900000000000000000e+01,5.400000000000000000e+02,4.153999999999999773e+02,8.496000000000000227e+02,4.963000000000000114e+02,2.514153000000000000e+06,6.179000000000000000e+03,8.116600000000000481e-01,2.852219999999999978e+00,2.387490000000000112e+00,2.450639999999999930e+00,2.010899999999999910e+00,1.328200000000000047e+00,1.679999999999999896e-02,1.174879999999999924e+00,3.001999999999999894e-03,3.169999999999999901e-02,6.035999999999999699e-03,6.118949999999999889e+00,2.071759000000000128e+00,3.209399999999999840e-03,3.235099999999999868e-03,3.209399999999999840e-03,3.235099999999999868e-03,6.689999999999999766e-03,1.977999999999999980e+00
4.000000000000000000e+01,5.400000000000000000e+02,4.071999999999999886e+02,8.487999999999999545e+02,4.933000000000000114e+02,2.452016000000000000e+06,6.333000000000000000e+03,7.983900000000000441e-01,2.839249999999999829e+00,2.344079999999999941e+00,2.396409999999999929e+00,2.068700000000000205e+00,1.326899999999999968e+00,6.570000000000000319e-03,1.177149999999999919e+00,3.204999999999999950e-03,3.420000000000000123e-02,6.629999999999999609e-03,6.118949999999999889e+00,2.071759000000000128e+00,3.209399999999999840e-03,3.235099999999999868e-03,3.209399999999999840e-03,3.235099999999999868e-03,6.689999999999999766e-03,1.977999999999999980e+00
