# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.000000000000000000e+00,6.778476300000000343e+00,0.000000000000000000e+00,2.777630700000000008e+00,2.110136599999999873e+01,4.527770799999999696e+01,0.000000000000000000e+00,1.694619099999999934e+00,0.000000000000000000e+00
2.000000000000000000e+00,6.932472599999999652e+00,5.984028300000000106e-02,2.798148999999999997e+00,2.093932500000000019e+01,4.570730100000000107e+01,4.295933200000000007e-01,1.733118099999999995e+00,1.496010000000000048e-02
3.000000000000000000e+00,7.083833499999999894e+00,1.194230000000000014e-01,2.816285000000000149e+00,2.079820700000000144e+01,4.608420999999999879e+01,8.065018200000000359e-01,1.770958400000000044e+00,2.985569999999999891e-02
4.000000000000000000e+00,7.233295100000000311e+00,1.789224799999999949e-01,2.832068500000000100e+00,2.067696899999999971e+01,4.641009799999999785e+01,1.132389499999999938e+00,1.808323799999999926e+00,4.473060000000000230e-02
5.000000000000000000e+00,7.381591700000000422e+00,2.385271700000000106e-01,2.845553400000000011e+00,2.057452899999999829e+01,4.668696200000000118e+01,1.409253400000000100e+00,1.845397900000000035e+00,5.963179999999999870e-02
6.000000000000000000e+00,7.529437099999999994e+00,2.984302999999999817e-01,2.856818699999999822e+00,2.048974400000000173e+01,4.691715399999999647e+01,1.639445700000000006e+00,1.882359300000000069e+00,7.460759999999999614e-02
7.000000000000000000e+00,7.677505299999999977e+00,3.588201500000000044e-01,2.865970100000000187e+00,2.042139399999999938e+01,4.710341700000000031e+01,1.825709100000000085e+00,1.919376299999999924e+00,8.970499999999999308e-02
8.000000000000000000e+00,7.826409199999999622e+00,4.198696399999999884e-01,2.873142000000000085e+00,2.036815299999999951e+01,4.724893399999999843e+01,1.971226099999999981e+00,1.956602299999999905e+00,1.049674000000000024e-01
9.000000000000000000e+00,7.976677900000000321e+00,4.817255999999999760e-01,2.878500199999999953e+00,2.032856100000000055e+01,4.735738800000000026e+01,2.079680100000000031e+00,1.994169499999999928e+00,1.204313999999999940e-01
1.000000000000000000e+01,8.128731099999999543e+00,5.444976799999999839e-01,2.882244200000000145e+00,2.030098999999999876e+01,4.743303600000000131e+01,2.155327999999999911e+00,2.032182800000000178e+00,1.361244000000000065e-01
1.100000000000000000e+01,8.282852000000000103e+00,6.082468699999999950e-01,2.884610499999999966e+00,2.028360500000000144e+01,4.748079100000000352e+01,2.203082499999999833e+00,2.070713000000000026e+00,1.520616999999999941e-01
