# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.200000000000000000e+01,1.716130399999999945e-01,4.586200500000000013e-01,1.039885600000000077e+00,7.407971499999999310e+01,3.495031299999999952e-01,3.497371100000000177e-01,4.290329999999999838e-02,1.146550000000000069e-01
1.300000000000000000e+01,1.978574700000000075e-01,5.455432500000000351e-01,1.056464099999999906e+00,7.118300999999999590e+01,5.825398699999999597e-01,5.827738500000000377e-01,4.946439999999999865e-02,1.363858000000000015e-01
1.400000000000000000e+01,2.348149300000000050e-01,6.490211999999999648e-01,1.080712899999999976e+00,6.771591700000000458e+01,9.805734099999999787e-01,9.808073899999999457e-01,5.870369999999999755e-02,1.622552999999999912e-01
1.500000000000000000e+01,2.759669499999999887e-01,7.477755000000000374e-01,1.109013000000000027e+00,6.438278400000000090e+01,1.512443399999999993e+00,1.512677400000000061e+00,6.899170000000000302e-02,1.869438999999999962e-01
1.600000000000000000e+01,3.189684400000000197e-01,8.388606899999999644e-01,1.140224600000000033e+00,6.128497800000000240e+01,2.164864600000000028e+00,2.165098500000000037e+00,7.974209999999999632e-02,2.097151999999999905e-01
1.700000000000000000e+01,3.623400199999999849e-01,9.219658600000000259e-01,1.173668500000000003e+00,5.843307899999999933e+01,2.924489799999999917e+00,2.924723800000000207e+00,9.058499999999999885e-02,2.304914999999999881e-01
1.800000000000000000e+01,4.050003699999999984e-01,9.973662599999999490e-01,1.208845399999999959e+00,5.581580900000000156e+01,3.777174899999999891e+00,3.777408900000000180e+00,1.012500999999999957e-01,2.493415999999999966e-01
1.900000000000000000e+01,4.461131600000000086e-01,1.065451900000000007e+00,1.245343599999999995e+00,5.341669999999999874e+01,4.708225299999999613e+00,4.708459200000000067e+00,1.115282999999999969e-01,2.663630000000000164e-01
2.000000000000000000e+01,4.850239399999999867e-01,1.126608199999999949e+00,1.282801999999999998e+00,5.121879899999999708e+01,5.702764799999999745e+00,5.702998799999999591e+00,1.212560000000000027e-01,2.816521000000000163e-01
