# Untitled0,STA_IN,Y_IN,DELR_IN,R_IN,DY_over_DX,D2Y_over_DX2,DA_over_DX,DR_over_DX,MACH_NO,_____DM_over_DX,PE_over_PO,BETA
1.100000000000000000e+01,7.824699999999999711e-02,2.522019999999999817e-01,1.072199999999999933e-03,2.532737999999999934e-01,5.250309999999999699e-02,6.789887000000000006e-01,1.611900000000000095e-03,5.411500000000000338e-02,1.178423599999999904e+00,1.530142600000000019e+00,4.240900000000000225e-01,-5.883899999999999686e-01
1.200000000000000000e+01,8.665599999999999692e-02,2.526669999999999749e-01,1.086099999999999999e-03,2.537532000000000121e-01,5.822589999999999710e-02,6.824383000000000532e-01,1.669200000000000024e-03,5.989509999999999973e-02,1.191591300000000020e+00,1.541305399999999937e+00,4.169200000000000128e-01,-5.900600000000000289e-01
1.300000000000000000e+01,9.514799999999999647e-02,2.531860000000000221e-01,1.100400000000000076e-03,2.542865000000000264e-01,6.403680000000000483e-02,6.864664999999999795e-01,1.735900000000000073e-03,6.577270000000000338e-02,1.204467900000000036e+00,1.548523300000000047e+00,4.099800000000000111e-01,-5.905000000000000249e-01
1.400000000000000000e+01,1.039289999999999936e-01,2.537749999999999728e-01,1.116199999999999918e-03,2.548910999999999816e-01,7.008449999999999402e-02,6.908410000000000384e-01,1.822700000000000015e-03,7.190720000000000445e-02,1.218358000000000052e+00,1.585752400000000062e+00,4.025799999999999934e-01,-6.022100000000000231e-01
1.500000000000000000e+01,1.129679999999999990e-01,2.544370000000000243e-01,1.132900000000000053e-03,2.555696000000000079e-01,7.634889999999999732e-02,6.948113000000000206e-01,1.880900000000000020e-03,7.822980000000000211e-02,1.232728599999999952e+00,1.572506900000000041e+00,3.950199999999999823e-01,-5.947299999999999809e-01
1.600000000000000000e+01,1.222260000000000013e-01,2.551729999999999832e-01,1.150600000000000104e-03,2.563237999999999905e-01,8.279830000000000523e-02,6.980716999999999617e-01,1.979100000000000130e-03,8.477729999999999988e-02,1.247122400000000075e+00,1.607822499999999932e+00,3.875399999999999956e-01,-6.059099999999999486e-01
1.700000000000000000e+01,1.319559999999999900e-01,2.560120000000000173e-01,1.170599999999999939e-03,2.571824999999999806e-01,8.960519999999999596e-02,7.005219999999999780e-01,2.068500000000000026e-03,9.167369999999999686e-02,1.263309000000000015e+00,1.638978100000000104e+00,3.792499999999999760e-01,-6.150499999999999856e-01
1.800000000000000000e+01,1.419989999999999863e-01,2.569469999999999810e-01,1.191500000000000068e-03,2.581386999999999987e-01,9.665010000000000268e-02,7.021515999999999869e-01,2.159200000000000008e-03,9.880930000000000268e-02,1.279513799999999923e+00,1.647335400000000005e+00,3.710700000000000109e-01,-6.158400000000000540e-01
1.900000000000000000e+01,1.525330000000000019e-01,2.580040000000000111e-01,1.215099999999999991e-03,2.592192999999999858e-01,1.040538000000000018e-01,7.091965000000000074e-01,2.277400000000000171e-03,1.063310999999999978e-01,1.297239699999999996e+00,1.682472299999999921e+00,3.622699999999999809e-01,-6.264999999999999458e-01
2.000000000000000000e+01,1.635489999999999999e-01,2.591930000000000067e-01,1.240599999999999906e-03,2.604337999999999931e-01,1.119398000000000060e-01,7.347626999999999908e-01,2.390600000000000103e-03,1.143302999999999958e-01,1.315771299999999977e+00,1.699548499999999907e+00,3.532299999999999884e-01,-6.303999999999999604e-01
2.100000000000000000e+01,1.751129999999999909e-01,2.605359999999999898e-01,1.269100000000000002e-03,2.618055000000000243e-01,1.206662000000000012e-01,7.822712000000000554e-01,2.534499999999999861e-03,1.232007999999999992e-01,1.335635700000000092e+00,1.731402399999999897e+00,3.437299999999999800e-01,-6.397399999999999753e-01
2.200000000000000000e+01,1.873090000000000033e-01,2.620660000000000212e-01,1.300900000000000016e-03,2.633670000000000178e-01,1.305626000000000009e-01,8.418615000000000403e-01,2.696299999999999999e-03,1.332589000000000135e-01,1.356927400000000006e+00,1.767519899999999922e+00,3.337499999999999911e-01,-6.504799999999999471e-01
2.300000000000000000e+01,2.001860000000000028e-01,2.638170000000000237e-01,1.336900000000000024e-03,2.651540000000000008e-01,1.418168999999999957e-01,9.083835999999999578e-01,2.874400000000000045e-03,1.446911999999999920e-01,1.379983299999999913e+00,1.795923600000000064e+00,3.231899999999999773e-01,-6.581900000000000528e-01
2.400000000000000000e+01,2.137999999999999901e-01,2.658320000000000127e-01,1.377200000000000082e-03,2.672090999999999772e-01,1.546791999999999889e-01,9.582559999999999967e-01,3.088800000000000053e-03,1.577679999999999916e-01,1.404512399999999994e+00,1.844887100000000002e+00,3.122500000000000275e-01,-6.733299999999999841e-01
2.500000000000000000e+01,2.282520000000000104e-01,2.681700000000000195e-01,1.423800000000000022e-03,2.695937999999999946e-01,1.687348999999999932e-01,9.624146000000000090e-01,3.338799999999999841e-03,1.720736999999999961e-01,1.431836899999999968e+00,1.911360200000000065e+00,3.004000000000000004e-01,-6.943099999999999827e-01
2.600000000000000000e+01,2.713949999999999974e-01,2.763450000000000073e-01,1.582800000000000092e-03,2.779273999999999911e-01,2.089449999999999918e-01,8.929228000000000165e-01,4.177799999999999743e-03,2.131226999999999983e-01,1.516953599999999902e+00,2.065529100000000007e+00,2.657800000000000162e-01,-7.408599999999999630e-01
2.700000000000000000e+01,3.339280000000000026e-01,2.911750000000000171e-01,1.888600000000000044e-03,2.930634999999999768e-01,2.612375000000000114e-01,7.597076000000000384e-01,5.680700000000000333e-03,2.669181999999999944e-01,1.654511700000000030e+00,2.255701000000000178e+00,2.169300000000000117e-01,-7.994700000000000140e-01
2.800000000000000000e+01,4.087640000000000162e-01,3.128810000000000202e-01,2.384600000000000174e-03,3.152658999999999878e-01,3.112372999999999945e-01,5.713338999999999501e-01,6.746399999999999619e-03,3.179836999999999803e-01,1.828329000000000093e+00,1.942771500000000096e+00,1.666499999999999926e-01,-6.909699999999999731e-01
2.900000000000000000e+01,4.948339999999999961e-01,3.417669999999999875e-01,2.977000000000000045e-03,3.447436999999999863e-01,3.508303999999999867e-01,3.666289999999999827e-01,6.440200000000000091e-03,3.572705999999999937e-01,1.957938799999999979e+00,1.145091499999999929e+00,1.364400000000000057e-01,-4.278100000000000236e-01
3.000000000000000000e+01,5.900720000000000409e-01,3.767840000000000078e-01,3.543699999999999888e-03,3.803273999999999821e-01,3.759069999999999911e-01,1.764700999999999909e-01,5.731299999999999936e-03,3.816382999999999859e-01,2.028977300000000206e+00,6.130698999999999455e-01,1.221700000000000008e-01,-2.461000000000000132e-01
3.100000000000000000e+01,6.933740000000000459e-01,4.165369999999999906e-01,4.111199999999999750e-03,4.206484999999999808e-01,3.844065999999999872e-01,7.660199999999999822e-03,5.405499999999999715e-03,3.898121999999999976e-01,2.077423800000000043e+00,4.170667000000000124e-01,1.132800000000000057e-01,-1.809900000000000120e-01
3.200000000000000000e+01,8.044759999999999689e-01,4.591950000000000198e-01,4.701199999999999997e-03,4.638965999999999923e-01,3.763412999999999897e-01,-1.115352000000000010e-01,5.312100000000000155e-03,3.816533999999999760e-01,2.117557899999999993e+00,3.426121999999999779e-01,1.063899999999999985e-01,-1.613600000000000034e-01
3.300000000000000000e+01,9.234109999999999818e-01,5.029860000000000442e-01,5.333199999999999746e-03,5.083195000000000352e-01,3.581177999999999861e-01,-1.668907000000000029e-01,5.405700000000000262e-03,3.635236000000000023e-01,2.155935299999999888e+00,3.187341000000000202e-01,1.001999999999999974e-01,-1.629200000000000093e-01
3.400000000000000000e+01,1.050324000000000035e+00,5.470720000000000027e-01,6.031700000000000082e-03,5.531036999999999759e-01,3.350860999999999978e-01,-1.828277000000000097e-01,5.629300000000000276e-03,3.407154000000000016e-01,2.195853099999999891e+00,3.121039999999999925e-01,9.413100000000000633e-02,-1.728300000000000114e-01
3.500000000000000000e+01,1.185362000000000027e+00,5.905559999999999699e-01,6.809899999999999808e-03,5.973663999999999641e-01,3.102033000000000151e-01,-1.747778000000000109e-01,5.915700000000000298e-03,3.161190999999999862e-01,2.237650599999999823e+00,3.058387000000000189e-01,8.816999999999999837e-02,-1.830600000000000005e-01
3.600000000000000000e+01,1.328538999999999914e+00,6.331769999999999898e-01,7.680099999999999601e-03,6.408568999999999516e-01,2.866195000000000270e-01,-1.548210999999999893e-01,6.239200000000000301e-03,2.928587000000000273e-01,2.280879999999999797e+00,2.973594999999999988e-01,8.240100000000000202e-02,-1.918100000000000083e-01
3.700000000000000000e+01,1.479726000000000097e+00,6.747450000000000392e-01,8.649199999999999250e-03,6.833941000000000043e-01,2.647924999999999862e-01,-1.370228000000000002e-01,6.572599999999999623e-03,2.713651000000000257e-01,2.325107399999999824e+00,2.873858000000000246e-01,7.689200000000000201e-02,-1.992099999999999982e-01
3.800000000000000000e+01,1.638638000000000039e+00,7.151279999999999859e-01,9.720899999999999333e-03,7.248485999999999541e-01,2.442452999999999985e-01,-1.248100999999999933e-01,6.903799999999999867e-03,2.511491000000000140e-01,2.369916499999999981e+00,2.764857000000000009e-01,7.169000000000000372e-02,-2.054199999999999915e-01
3.900000000000000000e+01,1.804831000000000074e+00,7.540029999999999788e-01,1.089599999999999944e-02,7.648992999999999487e-01,2.242829000000000073e-01,-1.160884999999999972e-01,7.230799999999999901e-03,2.315136999999999889e-01,2.414912499999999795e+00,2.650935999999999848e-01,6.682599999999999651e-02,-2.106000000000000094e-01
4.000000000000000000e+01,1.977710000000000079e+00,7.910439999999999694e-01,1.217479999999999951e-02,8.032192999999999694e-01,2.049379000000000062e-01,-1.083792999999999979e-01,7.555599999999999990e-03,2.124933999999999990e-01,2.459725300000000114e+00,2.535317000000000265e-01,6.231500000000000233e-02,-2.148599999999999954e-01
4.100000000000000000e+01,2.156530000000000058e+00,8.259670000000000067e-01,1.355519999999999989e-02,8.395221999999999962e-01,1.862086000000000019e-01,-1.015159999999999951e-01,7.874300000000000743e-03,1.940829000000000026e-01,2.504010699999999812e+00,2.420300999999999980e-01,5.816400000000000042e-02,-2.183100000000000041e-01
4.200000000000000000e+01,2.340413999999999994e+00,8.584899999999999753e-01,1.503250000000000072e-02,8.735224000000000322e-01,1.681506000000000112e-01,-9.496580000000000299e-02,8.184600000000000208e-03,1.763351999999999975e-01,2.547452900000000131e+00,2.307447999999999999e-01,5.436699999999999866e-02,-2.210000000000000020e-01
4.300000000000000000e+01,2.528366999999999809e+00,8.884199999999999875e-01,1.659980000000000136e-02,9.050196000000000351e-01,1.509234999999999882e-01,-8.863260000000000582e-02,8.482899999999999816e-03,1.594064000000000036e-01,2.589764800000000200e+00,2.197734000000000076e-01,5.091600000000000292e-02,-2.229800000000000115e-01
4.400000000000000000e+01,2.719291999999999820e+00,9.156220000000000470e-01,1.824730000000000102e-02,9.338689000000000018e-01,1.345878000000000074e-01,-8.269360000000000599e-02,8.764299999999999174e-03,1.433521000000000101e-01,2.630688199999999810e+00,2.091670999999999947e-01,4.779300000000000215e-02,-2.242800000000000071e-01
4.500000000000000000e+01,2.912023000000000028e+00,9.400269999999999460e-01,1.996279999999999930e-02,9.599893999999999927e-01,1.192079999999999945e-01,-7.716359999999999886e-02,9.024700000000000083e-03,1.282328000000000079e-01,2.669994200000000095e+00,1.989406999999999981e-01,4.497999999999999915e-02,-2.248999999999999888e-01
4.600000000000000000e+01,3.105337000000000014e+00,9.616329999999999600e-01,2.173140000000000141e-02,9.833638999999999575e-01,1.048023000000000010e-01,-7.210010000000000030e-02,9.259399999999999228e-03,1.140617000000000020e-01,2.707482300000000119e+00,1.890804000000000096e-01,4.245899999999999674e-02,-2.248100000000000098e-01
4.700000000000000000e+01,3.297994000000000092e+00,9.804859999999999687e-01,2.353649999999999839e-02,1.004022900000000051e+00,9.137629999999999364e-02,-6.739739999999999620e-02,9.464000000000000190e-03,1.008402000000000048e-01,2.742980100000000032e+00,1.795487000000000055e-01,4.020699999999999968e-02,-2.239800000000000124e-01
4.800000000000000000e+01,3.488754999999999828e+00,9.966920000000000224e-01,2.535969999999999891e-02,1.022051999999999961e+00,7.895220000000000016e-02,-6.297540000000000082e-02,9.634099999999999608e-03,8.858639999999999570e-02,2.776342300000000041e+00,1.702892000000000017e-01,3.820500000000000285e-02,-2.223199999999999898e-01
4.900000000000000000e+01,3.676416999999999824e+00,1.010401000000000105e+00,2.718179999999999902e-02,1.037582500000000074e+00,6.753170000000000006e-02,-5.881539999999999685e-02,9.765199999999999922e-03,7.729690000000000172e-02,2.807449800000000106e+00,1.612281999999999882e-01,3.643199999999999911e-02,-2.197399999999999909e-01
5.000000000000000000e+01,3.859836000000000045e+00,1.021797999999999984e+00,2.898289999999999894e-02,1.050781200000000082e+00,5.710980000000000223e-02,-5.486429999999999779e-02,9.852599999999999553e-03,6.696240000000000525e-02,2.836209000000000202e+00,1.522773000000000043e-01,3.486999999999999822e-02,-2.161200000000000065e-01
5.100000000000000000e+01,4.037956999999999574e+00,1.031101000000000045e+00,3.074349999999999999e-02,1.061844299999999963e+00,4.767559999999999854e-02,-5.106610000000000316e-02,9.891300000000000439e-03,5.756700000000000012e-02,2.862551299999999799e+00,1.433344000000000007e-01,3.350100000000000300e-02,-2.113099999999999978e-01
5.200000000000000000e+01,4.209838000000000413e+00,1.038540999999999936e+00,3.244480000000000280e-02,1.070985499999999924e+00,3.921329999999999955e-02,-4.736420000000000213e-02,9.876599999999999269e-03,4.908989999999999881e-02,2.886432300000000062e+00,1.342847000000000068e-01,3.230899999999999744e-02,-2.051199999999999968e-01
5.300000000000000000e+01,4.374676000000000009e+00,1.044361000000000095e+00,3.406950000000000256e-02,1.078430199999999894e+00,3.170139999999999764e-02,-4.369989999999999986e-02,9.803299999999999167e-03,4.150469999999999854e-02,2.907831600000000183e+00,1.250029000000000001e-01,3.127900000000000125e-02,-1.973499999999999976e-01
5.400000000000000000e+01,4.531819999999999737e+00,1.048802000000000012e+00,3.560209999999999764e-02,1.084404300000000099e+00,2.511460000000000081e-02,-4.001520000000000077e-02,9.666299999999999198e-03,3.478089999999999654e-02,2.926753300000000113e+00,1.153571000000000041e-01,3.039700000000000041e-02,-1.877600000000000102e-01
5.500000000000000000e+01,4.680801999999999907e+00,1.052098999999999895e+00,3.703000000000000042e-02,1.089129000000000014e+00,1.942150000000000126e-02,-3.625330000000000219e-02,9.461000000000000659e-03,2.888249999999999845e-02,2.943225899999999839e+00,1.052154000000000006e-01,2.964999999999999927e-02,-1.761399999999999910e-01
5.600000000000000000e+01,4.821341999999999572e+00,1.054470000000000018e+00,3.834329999999999683e-02,1.092812799999999918e+00,1.458629999999999996e-02,-3.236429999999999862e-02,9.183600000000000096e-03,2.376990000000000006e-02,2.957303299999999968e+00,9.445929999999999604e-02,2.902800000000000172e-02,-1.622599999999999876e-01
5.700000000000000000e+01,4.953365999999999936e+00,1.056111999999999940e+00,3.953580000000000289e-02,1.095648200000000072e+00,1.056649999999999950e-02,-2.833280000000000173e-02,8.832400000000000667e-03,1.939890000000000017e-02,2.969066300000000158e+00,8.300420000000000020e-02,2.851899999999999921e-02,-1.459799999999999986e-01
5.800000000000000000e+01,5.077011999999999858e+00,1.057201999999999975e+00,4.060470000000000051e-02,1.097806199999999954e+00,7.308199999999999939e-03,-2.407050000000000162e-02,8.409099999999999214e-03,1.571730000000000002e-02,2.978623799999999822e+00,7.083369999999999944e-02,2.811200000000000157e-02,-1.272699999999999942e-01
5.900000000000000000e+01,5.192638999999999783e+00,1.057884000000000047e+00,4.155149999999999816e-02,1.099435799999999963e+00,4.771599999999999973e-03,-1.958460000000000062e-02,7.921600000000000863e-03,1.269319999999999997e-02,2.986115199999999970e+00,5.804619999999999919e-02,2.779699999999999879e-02,-1.063400000000000040e-01
6.000000000000000000e+01,5.300830000000000375e+00,1.058286000000000060e+00,4.238150000000000250e-02,1.100667400000000073e+00,2.890900000000000067e-03,-1.510949999999999967e-02,7.386400000000000431e-03,1.027740000000000077e-02,2.991712699999999892e+00,4.491640000000000216e-02,2.756400000000000169e-02,-8.375299999999999412e-02
6.100000000000000000e+01,5.402393000000000001e+00,1.058500999999999914e+00,4.310449999999999698e-02,1.101605799999999968e+00,1.573100000000000019e-03,-1.085189999999999939e-02,6.831799999999999852e-03,8.404899999999999871e-03,2.995624199999999959e+00,3.195769999999999861e-02,2.740300000000000027e-02,-6.055599999999999872e-02
6.200000000000000000e+01,5.498352999999999824e+00,1.058602999999999961e+00,4.373409999999999798e-02,1.102336600000000111e+00,7.242999999999999872e-04,-7.049800000000000164e-03,6.299299999999999865e-03,7.023599999999999635e-03,2.998096499999999942e+00,1.996600000000000111e-02,2.730199999999999988e-02,-3.839499999999999857e-02
6.300000000000000000e+01,5.589961999999999875e+00,1.058640000000000025e+00,4.428830000000000267e-02,1.102928200000000025e+00,2.355000000000000051e-04,-3.911799999999999999e-03,5.844399999999999595e-03,6.079900000000000061e-03,2.999418499999999987e+00,1.000060000000000011e-02,2.724700000000000039e-02,-1.949599999999999944e-02
6.400000000000000000e+01,5.678681000000000090e+00,1.058645999999999976e+00,4.478920000000000123e-02,1.103435200000000060e+00,1.079999999999999993e-05,-1.319899999999999936e-03,5.525600000000000303e-03,5.536300000000000075e-03,2.999925100000000011e+00,3.266100000000000080e-03,2.722700000000000120e-02,-6.450299999999999957e-03
6.500000000000000000e+01,5.766187999999999647e+00,1.058642000000000083e+00,4.526229999999999837e-02,1.103904299999999949e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.288000000000000166e-03,5.288000000000000166e-03,3.000000000000000000e+00,0.000000000000000000e+00,2.722400000000000167e-02,0.000000000000000000e+00
