# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.000000000000000000e+00,7.662992800000000670e+01,0.000000000000000000e+00,1.100000000000000000e+01,5.215908599999999673e+00,7.449630399999999497e+01,0.000000000000000000e+00,5.747244600000000148e+00,0.000000000000000000e+00
2.000000000000000000e+00,7.539136899999999741e+01,1.130595300000000053e-01,1.099949999999999939e+01,5.216146499999999797e+00,7.449561300000000585e+01,6.904101600000000366e-04,5.654352600000000173e+00,8.479499999999999191e-03
3.000000000000000000e+00,7.416081400000000201e+01,2.253504799999999919e-01,1.099612899999999982e+01,5.217749999999999666e+00,7.449096000000000117e+01,5.343342099999999657e-03,5.562060999999999922e+00,1.690130000000000104e-02
4.000000000000000000e+00,7.293490099999999643e+01,3.370993600000000145e-01,1.098736399999999946e+01,5.221923699999999613e+00,7.447884999999999422e+01,1.745400399999999866e-02,5.470117600000000024e+00,2.528249999999999942e-02
5.000000000000000000e+00,7.170843299999999942e+01,4.486531599999999953e-01,1.097103000000000073e+01,5.229720099999999761e+00,7.445622899999999333e+01,4.007493899999999692e-02,5.378132500000000427e+00,3.364899999999999836e-02
6.000000000000000000e+00,7.047476799999999741e+01,5.604458500000000232e-01,1.094525499999999951e+01,5.242069700000000054e+00,7.442040099999999825e+01,7.590226399999999707e-02,5.285607599999999628e+00,4.203339999999999854e-02
7.000000000000000000e+00,6.922615100000000155e+01,6.729651399999999617e-01,1.090843699999999927e+01,5.259812799999999733e+00,7.436893700000000251e+01,1.273669799999999908e-01,5.191961300000000001e+00,5.047240000000000060e-02
8.000000000000000000e+00,6.795399999999999352e+01,7.867191999999999519e-01,1.085919499999999971e+01,5.283731399999999745e+00,7.429957799999999679e+01,1.967256099999999952e-01,5.096549999999999692e+00,5.900389999999999802e-02
9.000000000000000000e+00,6.664915499999999327e+01,9.022030599999999456e-01,1.079634300000000025e+01,5.314579400000000398e+00,7.421015599999999779e+01,2.861472600000000144e-01,4.998686600000000091e+00,6.766519999999999480e-02
1.000000000000000000e+01,6.530208299999999610e+01,1.019864099999999940e+00,1.071885299999999930e+01,5.353112099999999707e+00,7.409850699999999790e+01,3.977964299999999787e-01,4.897656200000000126e+00,7.648979999999999668e-02
1.100000000000000000e+01,6.390307099999999707e+01,1.140066500000000094e+00,1.062582899999999952e+01,5.400114399999999648e+00,7.396239199999999414e+01,5.339118999999999948e-01,4.792730299999999666e+00,8.550499999999999767e-02
1.200000000000000000e+01,6.244240200000000129e+01,1.263052899999999923e+00,1.051649100000000026e+01,5.456427800000000161e+00,7.379941999999999780e+01,6.968832299999999647e-01,4.683180199999999793e+00,9.472899999999999376e-02
1.300000000000000000e+01,6.091052700000000186e+01,1.388904600000000045e+00,1.039015700000000031e+01,5.522978000000000165e+00,7.360697700000000054e+01,8.893266699999999858e-01,4.568289499999999670e+00,1.041678000000000048e-01
1.400000000000000000e+01,5.929824500000000143e+01,1.517497199999999991e+00,1.024623099999999987e+01,5.600804000000000116e+00,7.338214100000000428e+01,1.114162600000000003e+00,4.447368400000000221e+00,1.138123000000000051e-01
1.500000000000000000e+01,5.759690200000000004e+01,1.648454000000000086e+00,1.008420600000000000e+01,5.691087600000000357e+00,7.312160699999999736e+01,1.374696700000000105e+00,4.319767699999999877e+00,1.236339999999999939e-01
1.600000000000000000e+01,5.579860899999999901e+01,1.781094500000000025e+00,9.903662900000000491e+00,5.795187999999999562e+00,7.282159599999999955e+01,1.674707500000000016e+00,4.184895700000000218e+00,1.335821000000000092e-01
1.700000000000000000e+01,5.389649399999999702e+01,1.914381099999999947e+00,9.704275499999999610e+00,5.914678399999999669e+00,7.247776100000000099e+01,2.018542099999999895e+00,4.042237000000000080e+00,1.435786000000000007e-01
1.800000000000000000e+01,5.188499000000000194e+01,2.046862700000000146e+00,9.485828500000000219e+00,6.051389099999999743e+00,7.208508100000000240e+01,2.411222200000000093e+00,3.891374299999999842e+00,1.535147000000000039e-01
1.900000000000000000e+01,4.976016299999999859e+01,2.176619899999999941e+00,9.248235100000000486e+00,6.207456800000000108e+00,7.163774100000000544e+01,2.858562599999999954e+00,3.732012199999999780e+00,1.632464999999999888e-01
2.000000000000000000e+01,4.752007299999999645e+01,2.301213800000000198e+00,8.991563199999999867e+00,6.385380900000000359e+00,7.112900199999999984e+01,3.367301499999999947e+00,3.564005400000000101e+00,1.725909999999999944e-01
2.100000000000000000e+01,4.516516699999999673e+01,2.417644199999999799e+00,8.716068200000000488e+00,6.588088499999999570e+00,7.055106000000000677e+01,3.945243200000000172e+00,3.387387499999999996e+00,1.813232999999999928e-01
2.200000000000000000e+01,4.269869299999999868e+01,2.522324900000000092e+00,8.422230900000000631e+00,6.819008400000000414e+00,6.989489500000000533e+01,4.601408600000000071e+00,3.202402000000000193e+00,1.891743999999999926e-01
2.300000000000000000e+01,4.012710200000000071e+01,2.611085200000000217e+00,8.110802299999999576e+00,7.082152699999999967e+00,6.915011900000000367e+01,5.346184300000000000e+00,3.009532600000000002e+00,1.958313999999999888e-01
2.400000000000000000e+01,3.746042099999999664e+01,2.679209699999999916e+00,7.782853399999999588e+00,7.382204100000000047e+00,6.830484800000000689e+01,6.191455099999999767e+00,2.809531600000000129e+00,2.009406999999999999e-01
2.500000000000000000e+01,3.471254600000000323e+01,2.721530399999999794e+00,7.439828300000000283e+00,7.724603000000000108e+00,6.734561399999999765e+01,7.150689700000000038e+00,2.603441000000000116e+00,2.041148000000000129e-01
2.600000000000000000e+01,3.190140900000000101e+01,2.732584999999999820e+00,7.083599999999999675e+00,8.115621600000000768e+00,6.625737399999999866e+01,8.238929900000000472e+00,2.392605699999999835e+00,2.049439000000000122e-01
2.700000000000000000e+01,2.904894699999999830e+01,2.706856600000000057e+00,6.716524200000000278e+00,8.562405099999999436e+00,6.502369699999999852e+01,9.472606000000000748e+00,2.178671000000000024e+00,2.030142000000000058e-01
2.800000000000000000e+01,2.618082599999999971e+01,2.639103299999999930e+00,6.341487299999999827e+00,9.072940400000000238e+00,6.362724699999999700e+01,1.086905600000000049e+01,1.963561899999999971e+00,1.979326999999999892e-01
