# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.000000000000000000e+00,3.950795099999999849e+01,0.000000000000000000e+00,8.673769999999999314e+00,6.620359099999999941e+00,7.045921900000000448e+01,0.000000000000000000e+00,2.963096399999999964e+00,0.000000000000000000e+00
2.000000000000000000e+00,4.054239100000000207e+01,1.221032699999999999e-01,8.834176499999999876e+00,6.499626799999999704e+00,7.080305400000000304e+01,3.438345899999999955e-01,3.040679299999999863e+00,9.157699999999999521e-03
3.000000000000000000e+00,4.151924900000000207e+01,2.410238600000000064e-01,8.978842900000000071e+00,6.394464700000000335e+00,7.110306500000000085e+01,6.438454000000000121e-01,3.113943700000000092e+00,1.807680000000000051e-02
4.000000000000000000e+00,4.244841799999999665e+01,3.571367400000000081e-01,9.108203599999999511e+00,6.303275499999999809e+00,7.136359899999999357e+01,9.043794899999999526e-01,3.183631399999999889e+00,2.678530000000000147e-02
5.000000000000000000e+00,4.333970899999999915e+01,4.710099700000000000e-01,9.222745700000000824e+00,6.224680399999999558e+00,7.158843500000000404e+01,1.129215400000000091e+00,3.250478199999999873e+00,3.532570000000000154e-02
6.000000000000000000e+00,4.420269600000000310e+01,5.833454599999999823e-01,9.323003999999999181e+00,6.157480699999999807e+00,7.178087800000000129e+01,1.321658800000000022e+00,3.315202199999999877e+00,4.375090000000000229e-02
7.000000000000000000e+00,4.504657600000000173e+01,6.949269900000000222e-01,9.409559700000000859e+00,6.100623900000000432e+00,7.194384999999999764e+01,1.484630200000000011e+00,3.378493199999999863e+00,5.211949999999999916e-02
8.000000000000000000e+00,4.588004800000000216e+01,8.065739699999999734e-01,9.483044899999999444e+00,6.053172100000000277e+00,7.207996500000000140e+01,1.620745600000000008e+00,3.441003600000000162e+00,6.049299999999999816e-02
9.000000000000000000e+00,4.671117799999999676e+01,9.190993200000000529e-01,9.544150500000000648e+00,6.014273700000000389e+00,7.219161400000000128e+01,1.732394800000000012e+00,3.503338400000000075e+00,6.893240000000000478e-02
1.000000000000000000e+01,4.754726699999999795e+01,1.033269699999999958e+00,9.593640300000000565e+00,5.983134899999999590e+00,7.228103600000000029e+01,1.821816399999999891e+00,3.566044999999999909e+00,7.749520000000000020e-02
1.100000000000000000e+01,4.839468200000000309e+01,1.149766400000000077e+00,9.632367999999999597e+00,5.958992000000000289e+00,7.235039399999999432e+01,1.891175100000000109e+00,3.629601099999999914e+00,8.623250000000000359e-02
1.200000000000000000e+01,4.925866099999999648e+01,1.269145399999999979e+00,9.661299400000000759e+00,5.941082999999999892e+00,7.240185900000000174e+01,1.942639800000000028e+00,3.694399600000000117e+00,9.518590000000000384e-02
1.300000000000000000e+01,5.014307399999999859e+01,1.391795499999999963e+00,9.681539199999999568e+00,5.928618300000000119e+00,7.243768699999999683e+01,1.978467100000000034e+00,3.760730500000000198e+00,1.043846999999999969e-01
1.400000000000000000e+01,5.105012800000000084e+01,1.517892999999999937e+00,9.694360400000000766e+00,5.920749400000000051e+00,7.246030700000000024e+01,2.001088000000000200e+00,3.828759600000000152e+00,1.138419999999999987e-01
1.500000000000000000e+01,5.198001699999999659e+01,1.647352399999999939e+00,9.701238099999999420e+00,5.916536899999999655e+00,7.247241800000000467e+01,2.013198699999999786e+00,3.898501299999999947e+00,1.235514000000000057e-01
1.600000000000000000e+01,5.293051299999999770e+01,1.779773000000000049e+00,9.703882999999999370e+00,5.914918499999999746e+00,7.247707099999999514e+01,2.017851600000000190e+00,3.969788400000000106e+00,1.334829999999999905e-01
1.700000000000000000e+01,5.389649399999999702e+01,1.914381099999999947e+00,9.704275499999999610e+00,5.914678399999999669e+00,7.247776100000000099e+01,2.018542099999999895e+00,4.042237000000000080e+00,1.435786000000000007e-01
1.800000000000000000e+01,6.633457500000000095e+01,3.647658600000000195e+00,9.704275499999999610e+00,5.914678399999999669e+00,7.247776100000000099e+01,2.018542099999999895e+00,4.975093099999999602e+00,2.735743999999999954e-01
