# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.100000000000000000e+01,7.506454099999999852e-02,4.166741700000000104e-01,1.006974700000000000e+00,8.325252500000000566e+01,2.347312600000000041e-02,2.315114700000000039e-02,5.629799999999999909e-03,3.125060000000000338e-02
1.200000000000000000e+01,2.370462600000000086e-01,1.344634000000000107e+00,1.058386899999999908e+00,7.087990200000000129e+01,5.473621800000000315e-01,5.470401999999999765e-01,1.777849999999999916e-02,1.008475999999999956e-01
1.300000000000000000e+01,4.759899300000000055e-01,1.940787299999999993e+00,1.134984299999999946e+00,6.177164599999999695e+01,1.821327099999999977e+00,1.821005100000000043e+00,3.569920000000000038e-02,1.455589999999999939e-01
