# X_IN,Y_IN,DY_over_DX,ANGLE,D2Y_over_DX2
2.160000000000000142e+00,9.388290000000000246e-01,5.141335639999999874e-01,2.720921699999999888e+01,-3.741498330000000289e-02
2.240000000000000213e+00,9.798280000000000323e-01,5.106881220000000221e-01,2.705286130000000000e+01,-4.872106489999999956e-02
2.319999999999999840e+00,1.020515999999999979e+00,5.064148080000000496e-01,2.685832920000000001e+01,-5.581429940000000312e-02
2.399999999999999911e+00,1.060848000000000013e+00,5.018680699999999995e-01,2.665061319999999867e+01,-5.785413310000000336e-02
2.479999999999999982e+00,1.100810000000000066e+00,4.971581460000000230e-01,2.643464219999999898e+01,-5.989396679999999668e-02
2.560000000000000053e+00,1.140389000000000097e+00,4.922850360000000092e-01,2.621033309999999972e+01,-6.193380049999999692e-02
2.640000000000000124e+00,1.179570999999999925e+00,4.872487380000000146e-01,2.597760059999999882e+01,-6.397363420000000411e-02
2.720000000000000195e+00,1.218344000000000094e+00,4.820492539999999826e-01,2.573635670000000175e+01,-6.601346789999999742e-02
2.799999999999999822e+00,1.256694999999999895e+00,4.766865829999999971e-01,2.548651130000000009e+01,-6.805330160000000461e-02
2.879999999999999893e+00,1.294610000000000039e+00,4.711607259999999742e-01,2.522797200000000117e+01,-7.009313529999999792e-02
2.959999999999999964e+00,1.332076000000000038e+00,4.654716819999999977e-01,2.496064429999999845e+01,-7.213296900000000511e-02
3.040000000000000036e+00,1.369080999999999992e+00,4.596194510000000122e-01,2.468443170000000109e+01,-7.417280260000000403e-02
3.120000000000000107e+00,1.405610999999999944e+00,4.536040330000000176e-01,2.439923569999999842e+01,-7.621263629999999734e-02
3.200000000000000178e+00,1.441656000000000049e+00,4.475317340000000144e-01,2.411003080000000054e+01,-7.533900849999999871e-02
3.279999999999999805e+00,1.477219000000000060e+00,4.415507770000000054e-01,2.382389309999999938e+01,-7.418492979999999348e-02
3.359999999999999876e+00,1.512305999999999928e+00,4.356621459999999724e-01,2.354093410000000119e+01,-7.303085099999999386e-02
3.439999999999999947e+00,1.546926999999999941e+00,4.298658410000000263e-01,2.326121720000000082e+01,-7.187677219999999423e-02
3.520000000000000018e+00,1.581086999999999909e+00,4.241618620000000006e-01,2.298480490000000032e+01,-7.072269350000000288e-02
3.600000000000000089e+00,1.614794999999999980e+00,4.185502099999999781e-01,2.271175810000000084e+01,-6.956861470000000325e-02
3.680000000000000160e+00,1.648058000000000023e+00,4.130308839999999870e-01,2.244213690000000128e+01,-6.841453599999999802e-02
3.759999999999999787e+00,1.680882999999999905e+00,4.076038840000000274e-01,2.217599990000000076e+01,-6.726045719999999839e-02
3.839999999999999858e+00,1.713276999999999939e+00,4.022692110000000154e-01,2.191340459999999979e+01,-6.610637849999999316e-02
3.919999999999999929e+00,1.745247999999999911e+00,3.970268639999999793e-01,2.165440720000000141e+01,-6.495229969999999353e-02
4.000000000000000000e+00,1.776804000000000050e+00,3.918768429999999747e-01,2.139906270000000177e+01,-6.379822100000000218e-02
4.080000000000000071e+00,1.807951000000000086e+00,3.868191480000000015e-01,2.114742460000000079e+01,-6.264414220000000255e-02
4.160000000000000142e+00,1.838697000000000026e+00,3.818537799999999760e-01,2.089954559999999972e+01,-6.149006340000000292e-02
4.240000000000000213e+00,1.869050000000000100e+00,3.769817269999999887e-01,2.065552620000000061e+01,-6.029203589999999890e-02
4.320000000000000284e+00,1.899016999999999955e+00,3.722076530000000272e-01,2.041565170000000151e+01,-5.905979590000000334e-02
4.400000000000000355e+00,1.928606000000000043e+00,3.675321590000000249e-01,2.018000340000000037e+01,-5.782755590000000084e-02
4.480000000000000426e+00,1.957824999999999926e+00,3.629552440000000102e-01,1.994863140000000001e+01,-5.659531579999999701e-02
4.559999999999999609e+00,1.986680999999999919e+00,3.584769090000000102e-01,1.972158440000000112e+01,-5.536307580000000145e-02
4.639999999999999680e+00,2.015184000000000086e+00,3.540971520000000261e-01,1.949890939999999873e+01,-5.413083579999999895e-02
4.719999999999999751e+00,2.043340000000000156e+00,3.498159750000000012e-01,1.928065249999999864e+01,-5.289859580000000339e-02
4.799999999999999822e+00,2.071156999999999915e+00,3.456333770000000194e-01,1.906685789999999869e+01,-5.166635580000000089e-02
4.879999999999999893e+00,2.098644000000000176e+00,3.415493580000000251e-01,1.885756860000000046e+01,-5.043411569999999705e-02
4.959999999999999964e+00,2.125807000000000002e+00,3.375639180000000183e-01,1.865282639999999859e+01,-4.920187570000000149e-02
5.040000000000000036e+00,2.152655999999999903e+00,3.336770580000000264e-01,1.845267159999999862e+01,-4.796963569999999899e-02
5.120000000000000107e+00,2.179197999999999968e+00,3.298887770000000219e-01,1.825714290000000162e+01,-4.673739570000000343e-02
5.200000000000000178e+00,2.205440999999999985e+00,3.261990750000000050e-01,1.806627819999999929e+01,-4.550515570000000093e-02
5.280000000000000249e+00,2.231393000000000182e+00,3.226079519999999756e-01,1.788011369999999900e+01,-4.427291559999999709e-02
5.360000000000000320e+00,2.257061000000000206e+00,3.191154079999999893e-01,1.769868430000000004e+01,-4.304067560000000153e-02
5.440000000000000391e+00,2.282453999999999983e+00,3.157214440000000177e-01,1.752202390000000065e+01,-4.180843559999999903e-02
5.519999999999999574e+00,2.307579000000000047e+00,3.124260580000000065e-01,1.735016489999999934e+01,-4.057619559999999653e-02
5.599999999999999645e+00,2.332444999999999879e+00,3.092351210000000017e-01,1.718344550000000126e+01,-3.919629189999999930e-02
5.679999999999999716e+00,2.357060000000000155e+00,3.061546520000000271e-01,1.702221259999999958e+01,-3.781542999999999710e-02
5.759999999999999787e+00,2.381432999999999911e+00,3.031846519999999989e-01,1.686649819999999877e+01,-3.643456810000000184e-02
5.839999999999999858e+00,2.405571999999999822e+00,3.003251209999999727e-01,1.671633269999999882e+01,-3.505370619999999965e-02
5.919999999999999929e+00,2.429488000000000092e+00,2.975760590000000039e-01,1.657174510000000112e+01,-3.367284429999999745e-02
6.000000000000000000e+00,2.453186999999999784e+00,2.949374659999999815e-01,1.643276309999999896e+01,-3.229198240000000220e-02
6.080000000000000071e+00,2.476681000000000132e+00,2.924093420000000165e-01,1.629941290000000009e+01,-3.091112050000000000e-02
6.160000000000000142e+00,2.499976000000000198e+00,2.899916869999999980e-01,1.617171959999999942e+01,-2.953025860000000127e-02
6.240000000000000213e+00,2.523082000000000047e+00,2.876845000000000097e-01,1.604970690000000033e+01,-2.814939669999999908e-02
6.320000000000000284e+00,2.546008000000000049e+00,2.854877829999999950e-01,1.593339699999999937e+01,-2.676853480000000035e-02
6.400000000000000355e+00,2.568763000000000130e+00,2.834015349999999822e-01,1.582281120000000030e+01,-2.538767290000000162e-02
6.480000000000000426e+00,2.591355000000000075e+00,2.814257560000000269e-01,1.571796930000000003e+01,-2.400681099999999943e-02
6.559999999999999609e+00,2.613793999999999951e+00,2.795604449999999908e-01,1.561889009999999978e+01,-2.262594910000000070e-02
6.639999999999999680e+00,2.636087999999999987e+00,2.778056039999999838e-01,1.552559109999999976e+01,-2.124508719999999851e-02
6.719999999999999751e+00,2.658246000000000109e+00,2.761612310000000070e-01,1.543808869999999978e+01,-1.986422529999999978e-02
6.799999999999999822e+00,2.680276999999999799e+00,2.746273280000000039e-01,1.535639809999999983e+01,-1.848336340000000105e-02
6.879999999999999893e+00,2.702189000000000174e+00,2.732038929999999755e-01,1.528053339999999949e+01,-1.710250149999999886e-02
6.959999999999999964e+00,2.723991999999999969e+00,2.718909270000000045e-01,1.521050770000000085e+01,-1.572163960000000013e-02
7.040000000000000036e+00,2.745694999999999997e+00,2.706884310000000071e-01,1.514633279999999971e+01,-1.434077769999999967e-02
7.120000000000000107e+00,2.767306000000000044e+00,2.695964029999999845e-01,1.508801979999999965e+01,-1.295991579999999921e-02
7.200000000000000178e+00,2.788832000000000200e+00,2.685804600000000208e-01,1.503374080000000035e+01,-1.261766679999999988e-02
7.280000000000000249e+00,2.810278999999999971e+00,2.675760850000000191e-01,1.498005269999999989e+01,-1.249168760000000065e-02
7.360000000000000320e+00,2.831644999999999968e+00,2.665817899999999852e-01,1.492687680000000050e+01,-1.236570830000000010e-02
7.440000000000000391e+00,2.852932000000000023e+00,2.655975720000000040e-01,1.487421409999999966e+01,-1.223972909999999914e-02
7.519999999999999574e+00,2.874140999999999835e+00,2.646234330000000190e-01,1.482206520000000083e+01,-1.211374980000000032e-02
7.599999999999999645e+00,2.895271999999999846e+00,2.636593720000000030e-01,1.477043109999999970e+01,-1.198777059999999936e-02
7.679999999999999716e+00,2.916326999999999892e+00,2.627053899999999831e-01,1.471931269999999969e+01,-1.186179130000000054e-02
7.759999999999999787e+00,2.937304999999999833e+00,2.617614850000000160e-01,1.466871070000000010e+01,-1.173581209999999958e-02
7.839999999999999858e+00,2.958209000000000088e+00,2.608276600000000167e-01,1.461862589999999962e+01,-1.160983280000000076e-02
7.919999999999999929e+00,2.979038000000000075e+00,2.599039120000000147e-01,1.456905929999999927e+01,-1.148385350000000020e-02
8.000000000000000000e+00,2.999794000000000072e+00,2.589902430000000089e-01,1.452001139999999957e+01,-1.135787429999999924e-02
8.080000000000000071e+00,3.020477000000000078e+00,2.580866520000000275e-01,1.447148319999999977e+01,-1.123189500000000042e-02
8.160000000000000142e+00,3.041087999999999791e+00,2.571931399999999868e-01,1.442347539999999917e+01,-1.110591579999999946e-02
8.240000000000000213e+00,3.061627999999999794e+00,2.563097060000000260e-01,1.437598870000000062e+01,-1.097993650000000064e-02
8.320000000000000284e+00,3.082097999999999782e+00,2.554363499999999787e-01,1.432902400000000043e+01,-1.085395729999999968e-02
8.400000000000000355e+00,3.102498000000000200e+00,2.545730729999999831e-01,1.428258180000000088e+01,-1.072797800000000086e-02
8.480000000000000426e+00,3.122828999999999855e+00,2.537198740000000119e-01,1.423666300000000007e+01,-1.060199879999999990e-02
8.560000000000000497e+00,3.143092999999999915e+00,2.528767530000000097e-01,1.419126830000000083e+01,-1.047601949999999935e-02
8.640000000000000568e+00,3.163289999999999935e+00,2.520437099999999764e-01,1.414639829999999954e+01,-1.035004030000000012e-02
8.720000000000000639e+00,3.183421000000000056e+00,2.512207459999999948e-01,1.410205380000000019e+01,-1.022406099999999957e-02
8.800000000000000711e+00,3.203485999999999834e+00,2.504078610000000094e-01,1.405823539999999916e+01,-1.009808180000000034e-02
8.880000000000000782e+00,3.223485999999999851e+00,2.496050529999999934e-01,1.401494379999999929e+01,-9.972102499999999786e-03
8.960000000000000853e+00,3.243422999999999945e+00,2.488123240000000014e-01,1.397217969999999987e+01,-9.846123249999999896e-03
9.039999999999999147e+00,3.263295999999999975e+00,2.480296740000000055e-01,1.392994359999999965e+01,-9.720144000000000006e-03
9.119999999999999218e+00,3.283107999999999915e+00,2.472567960000000009e-01,1.388821979999999989e+01,-9.603655529999999621e-03
9.199999999999999289e+00,3.302858000000000072e+00,2.464930710000000080e-01,1.384697530000000043e+01,-9.489469340000000752e-03
9.279999999999999361e+00,3.322547000000000139e+00,2.457384810000000086e-01,1.380620970000000014e+01,-9.375283150000000149e-03
9.359999999999999432e+00,3.342175999999999814e+00,2.449930250000000032e-01,1.376592370000000010e+01,-9.261096970000000372e-03
9.439999999999999503e+00,3.361746000000000123e+00,2.442567049999999906e-01,1.372611769999999964e+01,-9.146910779999999769e-03
9.519999999999999574e+00,3.381257000000000179e+00,2.435295199999999993e-01,1.368679230000000047e+01,-9.032724589999999165e-03
9.599999999999999645e+00,3.400710999999999817e+00,2.428114690000000020e-01,1.364794790000000013e+01,-8.918538409999999389e-03
9.679999999999999716e+00,3.420106999999999786e+00,2.421025539999999976e-01,1.360958519999999972e+01,-8.804352220000000520e-03
9.759999999999999787e+00,3.439448000000000061e+00,2.414027729999999872e-01,1.357170469999999973e+01,-8.690166029999999917e-03
9.839999999999999858e+00,3.458731999999999918e+00,2.407121269999999980e-01,1.353430670000000013e+01,-8.575979850000000140e-03
9.919999999999999929e+00,3.477962000000000220e+00,2.400306160000000022e-01,1.349739190000000022e+01,-8.461793659999999537e-03
1.000000000000000000e+01,3.497136999999999940e+00,2.393582399999999999e-01,1.346096069999999933e+01,-8.347607470000000668e-03
1.008000000000000007e+01,3.516258999999999801e+00,2.386949989999999910e-01,1.342501359999999977e+01,-8.233421289999999157e-03
1.016000000000000014e+01,3.535328999999999944e+00,2.380408930000000034e-01,1.338955100000000087e+01,-8.119235100000000288e-03
1.024000000000000021e+01,3.554345999999999783e+00,2.373959210000000097e-01,1.335457339999999959e+01,-8.005048909999999684e-03
1.032000000000000028e+01,3.573312000000000044e+00,2.367600850000000090e-01,1.332008139999999941e+01,-7.890862729999999908e-03
1.040000000000000036e+01,3.592227999999999977e+00,2.361333830000000022e-01,1.328607520000000086e+01,-7.776676540000000172e-03
1.048000000000000043e+01,3.611094000000000026e+00,2.355158159999999890e-01,1.325255540000000032e+01,-7.662490349999999568e-03
1.056000000000000050e+01,3.629910999999999888e+00,2.349073849999999963e-01,1.321952229999999950e+01,-7.548304169999999792e-03
1.064000000000000057e+01,3.648679000000000006e+00,2.343080879999999977e-01,1.318697650000000010e+01,-7.434117980000000056e-03
1.072000000000000064e+01,3.667400000000000215e+00,2.337179259999999925e-01,1.315491830000000029e+01,-7.319931790000000320e-03
1.080000000000000071e+01,3.686074000000000073e+00,2.331368990000000085e-01,1.312334809999999941e+01,-7.205745609999999676e-03
1.088000000000000078e+01,3.704702000000000162e+00,2.325650069999999903e-01,1.309226630000000036e+01,-7.091559419999999940e-03
1.096000000000000085e+01,3.723285000000000178e+00,2.320022489999999937e-01,1.306167340000000010e+01,-6.977373230000000204e-03
1.103999999999999915e+01,3.741823000000000121e+00,2.314486269999999901e-01,1.303156959999999920e+01,-6.863187050000000428e-03
1.111999999999999922e+01,3.760317000000000132e+00,2.309041390000000082e-01,1.300195539999999994e+01,-6.749000859999999824e-03
1.119999999999999929e+01,3.778767999999999905e+00,2.303687869999999915e-01,1.297283119999999990e+01,-6.634814670000000088e-03
1.127999999999999936e+01,3.797175999999999885e+00,2.298425689999999966e-01,1.294419730000000079e+01,-6.520628490000000312e-03
1.135999999999999943e+01,3.815542999999999907e+00,2.293253050000000071e-01,1.291604410000000058e+01,-6.412232200000000416e-03
1.143999999999999950e+01,3.833868999999999971e+00,2.288165980000000099e-01,1.288835060000000077e+01,-6.305439670000000281e-03
1.151999999999999957e+01,3.852154000000000078e+00,2.283164340000000125e-01,1.286111610000000027e+01,-6.198647150000000106e-03
1.159999999999999964e+01,3.870398999999999923e+00,2.278248139999999866e-01,1.283434109999999961e+01,-6.091854629999999930e-03
1.167999999999999972e+01,3.888605999999999785e+00,2.273417379999999877e-01,1.280802579999999935e+01,-5.985062099999999795e-03
1.175999999999999979e+01,3.906773999999999969e+00,2.268672039999999890e-01,1.278217060000000060e+01,-5.878269579999999619e-03
1.183999999999999986e+01,3.924904999999999866e+00,2.264012149999999890e-01,1.275677570000000038e+01,-5.771477050000000351e-03
1.191999999999999993e+01,3.942998999999999921e+00,2.259437679999999893e-01,1.273184140000000042e+01,-5.664684530000000176e-03
1.200000000000000000e+01,3.961056000000000132e+00,2.254948649999999888e-01,1.270736810000000006e+01,-5.557892010000000001e-03
1.208000000000000007e+01,3.979077999999999893e+00,2.250545049999999880e-01,1.268335590000000046e+01,-5.451099479999999865e-03
1.216000000000000014e+01,3.997065000000000090e+00,2.246226889999999865e-01,1.265980519999999920e+01,-5.344306959999999690e-03
1.224000000000000021e+01,4.015018000000000420e+00,2.241994160000000125e-01,1.263671620000000040e+01,-5.237514430000000422e-03
1.232000000000000028e+01,4.032937000000000438e+00,2.237846870000000099e-01,1.261408920000000045e+01,-5.130721910000000247e-03
1.240000000000000036e+01,4.050824000000000424e+00,2.233785010000000071e-01,1.259192449999999930e+01,-5.023929390000000071e-03
1.248000000000000043e+01,4.068678000000000239e+00,2.229808580000000040e-01,1.257022219999999990e+01,-4.917136859999999936e-03
1.256000000000000050e+01,4.086501000000000161e+00,2.225917590000000001e-01,1.254898260000000043e+01,-4.810344339999999760e-03
1.264000000000000057e+01,4.104293000000000191e+00,2.222112029999999960e-01,1.252820610000000023e+01,-4.703551809999999625e-03
1.272000000000000064e+01,4.122054999999999580e+00,2.218391909999999911e-01,1.250789269999999931e+01,-4.596759290000000317e-03
1.280000000000000071e+01,4.139788000000000245e+00,2.214757220000000137e-01,1.248804269999999939e+01,-4.489966770000000142e-03
1.288000000000000078e+01,4.157491000000000270e+00,2.211207960000000083e-01,1.246865640000000042e+01,-4.383174240000000006e-03
1.296000000000000085e+01,4.175167000000000073e+00,2.207744140000000022e-01,1.244973390000000002e+01,-4.276381719999999831e-03
1.303999999999999915e+01,4.192815999999999654e+00,2.204365749999999957e-01,1.243127549999999992e+01,-4.169589189999999695e-03
1.311999999999999922e+01,4.210436999999999763e+00,2.201072789999999890e-01,1.241328129999999952e+01,-4.062796670000000387e-03
1.319999999999999929e+01,4.228032999999999930e+00,2.197865270000000093e-01,1.239575160000000054e+01,-3.956004140000000252e-03
1.327999999999999936e+01,4.245603000000000016e+00,2.194743190000000010e-01,1.237868650000000059e+01,-3.849211620000000077e-03
1.335999999999999943e+01,4.263149000000000299e+00,2.191706529999999931e-01,1.236208629999999964e+01,-3.742419099999999901e-03
1.343999999999999950e+01,4.280670999999999893e+00,2.188755320000000115e-01,1.234595110000000062e+01,-3.635626570000000200e-03
1.351999999999999957e+01,4.298168999999999684e+00,2.185889530000000025e-01,1.233028110000000055e+01,-3.528834050000000024e-03
1.359999999999999964e+01,4.315644999999999953e+00,2.183109179999999927e-01,1.231507640000000059e+01,-3.422041519999999889e-03
1.367999999999999972e+01,4.333098999999999812e+00,2.180414270000000099e-01,1.230033730000000070e+01,-3.315249000000000147e-03
1.375999999999999979e+01,4.350532000000000288e+00,2.177804779999999996e-01,1.228606380000000087e+01,-3.208456479999999972e-03
1.383999999999999986e+01,4.367943999999999605e+00,2.175280739999999879e-01,1.227225619999999928e+01,-3.101663949999999836e-03
1.391999999999999993e+01,4.385336999999999819e+00,2.172811269999999906e-01,1.225874570000000041e+01,-3.098259260000000171e-03
1.400000000000000000e+01,4.402708999999999762e+00,2.170319950000000053e-01,1.224511440000000029e+01,-3.130037679999999895e-03
1.408000000000000007e+01,4.420061999999999713e+00,2.167803209999999980e-01,1.223134240000000084e+01,-3.161816100000000053e-03
1.416000000000000014e+01,4.437394000000000283e+00,2.165261039999999970e-01,1.221742990000000084e+01,-3.193594520000000211e-03
1.424000000000000021e+01,4.454705999999999833e+00,2.162693450000000017e-01,1.220337679999999914e+01,-3.225372939999999935e-03
1.432000000000000028e+01,4.471997000000000000e+00,2.160100440000000122e-01,1.218918309999999927e+01,-3.257151360000000093e-03
1.440000000000000036e+01,4.489266999999999896e+00,2.157482010000000006e-01,1.217484860000000069e+01,-3.288929779999999817e-03
1.448000000000000043e+01,4.506516999999999662e+00,2.154838159999999947e-01,1.216037339999999922e+01,-3.320708199999999975e-03
1.456000000000000050e+01,4.523744999999999905e+00,2.152168879999999951e-01,1.214575740000000081e+01,-3.352486620000000132e-03
1.464000000000000057e+01,4.540950999999999738e+00,2.149474180000000012e-01,1.213100050000000074e+01,-3.384265029999999896e-03
1.472000000000000064e+01,4.558136000000000188e+00,2.146754060000000131e-01,1.211610280000000017e+01,-3.416043450000000054e-03
1.480000000000000071e+01,4.575299000000000227e+00,2.144008510000000034e-01,1.210106419999999972e+01,-3.447821870000000212e-03
1.488000000000000078e+01,4.592439999999999856e+00,2.141237539999999995e-01,1.208588450000000059e+01,-3.479600289999999936e-03
1.496000000000000085e+01,4.609558999999999962e+00,2.138441150000000013e-01,1.207056389999999979e+01,-3.511378710000000094e-03
1.503999999999999915e+01,4.626655000000000406e+00,2.135619330000000093e-01,1.205510220000000032e+01,-3.543157129999999818e-03
1.511999999999999922e+01,4.643729000000000440e+00,2.132772099999999948e-01,1.203949940000000041e+01,-3.574935549999999976e-03
1.519999999999999929e+01,4.660779999999999923e+00,2.129899439999999866e-01,1.202375550000000004e+01,-3.606713970000000134e-03
1.527999999999999936e+01,4.677806999999999604e+00,2.127001350000000124e-01,1.200787030000000044e+01,-3.638492389999999858e-03
1.535999999999999943e+01,4.694811999999999763e+00,2.124077849999999879e-01,1.199184400000000039e+01,-3.670270810000000015e-03
1.543999999999999950e+01,4.711791999999999980e+00,2.121128919999999973e-01,1.197567629999999994e+01,-3.702049230000000173e-03
1.551999999999999957e+01,4.728749999999999787e+00,2.118154570000000125e-01,1.195936720000000086e+01,-3.733827649999999897e-03
1.559999999999999964e+01,4.745682999999999652e+00,2.115154800000000057e-01,1.194291680000000078e+01,-3.765606070000000055e-03
1.567999999999999972e+01,4.762591999999999715e+00,2.112129600000000051e-01,1.192632500000000029e+01,-3.797384490000000213e-03
1.575999999999999979e+01,4.779476999999999975e+00,2.109078980000000103e-01,1.190959160000000061e+01,-3.829162909999999937e-03
1.583999999999999986e+01,4.796337000000000295e+00,2.106002939999999934e-01,1.189271669999999936e+01,-3.860941330000000095e-03
1.591999999999999993e+01,4.813172999999999924e+00,2.102901480000000101e-01,1.187570030000000010e+01,-3.892719749999999819e-03
1.600000000000000000e+01,4.829983999999999611e+00,2.099774590000000052e-01,1.185854220000000048e+01,-3.924498170000000410e-03
1.607999999999999829e+01,4.846769000000000105e+00,2.096622280000000060e-01,1.184124240000000050e+01,-3.956276580000000175e-03
1.616000000000000014e+01,4.863528999999999769e+00,2.093444550000000126e-01,1.182380080000000078e+01,-3.988054999999999899e-03
1.623999999999999844e+01,4.880264000000000379e+00,2.090241389999999977e-01,1.180621750000000070e+01,-4.019833419999999623e-03
1.632000000000000028e+01,4.896973000000000020e+00,2.087012809999999885e-01,1.178849240000000087e+01,-4.051611840000000214e-03
1.639999999999999858e+01,4.913655999999999580e+00,2.083758810000000128e-01,1.177062530000000073e+01,-4.083390259999999938e-03
1.648000000000000043e+01,4.930312999999999946e+00,2.080479389999999873e-01,1.175261629999999968e+01,-4.115168679999999662e-03
1.655999999999999872e+01,4.946944000000000230e+00,2.077174539999999958e-01,1.173446539999999949e+01,-4.146947100000000254e-03
1.664000000000000057e+01,4.963548000000000293e+00,2.073844270000000101e-01,1.171617230000000021e+01,-4.178725519999999978e-03
1.671999999999999886e+01,4.980125000000000135e+00,2.070488580000000023e-01,1.169773720000000061e+01,-4.210503939999999702e-03
1.680000000000000071e+01,4.996675999999999895e+00,2.067118239999999885e-01,1.167921920000000036e+01,-4.209879389999999881e-03
1.687999999999999901e+01,5.013199000000000183e+00,2.063753219999999999e-01,1.166072780000000009e+01,-4.202672660000000143e-03
1.696000000000000085e+01,5.029696000000000389e+00,2.060393960000000135e-01,1.164226580000000055e+01,-4.195465930000000405e-03
1.703999999999999915e+01,5.046166000000000373e+00,2.057040470000000010e-01,1.162383290000000002e+01,-4.188259199999999800e-03
1.712000000000000099e+01,5.062609000000000137e+00,2.053692749999999900e-01,1.160542930000000084e+01,-4.181052470000000063e-03
1.719999999999999929e+01,5.079024999999999679e+00,2.050350790000000090e-01,1.158705499999999944e+01,-4.173845730000000365e-03
1.728000000000000114e+01,5.095413999999999888e+00,2.047014600000000017e-01,1.156870999999999938e+01,-4.166638999999999760e-03
1.735999999999999943e+01,5.111777000000000015e+00,2.043684169999999967e-01,1.155039430000000067e+01,-4.159432270000000022e-03
1.744000000000000128e+01,5.128112999999999921e+00,2.040359499999999937e-01,1.153210789999999974e+01,-4.152225540000000284e-03
1.751999999999999957e+01,5.144422999999999746e+00,2.037040609999999918e-01,1.151385080000000016e+01,-4.145018809999999679e-03
1.760000000000000142e+01,5.160706000000000238e+00,2.033727469999999926e-01,1.149562309999999954e+01,-4.137812069999999981e-03
1.767999999999999972e+01,5.176961999999999620e+00,2.030420109999999945e-01,1.147742479999999965e+01,-4.130605340000000243e-03
1.776000000000000156e+01,5.193192999999999948e+00,2.027118509999999985e-01,1.145925579999999933e+01,-4.123398609999999638e-03
1.783999999999999986e+01,5.209395999999999916e+00,2.023822670000000046e-01,1.144111619999999974e+01,-4.116191879999999900e-03
1.792000000000000171e+01,5.225573999999999941e+00,2.020532600000000123e-01,1.142300610000000027e+01,-4.108985150000000162e-03
1.800000000000000000e+01,5.241724999999999746e+00,2.017248289999999944e-01,1.140492530000000038e+01,-4.101778420000000425e-03
1.807999999999999829e+01,5.257850000000000357e+00,2.013969750000000059e-01,1.138687410000000000e+01,-4.094571679999999859e-03
1.816000000000000014e+01,5.273947999999999858e+00,2.010696979999999912e-01,1.136885219999999919e+01,-4.087364950000000122e-03
