# Untitled0,TW,TE,TAW,TP,RE_over_IN,RTHI,FRD,KCF1,KCF,RCFS,H,HI,FMY,KTHP,THETA_1,DELTA,DELTAstar__1,N,CH,H,HU,CTH,THU,DSU,X
2.800000000000000000e+01,5.400000000000000000e+02,6.295000000000000000e+02,1.127000000000000000e+03,5.688999999999999773e+02,1.119560000000000000e+06,1.953000000000000000e+03,1.103620000000000045e+00,3.586869999999999781e+00,3.968989999999999796e+00,4.030710000000000015e+00,1.044799999999999951e+00,1.373399999999999954e+00,4.403099999999999792e-01,1.323239999999999972e+00,1.572000000000000047e-03,1.299999999999999940e-02,1.642000000000000013e-03,5.565669999999999895e+00,4.520552999999999599e+00,2.775000000000000123e-03,2.814600000000000001e-03,2.775000000000000123e-03,2.814600000000000001e-03,1.263000000000000060e-02,7.489999999999999991e-01
2.900000000000000000e+01,5.400000000000000000e+02,4.991000000000000227e+02,1.110299999999999955e+03,5.261000000000000227e+02,1.018292000000000000e+06,1.766000000000000000e+03,9.494799999999999907e-01,3.665169999999999817e+00,3.476510000000000211e+00,3.576540000000000052e+00,1.560100000000000042e+00,1.369399999999999951e+00,-2.558900000000000063e-01,2.252479999999999816e+00,1.814000000000000074e-03,1.660000000000000017e-02,2.830000000000000050e-03,5.565669999999999895e+00,4.520552999999999599e+00,2.775000000000000123e-03,2.814600000000000001e-03,2.775000000000000123e-03,2.814600000000000001e-03,1.263000000000000060e-02,7.489999999999999991e-01
3.000000000000000000e+01,5.400000000000000000e+02,2.275000000000000000e+02,1.075500000000000000e+03,4.181999999999999886e+02,6.533450000000000000e+05,9.870000000000000000e+02,5.368399999999999839e-01,4.178659999999999819e+00,2.273210000000000175e+00,2.412690000000000001e+00,4.494299999999999962e+00,1.359299999999999953e+00,-6.986099999999999532e-01,3.141820000000000057e+00,2.769999999999999893e-03,3.749999999999999861e-02,1.245100000000000026e-02,5.565669999999999895e+00,4.520552999999999599e+00,2.775000000000000123e-03,2.814600000000000001e-03,2.775000000000000123e-03,2.814600000000000001e-03,1.263000000000000060e-02,7.489999999999999991e-01
3.100000000000000000e+01,5.400000000000000000e+02,2.016999999999999886e+02,1.072200000000000045e+03,4.056000000000000227e+02,6.093900000000000000e+05,1.094000000000000000e+03,4.868999999999999995e-01,4.079559999999999853e+00,2.028820000000000068e+00,2.215660000000000185e+00,5.165799999999999947e+00,1.352000000000000091e+00,9.295000000000000484e-02,7.716199999999999726e-01,3.616999999999999989e-03,5.290000000000000258e-02,1.868600000000000122e-02,6.290309999999999846e+00,1.735114899999999949e+01,1.103170000000000019e-02,1.151190000000000026e-02,1.103170000000000019e-02,1.151190000000000026e-02,1.935300000000000076e-01,1.385999999999999943e+01
3.200000000000000000e+01,5.400000000000000000e+02,1.775000000000000000e+02,1.069099999999999909e+03,3.931000000000000227e+02,5.667120000000000000e+05,9.050000000000000000e+02,4.372800000000000020e-01,4.265850000000000364e+00,1.925640000000000018e+00,2.130799999999999805e+00,5.990199999999999747e+00,1.352300000000000058e+00,1.052199999999999941e-01,6.880500000000000504e-01,3.586000000000000212e-03,5.630000000000000282e-02,2.148299999999999862e-02,6.290309999999999846e+00,1.735114899999999949e+01,1.103170000000000019e-02,1.151190000000000026e-02,1.103170000000000019e-02,1.151190000000000026e-02,1.935300000000000076e-01,1.385999999999999943e+01
3.300000000000000000e+01,5.400000000000000000e+02,1.555000000000000000e+02,1.066299999999999955e+03,3.811999999999999886e+02,5.270010000000000000e+05,9.040000000000000000e+02,3.899000000000000243e-01,4.266729999999999912e+00,1.740750000000000020e+00,1.916139999999999954e+00,6.942400000000000126e+00,1.347099999999999964e+00,8.709999999999999687e-02,5.824500000000000233e-01,4.312999999999999994e-03,7.359999999999999876e-02,2.993900000000000033e-02,6.290309999999999846e+00,1.735114899999999949e+01,1.103170000000000019e-02,1.151190000000000026e-02,1.103170000000000019e-02,1.151190000000000026e-02,1.935300000000000076e-01,1.385999999999999943e+01
3.400000000000000000e+01,5.400000000000000000e+02,1.361999999999999886e+02,1.063799999999999955e+03,3.700000000000000000e+02,4.912160000000000000e+05,8.160000000000000000e+02,3.460400000000000142e-01,4.372849999999999682e+00,1.609529999999999905e+00,1.739610000000000101e+00,8.037800000000000722e+00,1.344400000000000039e+00,5.723999999999999921e-02,6.006099999999999772e-01,4.702999999999999715e-03,8.709999999999999687e-02,3.780300000000000327e-02,6.290309999999999846e+00,1.735114899999999949e+01,1.103170000000000019e-02,1.151190000000000026e-02,1.103170000000000019e-02,1.151190000000000026e-02,1.935300000000000076e-01,1.385999999999999943e+01
3.500000000000000000e+01,5.400000000000000000e+02,1.195000000000000000e+02,1.061700000000000045e+03,3.598000000000000114e+02,4.597150000000000000e+05,7.750000000000000000e+02,3.064200000000000257e-01,4.428359999999999630e+00,1.471019999999999994e+00,1.551209999999999978e+00,9.260300000000000864e+00,1.340400000000000036e+00,2.801999999999999977e-02,6.249400000000000510e-01,5.375999999999999703e-03,1.086000000000000021e-01,4.978599999999999692e-02,6.290309999999999846e+00,1.735114899999999949e+01,1.103170000000000019e-02,1.151190000000000026e-02,1.103170000000000019e-02,1.151190000000000026e-02,1.935300000000000076e-01,1.385999999999999943e+01
3.600000000000000000e+01,5.400000000000000000e+02,1.052999999999999972e+02,1.059900000000000091e+03,3.506999999999999886e+02,4.324340000000000000e+05,7.470000000000000000e+02,2.712899999999999756e-01,4.467109999999999914e+00,1.341949999999999976e+00,1.387909999999999977e+00,1.060149999999999970e+01,1.335900000000000087e+00,9.079999999999999530e-03,6.375300000000000411e-01,6.210000000000000242e-03,1.368999999999999939e-01,6.583999999999999575e-02,6.290309999999999846e+00,1.735114899999999949e+01,1.103170000000000019e-02,1.151190000000000026e-02,1.103170000000000019e-02,1.151190000000000026e-02,1.935300000000000076e-01,1.385999999999999943e+01
3.700000000000000000e+01,5.400000000000000000e+02,9.340000000000000568e+01,1.058299999999999955e+03,3.425000000000000000e+02,4.089900000000000000e+05,7.330000000000000000e+02,2.406200000000000006e-01,4.488610000000000433e+00,1.223510000000000097e+00,1.250960000000000072e+00,1.204770000000000074e+01,1.331099999999999950e+00,4.299999999999999894e-04,6.223800000000000443e-01,7.230999999999999581e-03,1.738000000000000100e-01,8.711800000000000099e-02,6.290309999999999846e+00,1.735114899999999949e+01,1.103170000000000019e-02,1.151190000000000026e-02,1.103170000000000019e-02,1.151190000000000026e-02,1.935300000000000076e-01,1.385999999999999943e+01
