# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.000000000000000000e+00,1.113194999999999979e+01,0.000000000000000000e+00,2.912405300000000086e+00,2.008164400000000072e+01,3.772542700000000337e+01,0.000000000000000000e+00,8.348963000000000356e-01,0.000000000000000000e+00
2.000000000000000000e+00,1.186479399999999984e+01,2.758860699999999833e-01,3.073985700000000154e+00,1.898439099999999868e+01,3.991411899999999946e+01,2.188691700000000129e+00,8.898595999999999728e-01,2.069150000000000156e-02
3.000000000000000000e+00,1.247415200000000013e+01,5.182136499999999701e-01,3.231083400000000161e+00,1.802872199999999836e+01,4.189312699999999978e+01,4.167700400000000194e+00,9.355613999999999875e-01,3.886599999999999777e-02
4.000000000000000000e+00,1.296454499999999932e+01,7.230428399999999645e-01,3.381810100000000041e+00,1.719949499999999887e+01,4.366529200000000088e+01,5.939865199999999845e+00,9.723408999999999525e-01,5.422819999999999724e-02
5.000000000000000000e+00,1.334496900000000075e+01,8.890073800000000137e-01,3.524858800000000070e+00,1.648111499999999907e+01,4.524180900000000349e+01,7.516382100000000399e+00,1.000872699999999949e+00,6.667560000000000153e-02
6.000000000000000000e+00,1.362727399999999989e+01,1.016982100000000111e+00,3.659409500000000204e+00,1.585883300000000062e+01,4.663825899999999791e+01,8.912832200000000427e+00,1.022045599999999999e+00,7.627369999999999983e-02
7.000000000000000000e+00,1.382475299999999940e+01,1.109570799999999968e+00,3.785030599999999801e+00,1.531934200000000068e+01,4.787193500000000057e+01,1.014650800000000075e+01,1.036856400000000011e+00,8.321779999999999455e-02
8.000000000000000000e+00,1.395103699999999947e+01,1.170555500000000082e+00,3.901587899999999998e+00,1.485097999999999985e+01,4.896017599999999703e+01,1.123474900000000076e+01,1.046327800000000030e+00,8.779170000000000029e-02
9.000000000000000000e+00,1.401932399999999923e+01,1.204397699999999904e+00,4.009165399999999657e+00,1.444369499999999995e+01,4.991940999999999917e+01,1.219398299999999935e+01,1.051449300000000031e+00,9.032980000000000176e-02
1.000000000000000000e+01,1.404188500000000062e+01,1.215834999999999999e+00,4.108000099999999932e+00,1.408891999999999989e+01,5.076468100000000305e+01,1.303925399999999968e+01,1.053141300000000058e+00,9.118759999999999366e-02
1.100000000000000000e+01,1.402979799999999955e+01,1.209584400000000004e+00,4.198429800000000434e+00,1.377940000000000076e+01,5.150945699999999761e+01,1.378402999999999956e+01,1.052234899999999973e+00,9.071880000000000221e-02
1.200000000000000000e+01,1.399285599999999974e+01,1.190142699999999998e+00,4.280853500000000089e+00,1.350900999999999996e+01,5.216562199999999905e+01,1.444019499999999923e+01,1.049464200000000069e+00,8.926069999999999838e-02
1.300000000000000000e+01,1.393957299999999933e+01,1.161667900000000087e+00,4.355702100000000243e+00,1.327258800000000072e+01,5.274356399999999923e+01,1.501813699999999940e+01,1.045468000000000064e+00,8.712509999999999699e-02
1.400000000000000000e+01,1.387726800000000082e+01,1.127920800000000057e+00,4.423416399999999804e+00,1.306578299999999970e+01,5.325230299999999772e+01,1.552687599999999968e+01,1.040795099999999973e+00,8.459410000000000540e-02
1.500000000000000000e+01,1.381218299999999921e+01,1.092249100000000084e+00,4.484433100000000394e+00,1.288492399999999982e+01,5.369964300000000179e+01,1.597421600000000019e+01,1.035913700000000048e+00,8.191869999999999707e-02
1.600000000000000000e+01,1.374961300000000008e+01,1.057599699999999920e+00,4.539174700000000229e+00,1.272691099999999942e+01,5.409232300000000038e+01,1.636689600000000056e+01,1.031220999999999943e+00,7.932000000000000162e-02
1.700000000000000000e+01,1.369404199999999960e+01,1.026546200000000075e+00,4.588043599999999778e+00,1.258911400000000036e+01,5.443615799999999894e+01,1.671073099999999911e+01,1.027053200000000110e+00,7.699100000000000388e-02
1.800000000000000000e+01,1.364926200000000023e+01,1.001324099999999939e+00,4.631419499999999800e+00,1.246930300000000003e+01,5.473616899999999674e+01,1.701074200000000047e+01,1.023694700000000068e+00,7.509929999999999384e-02
1.900000000000000000e+01,1.361848099999999917e+01,9.838676400000000433e-01,4.669658599999999993e+00,1.236557200000000023e+01,5.499670299999999656e+01,1.727127600000000029e+01,1.021386099999999963e+00,7.379009999999999736e-02
2.000000000000000000e+01,1.360441400000000023e+01,9.758422199999999824e-01,4.703094199999999780e+00,1.227628600000000070e+01,5.522153899999999993e+01,1.749611200000000011e+01,1.020331000000000099e+00,7.318819999999999493e-02
2.100000000000000000e+01,1.360934800000000067e+01,9.786716100000000251e-01,4.732039999999999580e+00,1.220003200000000021e+01,5.541398199999999719e+01,1.768855500000000092e+01,1.020701099999999917e+00,7.340040000000000453e-02
2.200000000000000000e+01,1.363519299999999923e+01,9.935555900000000440e-01,4.756793000000000049e+00,1.213557800000000064e+01,5.557695300000000316e+01,1.785152599999999978e+01,1.022639499999999924e+00,7.451670000000000516e-02
2.300000000000000000e+01,1.368349899999999941e+01,1.021476999999999968e+00,4.777637999999999607e+00,1.208182900000000082e+01,5.571306899999999729e+01,1.798764200000000102e+01,1.026262400000000019e+00,7.661080000000000667e-02
2.400000000000000000e+01,1.375545800000000085e+01,1.063196000000000030e+00,4.794853999999999949e+00,1.203779800000000044e+01,5.582471799999999718e+01,1.809929100000000091e+01,1.031659399999999893e+00,7.973969999999999669e-02
2.500000000000000000e+01,1.385187299999999944e+01,1.119229699999999994e+00,4.808719800000000433e+00,1.200256899999999938e+01,5.591414000000000328e+01,1.818871299999999991e+01,1.038890400000000103e+00,8.394219999999999460e-02
