# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.200000000000000000e+01,7.012498799999999921e-02,4.583415800000000262e-01,1.006942699999999968e+00,8.326793100000000436e+01,2.331234399999999873e-02,2.331192799999999912e-02,5.259400000000000013e-03,3.437559999999999921e-02
1.300000000000000000e+01,2.286531900000000062e-01,1.368118500000000015e+00,1.058375099999999902e+00,7.088173899999999605e+01,5.472013900000000097e-01,5.472009799999999480e-01,1.714900000000000105e-02,1.026089000000000029e-01
1.400000000000000000e+01,4.654596500000000026e-01,1.958990299999999962e+00,1.134975800000000090e+00,6.177244400000000013e+01,1.821166300000000016e+00,1.821165900000000004e+00,3.490950000000000303e-02,1.469243000000000077e-01
