# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.000000000000000000e+00,1.911709600000000009e+01,0.000000000000000000e+00,4.748243900000000295e+00,1.215776100000000071e+01,5.552083199999999863e+01,0.000000000000000000e+00,1.433782200000000007e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.006184899999999871e+01,2.114279900000000101e-01,4.986331700000000033e+00,1.156902000000000008e+01,5.702138099999999810e+01,1.500548999999999911e+00,1.504638700000000107e+00,1.585709999999999897e-02
3.000000000000000000e+00,2.084581700000000026e+01,3.992147699999999966e-01,5.210970200000000219e+00,1.106385299999999994e+01,5.832703300000000013e+01,2.806200899999999887e+00,1.563436199999999943e+00,2.994109999999999827e-02
4.000000000000000000e+00,2.148247200000000134e+01,5.605643999999999627e-01,5.421280900000000180e+00,1.062954900000000080e+01,5.946258699999999919e+01,3.941754599999999886e+00,1.611185400000000101e+00,4.204229999999999773e-02
5.000000000000000000e+00,2.198821500000000029e+01,6.949301900000000032e-01,5.616899599999999992e+00,1.025527600000000028e+01,6.045064299999999946e+01,4.929811199999999616e+00,1.649116100000000085e+00,5.211980000000000085e-02
6.000000000000000000e+00,2.238074699999999950e+01,8.034499499999999683e-01,5.797845800000000160e+00,9.931917999999999580e+00,6.131119100000000088e+01,5.790358699999999637e+00,1.678556099999999995e+00,6.025869999999999838e-02
7.000000000000000000e+00,2.267788099999999929e+01,8.884143199999999796e-01,5.964413500000000035e+00,9.651856999999999687e+00,6.206158099999999678e+01,6.540748899999999644e+00,1.700841100000000106e+00,6.663109999999999866e-02
8.000000000000000000e+00,2.289672499999999999e+01,9.528187099999999576e-01,6.117083100000000329e+00,9.408749099999999643e+00,6.271670400000000001e+01,7.195872399999999836e+00,1.717254300000000011e+00,7.146139999999999437e-02
9.000000000000000000e+00,2.305319000000000074e+01,1.000014799999999981e+00,6.256453500000000112e+00,9.197316900000000572e+00,6.328925100000000015e+01,7.768418600000000396e+00,1.728989300000000062e+00,7.500110000000000110e-02
1.000000000000000000e+01,2.316173399999999916e+01,1.033457499999999918e+00,6.383190800000000387e+00,9.013168300000000244e+00,6.378999100000000055e+01,8.269158499999999634e+00,1.737130099999999899e+00,7.750930000000000319e-02
1.100000000000000000e+01,2.323527199999999837e+01,1.056532599999999933e+00,6.497989900000000318e+00,8.852642799999999923e+00,6.422804999999999609e+01,8.707217599999999891e+00,1.742645400000000011e+00,7.923990000000000200e-02
1.200000000000000000e+01,2.328520299999999921e+01,1.072449900000000067e+00,6.601548400000000427e+00,8.712682100000000318e+00,6.461115700000000572e+01,9.090324400000000082e+00,1.746390200000000004e+00,8.043369999999999687e-02
1.300000000000000000e+01,2.332150599999999940e+01,1.084181999999999979e+00,6.694548400000000399e+00,8.590724500000000319e+00,6.494586099999999362e+01,9.425028700000000370e+00,1.749112900000000081e+00,8.131370000000000264e-02
1.400000000000000000e+01,2.335286899999999832e+01,1.094438400000000033e+00,6.777644999999999698e+00,8.484617200000000636e+00,6.523772300000000257e+01,9.716890400000000483e+00,1.751465199999999944e+00,8.208290000000000031e-02
1.500000000000000000e+01,2.338683299999999932e+01,1.105659399999999959e+00,6.851460200000000000e+00,8.392543800000000331e+00,6.549147299999999916e+01,9.970641199999999316e+00,1.754012499999999974e+00,8.292449999999999821e-02
1.600000000000000000e+01,2.342992999999999881e+01,1.120023400000000002e+00,6.916580800000000195e+00,8.312965000000000160e+00,6.571115500000000509e+01,1.019032200000000010e+01,1.757244699999999993e+00,8.400180000000000147e-02
1.700000000000000000e+01,2.348780599999999907e+01,1.139460200000000034e+00,6.973558999999999841e+00,8.244568299999999184e+00,6.590023499999999501e+01,1.037940299999999993e+01,1.761585500000000026e+00,8.545949999999999380e-02
1.800000000000000000e+01,2.356532999999999944e+01,1.165663799999999917e+00,7.022916099999999773e+00,8.186226500000000073e+00,6.606171399999999494e+01,1.054088199999999986e+01,1.767399799999999965e+00,8.742479999999999696e-02
1.900000000000000000e+01,2.366666400000000081e+01,1.200102800000000025e+00,7.065147500000000136e+00,8.136961200000000005e+00,6.619821000000000311e+01,1.067737799999999915e+01,1.774999800000000016e+00,9.000769999999999604e-02
2.000000000000000000e+01,2.379530700000000110e+01,1.244023499999999949e+00,7.100730600000000337e+00,8.095911100000000360e+00,6.631204200000000526e+01,1.079120900000000027e+01,1.784648000000000012e+00,9.330180000000000418e-02
2.100000000000000000e+01,2.395410199999999890e+01,1.298443999999999932e+00,7.130133500000000346e+00,8.062302999999999997e+00,6.640530200000000605e+01,1.088447000000000031e+01,1.796557699999999924e+00,9.738330000000000597e-02
