# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.000000000000000000e+00,9.095726500000000669e+01,0.000000000000000000e+00,1.400000000000000000e+01,4.096043800000000346e+00,7.776709099999999353e+01,0.000000000000000000e+00,6.821794900000000439e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.320127500000000111e+02,2.940044299999999833e+00,1.400000000000000000e+01,4.096043800000000346e+00,7.776709099999999353e+01,0.000000000000000000e+00,9.900956300000000709e+00,2.205033000000000132e-01
3.000000000000000000e+00,1.730682400000000030e+02,5.880088699999999946e+00,1.400000000000000000e+01,4.096043800000000346e+00,7.776709099999999353e+01,0.000000000000000000e+00,1.298011759999999981e+01,4.410066999999999737e-01
4.000000000000000000e+00,2.141237199999999916e+02,8.820133000000000223e+00,1.400000000000000000e+01,4.096043800000000346e+00,7.776709099999999353e+01,0.000000000000000000e+00,1.605927900000000008e+01,6.615100000000000424e-01
5.000000000000000000e+00,2.551792000000000087e+02,1.176017700000000055e+01,1.400000000000000000e+01,4.096043800000000346e+00,7.776709099999999353e+01,0.000000000000000000e+00,1.913844040000000035e+01,8.820133000000000001e-01
6.000000000000000000e+00,2.962346900000000005e+02,1.470022200000000012e+01,1.400000000000000000e+01,4.096043800000000346e+00,7.776709099999999353e+01,0.000000000000000000e+00,2.221760169999999945e+01,1.102516599999999958e+00
7.000000000000000000e+00,3.372901699999999892e+02,1.764026600000000045e+01,1.400000000000000000e+01,4.096043800000000346e+00,7.776709099999999353e+01,0.000000000000000000e+00,2.529676309999999972e+01,1.323020000000000085e+00
8.000000000000000000e+00,3.783456600000000094e+02,2.058031000000000077e+01,1.400000000000000000e+01,4.096043800000000346e+00,7.776709099999999353e+01,0.000000000000000000e+00,2.837592449999999999e+01,1.543523299999999931e+00
9.000000000000000000e+00,4.194011399999999981e+02,2.352035499999999857e+01,1.400000000000000000e+01,4.096043800000000346e+00,7.776709099999999353e+01,0.000000000000000000e+00,3.145508590000000027e+01,1.764026600000000000e+00
1.000000000000000000e+01,4.604566300000000183e+02,2.646039899999999889e+01,1.400000000000000000e+01,4.096043800000000346e+00,7.776709099999999353e+01,0.000000000000000000e+00,3.453424720000000292e+01,1.984529900000000069e+00
1.100000000000000000e+01,5.015121100000000069e+02,2.940044299999999922e+01,1.400000000000000000e+01,4.096043800000000346e+00,7.776709099999999353e+01,0.000000000000000000e+00,3.761340859999999964e+01,2.205033300000000196e+00
1.200000000000000000e+01,5.425675999999999704e+02,3.234048800000000057e+01,1.400000000000000000e+01,4.096043800000000346e+00,7.776709099999999353e+01,0.000000000000000000e+00,4.069257000000000346e+01,2.425536600000000043e+00
1.300000000000000000e+01,5.836230799999999590e+02,3.528053200000000089e+01,1.400000000000000000e+01,4.096043800000000346e+00,7.776709099999999353e+01,0.000000000000000000e+00,4.377173129999999901e+01,2.646039899999999889e+00
1.400000000000000000e+01,6.246785700000000361e+02,3.822057600000000122e+01,1.400000000000000000e+01,4.096043800000000346e+00,7.776709099999999353e+01,0.000000000000000000e+00,4.685089270000000283e+01,2.866543200000000180e+00
