# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.000000000000000000e+00,6.808663400000000365e+01,0.000000000000000000e+00,1.346645000000000003e+01,4.258625699999999625e+00,7.728977100000000178e+01,0.000000000000000000e+00,5.106497499999999690e+00,0.000000000000000000e+00
2.000000000000000000e+00,6.945699399999999457e+01,1.026343700000000025e-01,1.354721900000000012e+01,4.233189000000000313e+00,7.736439900000000591e+01,7.462718200000000024e-02,5.209274599999999644e+00,7.697599999999999755e-03
3.000000000000000000e+00,7.081400299999999959e+01,2.053087399999999896e-01,1.361048500000000061e+01,4.213476199999999672e+00,7.742224600000000123e+01,1.324749100000000013e-01,5.311050200000000387e+00,1.539820000000000078e-02
4.000000000000000000e+00,7.216693700000000433e+01,3.084635499999999753e-01,1.365778700000000079e+01,4.198857000000000284e+00,7.746515399999999829e+01,1.753824499999999953e-01,5.412520299999999729e+00,2.313480000000000050e-02
5.000000000000000000e+00,7.352379700000000184e+01,4.124890700000000132e-01,1.369090300000000049e+01,4.188682700000000203e+00,7.749501899999999921e+01,2.052480700000000047e-01,5.514284700000000150e+00,3.093670000000000100e-02
6.000000000000000000e+00,7.489095500000000527e+01,5.176897099999999696e-01,1.371189399999999914e+01,4.182259099999999563e+00,7.751387699999999370e+01,2.241054899999999905e-01,5.616821599999999748e+00,3.882669999999999871e-02
7.000000000000000000e+00,7.627274900000000457e+01,6.242481199999999619e-01,1.372315900000000077e+01,4.178819599999999745e+00,7.752397399999999550e+01,2.342031400000000041e-01,5.720456099999999822e+00,4.681860000000000188e-02
8.000000000000000000e+00,7.767099799999999732e+01,7.321886399999999462e-01,1.372749400000000009e+01,4.177497800000000261e+00,7.752785500000000241e+01,2.380838000000000121e-01,5.825324799999999748e+00,5.491410000000000041e-02
9.000000000000000000e+00,7.908445799999999792e+01,8.413398399999999500e-01,1.372813799999999951e+01,4.177301599999999837e+00,7.752843099999999765e+01,2.386598000000000053e-01,5.931334299999999615e+00,6.310050000000000381e-02
1.000000000000000000e+01,1.185768499999999932e+02,3.891181099999999837e+00,1.372813799999999951e+01,4.177301599999999837e+00,7.752843099999999765e+01,2.386598000000000053e-01,8.893263900000000888e+00,2.918386000000000036e-01
1.100000000000000000e+01,1.580692500000000109e+02,6.941022300000000200e+00,1.372813799999999951e+01,4.177301599999999837e+00,7.752843099999999765e+01,2.386598000000000053e-01,1.185519350000000038e+01,5.205767000000000033e-01
1.200000000000000000e+01,1.975616400000000112e+02,9.990863600000000844e+00,1.372813799999999951e+01,4.177301599999999837e+00,7.752843099999999765e+01,2.386598000000000053e-01,1.481712309999999988e+01,7.493147999999999476e-01
1.300000000000000000e+01,2.370540399999999863e+02,1.304070500000000088e+01,1.372813799999999951e+01,4.177301599999999837e+00,7.752843099999999765e+01,2.386598000000000053e-01,1.777905270000000115e+01,9.780529000000000028e-01
1.400000000000000000e+01,2.765464299999999866e+02,1.609054599999999979e+01,1.372813799999999951e+01,4.177301599999999837e+00,7.752843099999999765e+01,2.386598000000000053e-01,2.074098229999999887e+01,1.206790999999999947e+00
1.500000000000000000e+01,3.160388300000000186e+02,1.914038700000000048e+01,1.372813799999999951e+01,4.177301599999999837e+00,7.752843099999999765e+01,2.386598000000000053e-01,2.370291190000000014e+01,1.435529099999999891e+00
1.600000000000000000e+01,3.555312200000000189e+02,2.219022899999999865e+01,1.372813799999999951e+01,4.177301599999999837e+00,7.752843099999999765e+01,2.386598000000000053e-01,2.666484150000000142e+01,1.664267099999999999e+00
1.700000000000000000e+01,3.950236100000000192e+02,2.524006999999999934e+01,1.372813799999999951e+01,4.177301599999999837e+00,7.752843099999999765e+01,2.386598000000000053e-01,2.962677109999999914e+01,1.893005199999999943e+00
1.800000000000000000e+01,4.345160099999999943e+02,2.828991100000000003e+01,1.372813799999999951e+01,4.177301599999999837e+00,7.752843099999999765e+01,2.386598000000000053e-01,3.258870069999999686e+01,2.121743299999999888e+00
1.900000000000000000e+01,4.740083999999999946e+02,3.133975200000000072e+01,1.372813799999999951e+01,4.177301599999999837e+00,7.752843099999999765e+01,2.386598000000000053e-01,3.555063020000000051e+01,2.350481400000000054e+00
2.000000000000000000e+01,5.135008000000000266e+02,3.438959400000000244e+01,1.372813799999999951e+01,4.177301599999999837e+00,7.752843099999999765e+01,2.386598000000000053e-01,3.851255979999999823e+01,2.579219500000000220e+00
2.100000000000000000e+01,5.529931900000000269e+02,3.743943500000000313e+01,1.372813799999999951e+01,4.177301599999999837e+00,7.752843099999999765e+01,2.386598000000000053e-01,4.147448940000000306e+01,2.807957599999999942e+00
2.200000000000000000e+01,5.924855900000000020e+02,4.048927599999999671e+01,1.372813799999999951e+01,4.177301599999999837e+00,7.752843099999999765e+01,2.386598000000000053e-01,4.443641900000000078e+01,3.036695700000000109e+00
2.300000000000000000e+01,6.319779800000000023e+02,4.353911699999999740e+01,1.372813799999999951e+01,4.177301599999999837e+00,7.752843099999999765e+01,2.386598000000000053e-01,4.739834859999999850e+01,3.265433799999999831e+00
2.400000000000000000e+01,6.714703799999999774e+02,4.658895900000000267e+01,1.372813799999999951e+01,4.177301599999999837e+00,7.752843099999999765e+01,2.386598000000000053e-01,5.036027820000000332e+01,3.494171899999999997e+00
2.500000000000000000e+01,7.109627699999999777e+02,4.963880000000000337e+01,1.372813799999999951e+01,4.177301599999999837e+00,7.752843099999999765e+01,2.386598000000000053e-01,5.332220780000000104e+01,3.722910000000000164e+00
2.600000000000000000e+01,7.504551699999999528e+02,5.268864099999999695e+01,1.372813799999999951e+01,4.177301599999999837e+00,7.752843099999999765e+01,2.386598000000000053e-01,5.628413739999999876e+01,3.951648099999999886e+00
2.700000000000000000e+01,7.899475599999999531e+02,5.573848199999999764e+01,1.372813799999999951e+01,4.177301599999999837e+00,7.752843099999999765e+01,2.386598000000000053e-01,5.924606699999999648e+01,4.180386200000000052e+00
2.800000000000000000e+01,8.294399499999999534e+02,5.878832400000000291e+01,1.372813799999999951e+01,4.177301599999999837e+00,7.752843099999999765e+01,2.386598000000000053e-01,6.220799660000000131e+01,4.409124300000000218e+00
2.900000000000000000e+01,8.689323500000000422e+02,6.183816499999999650e+01,1.372813799999999951e+01,4.177301599999999837e+00,7.752843099999999765e+01,2.386598000000000053e-01,6.516992620000000613e+01,4.637862400000000385e+00
3.000000000000000000e+01,9.084247400000000425e+02,6.488800600000000429e+01,1.372813799999999951e+01,4.177301599999999837e+00,7.752843099999999765e+01,2.386598000000000053e-01,6.813185570000000268e+01,4.866600499999999663e+00
3.100000000000000000e+01,9.479171400000000176e+02,6.793784700000000498e+01,1.372813799999999951e+01,4.177301599999999837e+00,7.752843099999999765e+01,2.386598000000000053e-01,7.109378529999999330e+01,5.095338599999999829e+00
3.200000000000000000e+01,9.874095300000000179e+02,7.098768900000000315e+01,1.372813799999999951e+01,4.177301599999999837e+00,7.752843099999999765e+01,2.386598000000000053e-01,7.405571489999999812e+01,5.324076699999999995e+00
3.300000000000000000e+01,1.026901900000000069e+03,7.403753000000000384e+01,1.372813799999999951e+01,4.177301599999999837e+00,7.752843099999999765e+01,2.386598000000000053e-01,7.701764450000000295e+01,5.552814699999999881e+00
3.400000000000000000e+01,1.066394299999999930e+03,7.708737100000000453e+01,1.372813799999999951e+01,4.177301599999999837e+00,7.752843099999999765e+01,2.386598000000000053e-01,7.997957409999999356e+01,5.781552800000000047e+00
3.500000000000000000e+01,1.105886700000000019e+03,8.013721200000000522e+01,1.372813799999999951e+01,4.177301599999999837e+00,7.752843099999999765e+01,2.386598000000000053e-01,8.294150369999999839e+01,6.010290900000000214e+00
3.600000000000000000e+01,1.145379100000000108e+03,8.318705400000000338e+01,1.372813799999999951e+01,4.177301599999999837e+00,7.752843099999999765e+01,2.386598000000000053e-01,8.590343330000000321e+01,6.239029000000000380e+00
3.700000000000000000e+01,1.184871499999999969e+03,8.623689500000000407e+01,1.372813799999999951e+01,4.177301599999999837e+00,7.752843099999999765e+01,2.386598000000000053e-01,8.886536289999999383e+01,6.467767099999999658e+00
3.800000000000000000e+01,1.224363900000000058e+03,8.928673600000000476e+01,1.372813799999999951e+01,4.177301599999999837e+00,7.752843099999999765e+01,2.386598000000000053e-01,9.182729249999999865e+01,6.696505199999999824e+00
3.900000000000000000e+01,1.263856299999999919e+03,9.233657700000000546e+01,1.372813799999999951e+01,4.177301599999999837e+00,7.752843099999999765e+01,2.386598000000000053e-01,9.478922210000000348e+01,6.925243299999999991e+00
4.000000000000000000e+01,1.303348700000000008e+03,9.538641900000000362e+01,1.372813799999999951e+01,4.177301599999999837e+00,7.752843099999999765e+01,2.386598000000000053e-01,9.775115169999999409e+01,7.153981400000000157e+00
4.100000000000000000e+01,1.342841100000000097e+03,9.843626000000000431e+01,1.372813799999999951e+01,4.177301599999999837e+00,7.752843099999999765e+01,2.386598000000000053e-01,1.007130812000000049e+02,7.382719500000000323e+00
4.200000000000000000e+01,1.382333499999999958e+03,1.014860999999999933e+02,1.372813799999999951e+01,4.177301599999999837e+00,7.752843099999999765e+01,2.386598000000000053e-01,1.036750107999999955e+02,7.611457599999999601e+00
4.300000000000000000e+01,1.421825900000000047e+03,1.045359399999999965e+02,1.372813799999999951e+01,4.177301599999999837e+00,7.752843099999999765e+01,2.386598000000000053e-01,1.066369404000000003e+02,7.840195699999999768e+00
4.400000000000000000e+01,1.461318299999999908e+03,1.075857799999999997e+02,1.372813799999999951e+01,4.177301599999999837e+00,7.752843099999999765e+01,2.386598000000000053e-01,1.095988700000000051e+02,8.068933799999999934e+00
4.500000000000000000e+01,1.500810699999999997e+03,1.106356200000000030e+02,1.372813799999999951e+01,4.177301599999999837e+00,7.752843099999999765e+01,2.386598000000000053e-01,1.125607995999999957e+02,8.297671899999999212e+00
4.600000000000000000e+01,1.540303100000000086e+03,1.136854699999999951e+02,1.372813799999999951e+01,4.177301599999999837e+00,7.752843099999999765e+01,2.386598000000000053e-01,1.155227292000000006e+02,8.526410000000000267e+00
4.700000000000000000e+01,1.579795499999999947e+03,1.167353099999999984e+02,1.372813799999999951e+01,4.177301599999999837e+00,7.752843099999999765e+01,2.386598000000000053e-01,1.184846588000000054e+02,8.755148099999999545e+00
4.800000000000000000e+01,1.619287800000000061e+03,1.197851500000000016e+02,1.372813799999999951e+01,4.177301599999999837e+00,7.752843099999999765e+01,2.386598000000000053e-01,1.214465883999999960e+02,8.983886200000000599e+00
4.900000000000000000e+01,1.658780199999999923e+03,1.228349900000000048e+02,1.372813799999999951e+01,4.177301599999999837e+00,7.752843099999999765e+01,2.386598000000000053e-01,1.244085180000000008e+02,9.212624299999999877e+00
5.000000000000000000e+01,1.698272600000000011e+03,1.258848299999999938e+02,1.372813799999999951e+01,4.177301599999999837e+00,7.752843099999999765e+01,2.386598000000000053e-01,1.273704476000000057e+02,9.441362299999999763e+00
5.100000000000000000e+01,1.737765000000000100e+03,1.289346700000000112e+02,1.372813799999999951e+01,4.177301599999999837e+00,7.752843099999999765e+01,2.386598000000000053e-01,1.303323771999999963e+02,9.670100400000000818e+00
5.200000000000000000e+01,1.777257399999999961e+03,1.319845100000000002e+02,1.372813799999999951e+01,4.177301599999999837e+00,7.752843099999999765e+01,2.386598000000000053e-01,1.332943066999999928e+02,9.898838500000000096e+00
5.300000000000000000e+01,1.816749800000000050e+03,1.350343599999999924e+02,1.372813799999999951e+01,4.177301599999999837e+00,7.752843099999999765e+01,2.386598000000000053e-01,1.362562363000000119e+02,1.012757659999999937e+01
5.400000000000000000e+01,1.856242199999999912e+03,1.380842000000000098e+02,1.372813799999999951e+01,4.177301599999999837e+00,7.752843099999999765e+01,2.386598000000000053e-01,1.392181659000000025e+02,1.035631470000000043e+01
5.500000000000000000e+01,1.895734600000000000e+03,1.411340399999999988e+02,1.372813799999999951e+01,4.177301599999999837e+00,7.752843099999999765e+01,2.386598000000000053e-01,1.421800954999999931e+02,1.058505279999999971e+01
5.600000000000000000e+01,1.935227000000000089e+03,1.441838799999999878e+02,1.372813799999999951e+01,4.177301599999999837e+00,7.752843099999999765e+01,2.386598000000000053e-01,1.451420251000000121e+02,1.081379090000000076e+01
